"Symbol","Scientific Name with Author","GSAT Common Name"
"DICHO","Dichondra J.R. Forst. & G. Forst.","ponysfoot"
"DICI","Digitaria ciliaris (Retz.) Koeler","southern crabgrass"
"DICLI","Dicliptera Juss.","foldwing"
"DICO6","Digitaria cognata (Schult.) Pilg.","Carolina crabgrass"
"DICO6","Digitaria cognata (Schult.) Pilg.","FALL WITCHGRASS"
"DICU","Dicentra cucullaria (L.) Bernh.","dutchman's breeches"
"DIDI","Didiplis diandra (Nutt. ex DC.) Alph. Wood","waterpurslane"
"DIFI","Digitaria filiformis (L.) Koeler","slender crabgrass"
"DIFU2","Dipsacus fullonum L.","Fuller's teasel"
"DIGIT2","Digitaria Haller","crabgrass"
"DIIS","Digitaria ischaemum (Schreb.) Schreb. ex Muhl.","SMOOTH CRABGRASS"
"DIMOR","Dimorphocarpa Rollins","spectaclepod"
"DIOB3","Diarrhena obovata (Gleason) Brandenburg","obovate beakgrain"
"DIODI","Diodia L.","buttonweed"
"DIOL","Dichanthelium oligosanthes (Schult.) Gould","Heller's rosette grass"
"DIOSP","Diospyros L.","PERSIMMON"
"DIPA9","Dirca palustris L.","eastern leatherwood"
"DIPSA","Dipsacus L.","teasel"
"DIRCA","Dirca L.","leatherwood"
"DISA","Digitaria sanguinalis (L.) Scop.","HAIRY CRABGRASS"
"DISP","Distichlis spicata (L.) Greene","INLAND SALTGRASS"
"DISP2","Dichanthelium sphaerocarpon (Elliott) Gould","roundseed panicgrass"
"DISPS3","Dichanthelium sphaerocarpon (Elliott) Gould var. sphaerocarpon","roundseed panicgrasss"
"DISTI","Distichlis Raf.","saltgrass"
"DITE2","Diodia teres Walter","poorjoe"
"DIVI","Digitaria villosa (Walter) Pers.","shaggy crabgrass"
"DIVI2","Digitaria violascens Link","violet crabgrass"
"DIVI5","Diospyros virginiana L.","common persimmon"
"DODEC","Dodecatheon L.","shootingstar"
"DOELL2","Doellingeria Nees","WHITETOP"
"DOME","Dodecatheon meadia L.","pride of Ohio"
"DOSE","Doellingeria sericocarpoides Small","southern whitetop"
"DRACO3","Dracopis Cass.","coneflower"
"DRAM","Dracopis amplexicaulis (Vahl) Cass.","clasping coneflower"
"DRAP2","Draba aprica Beadle","openground draba"
"DRBR","Draba brachycarpa Nutt. ex Torr. & A. Gray","shortpod draba"
"DRBR3","Drosera brevifolia Pursh","dwarf sundew"
"DRCU","Draba cuneifolia Nutt. ex Torr. & A. Gray","WEDGELEAF DRABA"
"DRFI2","Dryopteris filix-mas (L.) Schott","male fern"
"DRMA4","Dryopteris marginalis (L.) A. Gray","marginal woodfern"
"DROSE","Drosera L.","sundew"
"DRPL","Draba platycarpa Torr. & A. Gray","broadpod draba"
"DRRE2","Draba reptans (Lam.) Fernald","Carolina draba"
"DRYOP","Dryopteris Adans.","WOODFERN"
"DUAR3","Dulichium arundinaceum (L.) Britton","threeway sedge"
"DUIN2","Duchesnea indica (Andrews) Teschem.","Indian strawberry"
"DYLI","Dyschoriste linearis (Torr. & A. Gray) Kuntze","polkadots"
"DYPA","Dyssodia papposa (Vent.) Hitchc.","fetid marigold"
"DYSCH","Dyschoriste Nees","snakeherb"
"DYSOD","Dysodiopsis (A. Gray) Rydb.","DOGFENNEL"
"DYTA2","Dysodiopsis tagetoides (Torr. & A. Gray) Rydb.","false dogfennel"
"ECAN2","Echinacea angustifolia DC.","BLACKSAMSON"
"ECANA","Echinacea angustifolia DC. var. angustifolia","blacksamson echinacea"
"ECBE2","Echinodorus berteroi (Spreng.) Fassett","upright burrhead"
"ECCO2","Echinochloa colona (L.) Link","jungle rice"
"ECCO3","Echinodorus cordifolius (L.) Griseb.","creeping burrhead"
"ECCR","Echinochloa crus-galli (L.) P. Beauv.","BARNYARDGRASS"
"ECCR2","Echinochloa crus-pavonis (Kunth) Schult.","gulf cockspur grass"
"ECHIN","Echinacea Moench","PURPLE CONEFLOWER"
"ECHIN3","Echinocereus Engelm.","hedgehog cactus"
"ECHIN4","Echinochloa P. Beauv.","cockspur grass"
"ECHIN6","Echinodorus Rich. ex Engelm.","burrhead"
"ECHIU","Echium L.","vipersbugloss"
"ECLO","Echinocystis lobata (Michx.) Torr. & A. Gray","WILD CUCUMBER"
"ECMU2","Echinochloa muricata (P. Beauv.) Fernald","rough barnyardgrass"
"ECPA","Echinacea pallida (Nutt.) Nutt.","pale echinacea"
"ECPA2","Echinacea paradoxa (J.B.S. Norton) Britton","Bush's purple coneflower"
"ECPR","Eclipta prostrata (L.) L.","false daisy"
"ECRE","Echinocereus reichenbachii (Terscheck ex Walp.) hort ex Haage","lace hedgehog cactus"
"ECREB2","Echinocereus reichenbachii (Terscheck ex Walp.) hort ex Haage ssp. baileyi (Rose) N.P. Taylor","Bailey's hedgehog cactus"
"ECTE","Echinocactus texensis Hopffer","horse crippler"
"ECTE2","Echinodorus tenellus (Mart. ex Schult. f.) Buchenau","mudbabies"
"ECVI2","Echinocereus viridiflorus Engelm.","nylon hedgehog cactus"
"ECVU","Echium vulgare L.","common vipersbugloss"
"ECWA","Echinochloa walteri (Pursh) A. Heller","coast cockspur grass"
"EGDE","Egeria densa Planch.","Brazilian waterweed"
"ELAM3","Elatine americana (Pursh) Arn.","American waterwort"
"ELAN","Elaeagnus angustifolia L.","RUSSIAN OLIVE"
"ELATI","Elatine L.","waterwort"
"ELBR5","Elatine brachysperma A. Gray","shortseed waterwort"
"ELCA3","Elephantopus carolinianus Raeusch.","leafy elephantsfoot"
"ELCA4","Elymus canadensis L.","CANADA WILDRYE"
"ELCA7","Elodea canadensis Michx.","Canadian waterweed"
"ELEL5","Elymus elymoides (Raf.) Swezey","SQUIRRELTAIL"
"ELEOC","Eleocharis R. Br.","spikerush"
"ELEPH","Elephantopus L.","elephantsfoot"
"ELEUS","Eleusine Gaertn.","GOOSEGRASS"
"ELIN3","Eleusine indica (L.) Gaertn.","Indian goosegrass"
"ELNU2","Elodea nuttallii (Planch.) H. St. John","WESTERN WATERWEED"
"ELNY","Ellisia nyctelea (L.) L.","Aunt Lucy"
"ELOB2","Eleocharis obtusa (Willd.) Schult.","blunt spikerush"
"ELODE","Elodea Michx.","waterweed"
"ELRE4","Elymus repens (L.) Gould","quackgrass"
"ELSU","Elymus submuticus (Hook.) Smyth & Smyth","VIRGINIA WILDRYE"
"ELTE","Eleocharis tenuis (Willd.) Schult.","slender spikerush"
"ELTO","Eleocharis tortilis (Link) Schult.","twisted spikerush"
"ELVI","Elymus villosus Muhl. ex Willd.","HAIRY WILDRYE"
"ELVI3","Elymus virginicus L.","VIRGINIA WILDRYE"
"ELYMU","Elymus L.","wildrye"
"ENBI","Enemion biternatum Raf.","eastern false rue anemone"
"ENDE","Enneapogon desvauxii Desv. ex P. Beauv.","nineawn pappusgrass"
"ENEMI","Enemion Raf.","false rue anemone"
"ENNEA","Enneapogon Desv. ex P. Beauv.","feather pappusgrass"
"ENPE4","Engelmannia peristenia (Raf.) Goodman & C.A. Lawson","Engelmann's daisy"
"ENPE4","Engelmannia peristenia (Raf.) Goodman & C.A. Lawson","Engelmann's daisy"
"EPAN","Ephedra antisyphilitica Berl. ex C.A. Mey.","clapweed"
"EPCI","Epilobium ciliatum Raf.","fringed willowherb"
"EPCO","Epilobium coloratum Biehler","purpleleaf willowherb"
"EPGI","Epipactis gigantea Douglas ex Hook.","stream orchid"
"EPHA","Epilobium halleanum Hausskn.","glandular willowherb"
"EPILO","Epilobium L.","willowherb"
"EPIPA","Epipactis Zinn","helleborine"
"EPSP","Ephemerum spinulosum Bruch & Schimp.","Ephedra"
"EPVI2","Epifagus virginiana (L.) W.P.C. Barton","beechdrops"
"EQAR","Equisetum arvense L.","FIELD HORSETAIL"
"EQHY","Equisetum hyemale L.","SCOURINGRUSH HORSETAIL"
"EQLA","Equisetum laevigatum A. Braun","SMOOTH HORSETAIL"
"EQUIS","Equisetum L.","horsetail"
"ERAC4","Eriochloa acuminata (J. Presl) Kunth","tapertip cupgrass"
"ERAGR","Eragrostis von Wolf","lovegrass"
"ERAL9","Erythronium albidum Nutt.","white fawnlily"
"ERAN4","Eriogonum annuum Nutt.","annual buckwheat"
"ERBA2","Eragrostis barrelieri Daveau","MEDITERRANEAN LOVEGRASS"
"ERBU","Erigenia bulbosa (Michx.) Nutt.","harbinger of spring"
"ERCA14","Erysimum capitatum (Douglas ex Hook.) Greene","sanddune wallflower"
"ERCA4","Erigeron canus A. Gray","hoary fleabane"
"ERCI","Eragrostis cilianensis (All.) Vign. ex Janchen","STINKGRASS"
"ERCI6","Erodium cicutarium (L.) L'Hér. ex Aiton","redstem stork's bill"
"ERCO8","Eriochloa contracta Hitchc.","PRAIRIE CUPGRASS"
"ERCU","Eragrostis curtipedicellata Buckley","gummy lovegrass"
"ERCU2","Eragrostis curvula (Schrad.) Nees","WEEPING LOVEGRASS"
"ERDE5","Eriocaulon decangulare L.","tenangle pipewort"
"ERECH","Erechtites Raf.","burnweed"
"ERELE","Eriogonum elatum Douglas ex Benth. var. elatum","tall buckwheat"
"ERHI12","Erechtites hieraciifolius (L.) Raf. ex DC.","American burnweed"
"ERICA2","Ericameria Nutt.","goldenbush"
"ERIGE2","Erigeron L.","fleabane"
"ERIN","Eragrostis intermedia Hitchc.","plains lovegrass"
"ERIOC","Eriocaulon L.","pipewort"
"ERIOC2","Eriochloa Kunth","cupgrass"
"ERIOG","Eriogonum Michx.","buckwheat"
"ERION","Erioneuron Nash","woollygrass"
"ERKO","Eriocaulon koernickianum van Heurck & Müll. Arg.","gulf pipewort"
"ERLA3","Eriogonum lachnogynum Torr. ex Benth.","woollycup buckwheat"
"ERLE","Eragrostis lehmanniana Nees","Lehmann lovegrass"
"ERLE11","Eryngium leavenworthii Torr. & A. Gray","Leavenworth's eryngo"
"ERLO5","Eriogonum longifolium Nutt.","longleaf buckwheat"
"ERLU","Eragrostis lugens Nees","plains lovegrass"
"ERME15","Erythronium mesochoreum Knerr","midland fawnlily"
"ERMO2","Erigeron modestus A. Gray","plains fleabane"
"ERNA10","Ericameria nauseosa (Pall. ex Pursh) G.L. Nesom & Baird","RUBBER RABBITBRUSH"
"ERODI","Erodium L'Hér. ex Aiton","stork's bill"
"ERPE","Eragrostis pectinacea (Michx.) Nees ex Steud.","tufted lovegrass"
"ERPH","Erigeron philadelphicus L.","PHILADELPHIA FLEABANE"
"ERPI5","Erioneuron pilosum (Buckley) Nash","hairy woollygrass"
"ERRE4","Erysimum repandum L.","spreading wallflower"
"ERRO5","Erythronium rostratum W. Wolf","yellow troutlily"
"ERSE","Eragrostis secundiflora J. Presl","red lovegrass"
"ERSE2","Eragrostis sessilispica Buckley","tumble lovegrass"
"ERSE5","Eriochloa sericea (Scheele) Munro ex Vasey","Texas cupgrass"
"ERSP","Eragrostis spectabilis (Pursh) Steud.","PURPLE LOVEGRASS"
"ERST3","Erigeron strigosus Muhl. ex Willd.","DAISY FLEABANE"
"ERTE13","Erodium texanum A. Gray","Texas stork's bill"
"ERTE9","Eriogonum tenellum Torr.","tall buckwheat"
"ERTR3","Eragrostis trichodes (Nutt.) Alph. Wood","sand lovegrass"
"ERYNG","Eryngium L.","eryngo"
"ERYSI","Erysimum L.","wallflower"
"ERYTH3","Erythronium L.","fawnlily"
"ERYU","Eryngium yuccifolium Michx.","yuccaleaf eryngo"
"ESCOB","Escobaria Britton & Rose","foxtail cactus"
"ESMI3","Escobaria missouriensis (Sweet) D.R. Hunt","Missouri foxtail cactus"
"ESVI2","Escobaria vivipara (Nutt.) Buxbaum","spinystar"
"EUAL3","Eupatorium altissimum L.","tall eupatorium"
"EUAM9","Euonymus americanus L.","strawberry bush"
"EUAT5","Euonymus atropurpureus Jacq.","eastern wahoo"
"EUBI2","Euphorbia bicolor Engelm. & A. Gray","snow on the prairie"
"EUCA5","Eupatorium capillifolium (Lam.) Small","DOGFENNEL"
"EUCO7","Eupatorium compositifolium Walter","yankeeweed"
"EUCY","Euphorbia cyathophora Murray","fire on the mountain"
"EUEX5","Eustoma exaltatum (L.) Salisb. ex G. Don","catchfly prairie gentian"
"EUEXR","Eustoma exaltatum (L.) Salisb. ex G. Don ssp. russellianum (Hook.) Kartesz","showy prairie gentian"
"EUFI14","Eutrochium fistulosum (Barratt) E.E. Lamont","trumpetweed"
"EUGR5","Euthamia graminifolia (L.) Nutt.","flat-top goldentop"
"EUGY","Euthamia gymnospermoides Greene","TEXAS GOLDENTOP"
"EUHE10","Eurybia hemispherica (Alexander) G.L. Nesom","southern prairie aster"
"EULE4","Euthamia leptocephala (Torr. & A. Gray) Greene ex Porter & Britton","bushy goldentop"
"EUMA8","Euphorbia marginata Pursh","snow on the mountain"
"EUONY2","Euonymus L.","spindletree"
"EUPAT","Eupatorium L.","thoroughwort"
"EUPHO","Euphorbia L.","spurge"
"EURYB","Eurybia (Cass.) Cass.","aster"
"EURYT","Eurytaenia Torr. & A. Gray","spreadwing"
"EUSP","Euphorbia spathulata Lam.","Euphorbia sp."
"EUSTO","Eustoma Salisb. ex G. Don","prairie gentian"
"EUTE5","Eurytaenia texana Torr. & A. Gray","Texas spreadwing"
"EUTHA","Euthamia Nutt. ex Cass.","goldentop"
"EVAX","Evax Gaertn.","pygmy cudweed"
"EVCA","Evax candida (Torr. & A. Gray) A. Gray","silver pygmycudweed"
"EVNU","Evolvulus nuttallianus Schult.","wooly evolvulus"
"EVNU","Evolvulus nuttallianus Schult.","shaggy dwarf morning-glory"
"EVOLV","Evolvulus L.","dwarf morning-glory"
"EVPR","Evax prolifera Nutt. ex DC.","bighead pygmycudweed"
"EVVE","Evax verna Raf.","spring pygmycudweed"
"FACEL","Facelis Cass.","trampweed"
"FAES2","Fagopyrum esculentum Moench","buckwheat"
"FAGR","Fagus grandifolia Ehrh.","AMERICAN BEECH"
"FAGUS","Fagus L.","beech"
"FAPA","Fallugia paradoxa (D. Don) Endl. ex Torr.","Apache plume"
"FARE","Facelis retusa (Lam.) Sch. Bip.","annual trampweed"
"FAVI","Fatoua villosa (Thunb.) Nakai","hairy crabweed"
"FAVU","Falcaria vulgaris Bernh.","sickleweed"
"FEBR7","Festuca brevipila Tracey","hard fescue"
"FEPA2","Festuca paradoxa Desv.","clustered fescue"
"FESTU","Festuca L.","fescue"
"FESU3","Festuca subverticillata (Pers.) Alexeev","NODDING FESCUE"
"FEVE","Festuca versuta Beal","Texas fescue"
"FIAN","Fimbristylis annua (All.) Roem. & Schult.","annual fimbry"
"FIMBR","Fimbristylis Vahl","fimbry"
"FIPU","Fimbristylis puberula (Michx.) Vahl","hairy fimbry"
"FLAVE","Flaveria Juss.","yellowtops"
"FLCA","Flaveria campestris J.R. Johnst.","alkali yellowtops"
"FLEIS2","Fleischmannia Sch. Bip.","thoroughwort"
"FLIN2","Fleischmannia incarnata (Walter) R.M. King & H. Rob.","pink thoroughwort"
"FOAC","Forestiera acuminata (Michx.) Poir.","eastern swampprivet"
"FOPU2","Forestiera pubescens Nutt.","stretchberry"
"FORES","Forestiera Poir.","swampprivet"
"FRAGA","Fragaria L.","strawberry"
"FRAL3","Fraxinus albicans Buckley","Texas ash"
"FRAM2","Fraxinus americana L.","WHITE ASH"
"FRANG","Frangula Mill.","buckthorn"
"FRASE","Frasera Walter","green gentian"
"FRAXI","Fraxinus L.","ash"
"FRCA13","Frangula caroliniana (Walter) A. Gray","Carolina buckthorn"
"FRCA13","Frangula caroliniana (Walter) A. Gray","CAROLINA BUCKTHORN"
"FRCA2","Frasera caroliniensis Walter","American columbo"
"FRDR","Froelichia drummondii Moq.","Drummond's snakecotton"
"FRFL","Froelichia floridana (Nutt.) Moq.","plains snakecotton"
"FRGR3","Froelichia gracilis (Hook.) Moq.","SLENDER SNAKECOTTON"
"FROEL","Froelichia Moench","snakecotton"
"FRPE","Fraxinus pennsylvanica Marshall","GREEN ASH"
"FRQU","Fraxinus quadrangulata Michx.","BLUE ASH"
"FRVI","Fragaria virginiana Duchesne","Virginia strawberry"
"FUBU","Fuirena bushii Kral","Bush's umbrella-sedge"
"FUCR","Funastrum crispum (Benth.) Schltr.","wavyleaf twinevine"
"FUCY","Funastrum cynanchoides (Decne.) Schltr.","fringed twinevine"
"FUIRE","Fuirena Rottb.","umbrella-sedge"
"FUNAS","Funastrum Fourn.","twinevine"
"FUSI","Fuirena simplex Vahl","western umbrella-sedge"
"FUSQ","Fuirena squarrosa Michx.","hairy umbrella-sedge"
"GAAR4","Galium arkansanum A. Gray","ARKANSAS BEDSTRAW"
"GACI2","Galium circaezans Michx.","WOODS BEDSTRAW"
"GAFA3","Gamochaeta falcata (Lam.) Cabrera","narrowleaf purple everlasting"
"GAILL","Gaillardia Foug.","blanketflower"
"GALAC","Galactia P. Br.","milkpea"
"GALIU","Galium L.","bedstraw"
"GAMOC","Gamochaeta Weddell","everlasting"
"GAPA2","Galinsoga parviflora Cav.","gallant-soldier"
"GAPU","Gaillardia pulchella Foug.","Indian blanket"
"GAPU3","Gamochaeta purpurea (L.) Cabrera","spoonleaf purple everlasting"
"GAQU","Galinsoga quadriradiata Cav.","shaggy-soldier"
"GARE2","Galactia regularis (L.) Britton, Sterns & Poggenb.","downy milkpea"
"GASP5","Galearis spectabilis (L.) Raf.","showy orchid"
"GAVI","Galium virgatum Nutt.","southwestern bedstraw"
"GEAL4","Gentiana alba Muhl. ex Nutt.","plain gentian"
"GECA5","Geranium carolinianum L.","Carolina geranium"
"GECA7","Geum canadense Jacq.","WHITE AVENS"
"GECAT","Geum canadense Jacq. var. texanum Fernald & Weath.","Texan avens"
"GENTI","Gentiana L.","gentian"
"GEPU5","Gentiana puberulenta J. Pringle","DOWNY GENTIAN"
"GERAN","Geranium L.","Geranium"
"GESA","Gentiana saponaria L.","harvestbells"
"GEUM","Geum L.","avens"
"GEVE","Geum vernum (Raf.) Torr. & A. Gray","spring avens"
"GIAC4","Giliastrum acerosum (A. Gray) Rydb.","bluebowls"
"GIRI3","Giliastrum rigidulum (Benth.) Rydb.","bluebowls"
"GIST5","Gillenia stipulata (Muhl. ex Willd.) Baill.","Indian physic"
"GLAND","Glandularia J.F. Gmel.","mock vervain"
"GLAR","Glyceria arkansana Fernald","Arkansas mannagrass"
"GLAUC","Glaucium Mill.","hornpoppy"
"GLBI2","Glandularia bipinnatifida (Nutt.) Nutt.","Dakota mock vervain"
"GLFL","Glaucium flavum Crantz","yellow hornpoppy"
"GLHE2","Glechoma hederacea L.","ground ivy"
"GLINU","Glinus L.","sweetjuice"
"GLLE3","Glycyrrhiza lepidota Pursh","AMERICAN LICORICE"
"GLLO","Glinus lotoides L.","lotus sweetjuice"
"GLOSS","Glossopetalon A. Gray","greasebush"
"GLRA","Glinus radiatus (Ruiz & Pav.) Rohrb.","spreading sweetjuice"
"GLSE3","Glyceria septentrionalis Hitchc.","floating mannagrass"
"GLSP","Glossopetalon spinescens A. Gray","spiny greasebush"
"GLSPP2","Glossopetalon spinescens A. Gray var. planitierum (Ensign) Yatsk.","plains greasebush"
"GLSPP2","Glossopetalon spinescens A. Gray var. planitierum (Ensign) Yatsk.","plains greasebush"
"GLST","Glyceria striata (Lam.) Hitchc.","FOWL MANNAGRASS"
"GLTR","Gleditsia triacanthos L.","Honey locust"
"GLYCE","Glyceria R. Br.","mannagrass"
"GLYCY","Glycyrrhiza L.","licorice"
"GOLA2","Gossypianthus lanuginosus (Poir.) Moq.","woolly cottonflower"
"GOODY","Goodyera R. Br.","rattlesnake plantain"
"GOPU","Goodyera pubescens (Willd.) R. Br.","downy rattlesnake plantain"
"GOSSY2","Gossypianthus Hook.","cottonflower"
"GRATI","Gratiola L.","hedgehyssop"
"GRBR","Gratiola brevifolia Raf.","STICKY HEDGEHYSSOP"
"GRIND","Grindelia Willd.","gumweed"
"GRNE","Gratiola neglecta Torr.","clammy hedgehyssop"
"GRPA8","Grindelia papposa G.L. Nesom & Suh","WAX GOLDENWEED"
"GRPA8","Grindelia papposa G.L. Nesom & Suh","WAX GOLDENWEED"
"GRPI","Gratiola pilosa Michx.","shaggy hedgehyssop"
"GRSQ","Grindelia squarrosa (Pursh) Dunal","CURLYCUP GUMWEED"
"GRVI","Gratiola virginiana L.","roundfruit hedgehyssop"
"GUDE","Guilleminea densa (Humb. & Bonpl. ex Schult.) Moq.","small matweed"
"GUILL","Guilleminea Kunth","matweed"
"GUSA2","Gutierrezia sarothrae (Pursh) Britton & Rusby","BROOM SNAKEWEED"
"GUTE2","Gutierrezia texana (DC.) Torr. & A. Gray","Texas snakeweed"
"GUTIE","Gutierrezia Lag.","snakeweed"
"GYAM","Gymnopogon ambiguus (Michx.) Britton, Sterns & Poggenb.","bearded skeletongrass"
"GYBR","Gymnopogon brevifolius Trin.","shortleaf skeletongrass"
"GYDI","Gymnocladus dioicus (L.) K. Koch","KENTUCKY COFFEETREE"
"GYMNO2","Gymnocladus Lam.","coffeetree"
"GYMNO3","Gymnopogon P. Beauv.","skeletongrass"
"GYPA","Gypsophila paniculata L.","babysbreath gypsophila"
"GYPSO","Gypsophila L.","babysbreath"
"HABEN","Habenaria Willd.","bog orchid"
"HACKE","Hackelia Opiz","stickseed"
"HAGR4","Haploesthes greggii A. Gray","FALSE BROOMWEED"
"HAGRT","Haploesthes greggii A. Gray var. texana (J.M. Coult.) I.M. Johnst.","Texas false broomweed"
"HALES","Halesia Ellis ex L.","silverbell"
"HAMAM","Hamamelis L.","WITCHHAZEL"
"HARE","Habenaria repens Nutt.","waterspider bog orchid"
"HATE3","Halesia tetraptera Ellis","mountain silverbell"
"HAVE2","Hamamelis vernalis Sarg.","Ozark witchhazel"
"HAVI2","Hackelia virginiana (L.) I.M. Johnst.","beggarslice"
"HAVI4","Hamamelis virginiana L.","American witchhazel"
"HEAM","Helenium amarum (Raf.) H. Rock","bitter sneezeweed"
"HEAM6","Heuchera americana L.","American alumroot"
"HEAN3","Helianthus annuus L.","common sunflower"
"HEAU","Helenium autumnale L.","COMMON SNEEZEWEED"
"HEBO","Hedysarum boreale Nutt.","boreal sweetvetch"
"HECA8","Heterotheca canescens (DC.) Shinners","hoary false goldenaster"
"HECO26","Hesperostipa comata (Trin. & Rupr.) Barkworth","needle and thread"
"HECO5","Heliotropium convolvulaceum (Nutt.) A. Gray","phlox heliotrope"
"HECOC8","Hesperostipa comata (Trin. & Rupr.) Barkworth ssp. comata","needle & thread"
"HECU3","Heliotropium curassavicum L.","SALT HELIOTROPE"
"HEDEO","Hedeoma Pers.","FALSE PENNYROYAL"
"HEDR","Hedeoma drummondii Benth.","Drummond's false pennyroyal"
"HEDU2","Heteranthera dubia (Jacq.) MacMill.","grassleaf mudplantain"
"HEDYO2","Hedyotis L.","starviolet"
"HEDYS","Hedysarum L.","SWEETVETCH"
"HEGE","Helianthemum georgianum Chapm.","Georgia frostweed"
"HEGR4","Helianthus grosseserratus M. Martens","Sawtooth sunflower"
"HEHE5","Heliopsis helianthoides (L.) Sweet","SMOOTH OXEYE"
"HEHI","Hedeoma hispida Pursh","rough false pennyroyal"
"HEHI2","Helianthus hirsutus Raf.","HAIRY SUNFLOWER"
"HEIN","Heliotropium indicum L.","Indian heliotrope"
"HELEN","Helenium L.","sneezeweed"
"HELI2","Heteranthera limosa (Sw.) Willd.","blue mudplantain"
"HELI4","Hemerocallis lilioasphodelus L.","yellow daylily"
"HELIA2","Helianthemum Mill.","frostweed"
"HELIA3","Helianthus L.","sunflower"
"HELIO3","Heliotropium L.","heliotrope"
"HEMA2","Helianthus maximiliani Schrad.","MAXIMILIAN SUNFLOWER"
"HEMER","Hemerocallis L.","daylily"
"HEMO2","Helianthus mollis Lam.","ashy sunflower"
"HEMU5","Heteranthera multiflora (Griseb.) Horn","bouquet mudplantain"
"HENE5","Hesperostipa neomexicana (Thurb. ex J.M. Coult.) Barkworth","New Mexico feathergrass"
"HEPR3","Heliotropium procumbens Mill.","FOURSPIKE HELIOTROPE"
"HEPU","Hedeoma pulegioides (L.) Pers.","American false pennyroyal"
"HERE3","Hedeoma reverchonii (A. Gray) A. Gray","Reverchon's false pennyroyal"
"HERI","Heuchera richardsonii R. Br.","STIFF SUNFLOWER"
"HERO2","Helianthemum rosmarinifolium Pursh","rosemary frostweed"
"HERO5","Heteranthera rotundifolia (Kunth) Griseb.","roundleaf mudplantain"
"HESP11","Hesperostipa spartea (Trin.) Barkworth","PORCUPINEGRASS"
"HESP3","Hexalectris spicata (Walter) Barnhart","spiked crested coralroot"
"HEST3","Heterotheca stenophylla (A. Gray) Shinners","stiffleaf false goldenaster"
"HESTS","Heterotheca stenophylla (A. Gray) Shinners var. stenophylla","stiffleaf false goldenaster"
"HESU3","Heterotheca subaxillaris (Lam.) Britton & Rusby","CAMPHORWEED"
"HETE3","Heliotropium tenellum (Nutt.) Torr.","PASTURE HELIOTROPE"
"HETER","Heteranthera Ruiz & Pav.","mudplantain"
"HETER8","Heterotheca Cass.","false goldenaster"
"HEUCH","Heuchera L.","ALUMROOT"
"HEVI4","Heterotheca villosa (Pursh) Shinners","hairy false goldenaster"
"HEXAL","Hexalectris Raf.","CRESTED CORALROOT"
"HIBIS2","Hibiscus L.","rosemallow"
"HIERA","Hieracium L.","hawkweed"
"HIGR3","Hieracium gronovii L.","queendevil"
"HILA2","Hibiscus laevis All.","halberdleaf rosemallow"
"HILO2","Hieracium longipilum Torr.","hairy hawkweed"
"HIMO","Hibiscus moscheutos L.","crimsoneyed rosemallow"
"HISC","Hieracium scabrum Michx.","ROUGH HAWKWEED"
"HITR","Hibiscus trionum L.","flower of an hour"
"HODR","Hoffmannseggia drepanocarpa A. Gray","sicklepod holdback"
"HOFFM","Hoffmannseggia Cav.","rushpea"
"HOGL2","Hoffmannseggia glauca (Ortega) Eifert","Indian rushpea"
"HOHU","Houstonia humifusa (A. Gray) A. Gray","matted bluet"
"HOIN","Hottonia inflata Elliott","AMERICAN FEATHERFOIL"
"HOJU","Hordeum jubatum L.","FOXTAIL BARLEY"
"HOLA","Holcus lanatus L.","common velvetgrass"
"HOLCU","Holcus L.","velvetgrass"
"HOLO","Houstonia longifolia Gaertn.","longleaf summer bluet"
"HOMI4","Houstonia micrantha (Shinners) Terrell","southern bluet"
"HOOU","Houstonia ouachitana (E.B. Sm.) Terrell","Ouachita bluet"
"HOPU","Hordeum pusillum Nutt.","LITTLE BARLEY"
"HOPU2","Houstonia purpurea L.","Venus' pride"
"HOPU3","Houstonia pusilla Schoepf","tiny bluet"
"HORDE","Hordeum L.","BARLEY"
"HORO","Houstonia rosea (Raf.) Terrell","rose bluet"
"HOUM","Holosteum umbellatum L.","JAGGED CHICKWEED"
"HOUST","Houstonia L.","bluet"
"HOVU","Hordeum vulgare L.","common barley"
"HULU","Humulus lupulus L.","common hop"
"HUMUL","Humulus L.","hop"
"HYAR","Hydrangea arborescens L.","WILD HYDRANGEA"
"HYBAN","Hybanthus Jacq.","greenviolet"
"HYCI3","Hydrangea cinerea Small","ashy hydrangea"
"HYCO6","Hybanthus concolor (T.F. Forst.) Spreng.","eastern greenviolet"
"HYDRA","Hydrangea L.","hydrangea"
"HYDRO3","Hydrolea L.","false fiddleleaf"
"HYDRO4","Hydrophyllum L.","waterleaf"
"HYFI","Hymenopappus filifolius Hook.","fineleaf hymenopappus"
"HYFL","Hymenopappus flavescens A. Gray","collegeflower"
"HYHI2","Hypoxis hirsuta (L.) Coville","COMMON GOLDSTAR"
"HYHY","Hypericum hypericoides (L.) Crantz","St. Andrew's cross"
"HYLI","Hymenocallis liriosme (Raf.) Shinners","spring spiderlily"
"HYMEN2","Hymenocallis Salisb.","spiderlily"
"HYMEN7","Hymenoxys Cass.","rubberweed"
"HYOCO","Hymenocallis occidentalis (Leconte) Kunth var. occidentalis","Carolina spiderlily"
"HYOD","Hymenoxys odorata DC.","bitter rubberweed"
"HYOV","Hydrolea ovata Nutt. ex Choisy","ovate false fiddleleaf"
