"Symbol","Scientific Name with Author","GSAT Common Name"
"LOPEM2","Lolium perenne L. ssp. multiflorum (Lam.) Husnot","ITALIAN RYEGRASS"
"LOPEP","Lolium perenne L. ssp. perenne","PERENNIAL RYEGRASS"
"LOPHI","Lophiola Ker Gawl.","lophiola"
"LOPU","Lobelia puberula Michx.","DOWNY LOBELIA"
"LOPUM","Lobelia puberula Michx. var. mineolana E. Wimm.","DOWNY LOBELIA"
"LOPUP","Lobelia puberula Michx. var. pauciflora Bush","DOWNY LOBELIA"
"LOPUP2","Lobelia puberula Michx. var. puberula","DOWNY LOBELIA"
"LOPUS","Lobelia puberula Michx. var. simulans Fernald","DOWNY LOBELIA"
"LORI","Lolium rigidum Gaudin","Wimmera ryegrass"
"LOSE","Lonicera sempervirens L.","trumpet honeysuckle"
"LOSI","Lobelia siphilitica L.","great blue lobelia"
"LOSIL","Lobelia siphilitica L. var. ludoviciana A. DC.","great blue lobelia"
"LOSP","Lobelia spicata Lam.","PALESPIKE LOBELIA"
"LOSPL","Lobelia spicata Lam. var. leptostachys (A. DC.) Mack. & Bush","PALESPIKE LOBELIA"
"LOSPS","Lobelia spicata Lam. var. scaposa McVaugh","PALESPIKE LOBELIA"
"LOSPS4","Lobelia spicata Lam. var. spicata","PALESPIKE LOBELIA"
"LOTE2","Lolium temulentum L.","Darnel ryegrass"
"LOTET","Lolium temulentum L. ssp. temulentum","Darnel ryegrass"
"LOTUS","Lotus L.","trefoil"
"LOUN","Lotus unifoliolatus (Hook.) Benth.","American bird's-foot trefoil"
"LOUNU","Lotus unifoliolatus (Hook.) Benth. var. unifoliolatus","American bird's-foot trefoil"
"LUAC","Luzula acuminata Raf.","hairy woodrush"
"LUAC2","Luffa acutangula (L.) Roxb.","sinkwa towelsponge"
"LUACC2","Luzula acuminata Raf. ssp. carolinae (S. Watson) Z. Kaplan","Carolina woodrush"
"LUAE","Luffa aegyptiaca Mill.","sponge gourd"
"LUAL","Ludwigia alata Elliott","winged primrose-willow"
"LUAL2","Ludwigia alternifolia L.","seedbox"
"LUBU","Luzula bulbosa (Alph. Wood) Smyth & Smyth","bulbous woodrush"
"LUDE4","Ludwigia decurrens Walter","wingleaf primrose-willow"
"LUDWI","Ludwigia L.","primrose-willow"
"LUEC","Luzula echinata (Small) F.J. Herm.","hedgehog woodrush"
"LUFFA","Luffa Mill.","luffa"
"LUFL2","Luziola fluitans (Michx.) Terrell & H. Rob.","southern watergrass"
"LUGL","Ludwigia glandulosa Walter","cylindricfruit primrose-willow"
"LUGLB","Ludwigia glandulosa Walter ssp. brachycarpa (Torr. & A. Gray) Peng","cylindricfruit primrose-willow"
"LUGLG2","Ludwigia glandulosa Walter ssp. glandulosa","cylindricfruit primrose-willow"
"LUGR9","Ludwigia grandiflora (Michx.) Greuter & Burdet","large-flower primrose-willow"
"LUGRG2","Ludwigia grandiflora (Michx.) Greuter & Burdet ssp. grandiflora","large-flower primrose-willow"
"LUHI","Ludwigia hirtella Raf.","spindleroot"
"LULE4","Ludwigia leptocarpa (Nutt.) H. Hara","anglestem primrose-willow"
"LULI","Ludwigia linearis Walter","narrowleaf primrose-willow"
"LUMA4","Ludwigia maritima Harper","seaside primrose-willow"
"LUMI4","Ludwigia microcarpa Michx.","smallfruit primrose-willow"
"LUOC","Ludwigia octovalvis (Jacq.) P.H. Raven","Mexican primrose-willow"
"LUOCO","Ludwigia octovalvis (Jacq.) P.H. Raven ssp. octovalvis","Mexican primrose-willow"
"LUPA","Ludwigia palustris (L.) Elliott","MARSH SEEDBOX"
"LUPE3","Lupinus perennis L.","sundial lupine"
"LUPE4","Luziola peruviana Juss. ex J.F. Gmel.","Peruvian watergrass"
"LUPE5","Ludwigia peploides (Kunth) P.H. Raven","floating primrose-willow"
"LUPEG","Lupinus perennis L. ssp. gracilis (Nutt.) D. Dunn","sundial lupine"
"LUPEG2","Ludwigia peploides (Kunth) P.H. Raven ssp. glabrescens (Kuntze) P.H. Raven","floating primrose-willow"
"LUPEM","Ludwigia peploides (Kunth) P.H. Raven ssp. montevidensis (Spreng.) P.H. Raven","floating primrose-willow"
"LUPEP2","Ludwigia peploides (Kunth) P.H. Raven ssp. peploides","floating primrose-willow"
"LUPI","Ludwigia pilosa Walter","hairy primrose-willow"
"LUPIN","Lupinus L.","lupine"
"LURE2","Ludwigia repens J.R. Forst.","creeping primrose-willow"
"LUSP","Ludwigia sphaerocarpa Elliott","globefruit primrose-willow"
"LUSU","Lupinus subcarnosus Hook.","Texas bluebonnet"
"LUTE","Lupinus texensis Hook.","Texas lupine"
"LUVI","Lupinus villosus Willd.","lady lupine"
"LUZIO","Luziola Juss.","watergrass"
"LUZUL","Luzula DC.","woodrush"
"LYAL4","Lythrum alatum Pursh","WINGED LYTHRUM"
"LYAL5","Lycopodiella alopecuroides (L.) Cranfill","foxtail clubmoss"
"LYALL","Lythrum alatum Pursh var. lanceolatum (Elliott) Torr. & A. Gray ex Rothr.","WINGED LYTHRUM"
"LYAM","Lycopus americanus Muhl. ex W.P.C. Barton","American water horehound"
"LYAP4","Lycopodiella appressa (Chapm.) Cranfill","southern bog clubmoss"
"LYAS4","Lycianthes asarifolia (Kunth & Bouché) Bitter","gingerleaf"
"LYBA4","Lycium barbarum L.","matrimony vine"
"LYCA2","Lycium carolinianum Walter","Carolina desert-thorn"
"LYCA5","Lycopodiella caroliniana (L.) Pic. Serm.","slender clubmoss"
"LYCAC","Lycopodiella caroliniana (L.) Pic. Serm. var. caroliniana","slender clubmoss"
"LYCAQ","Lycium carolinianum Walter var. quadrifidum (Dunal) C.L. Hitchc.","Carolina desert-thorn"
"LYCE2","Lycopodiella cernua (L.) Pic. Serm.","staghorn clubmoss"
"LYCEC","Lycopodiella cernua (L.) Pic. Serm. var. cernua","staghorn clubmoss"
"LYCHN","Lychnis L.","campion"
"LYCIA","Lycianthes (Dunal) Hassler","lycianthes"
"LYCIU","Lycium L.","desert-thorn"
"LYCO","Lychnis coronaria (L.) Desr.","rose campion"
"LYCOP4","Lycopus L.","waterhorehound"
"LYCOP6","Lycopodiella Holub","clubmoss"
"LYCOR","Lycoris Herb.","lycoris"
"LYEU","Lycopus europaeus L.","gypsywort"
"LYGOD2","Lygodium Sw.","climbing fern"
"LYJA","Lygodium japonicum (Thunb.) Sw.","Japanese climbing fern"
"LYJA2","Lysimachia japonica Thunb.","Japanese yellow loosestrife"
"LYLA","Lysimachia lanceolata Walter","LANCELEAF LOOSESTRIFE"
"LYLI","Lyonia ligustrina (L.) DC.","maleberry"
"LYLI2","Lythrum lineare L.","wand lythrum"
"LYLIF","Lyonia ligustrina (L.) DC. var. foliosiflora (Michx.) Fernald","maleberry"
"LYLU3","Lyonia lucida (Lam.) K. Koch","fetterbush lyonia"
"LYMA2","Lyonia mariana (L.) D. Don","piedmont staggerbush"
"LYNU","Lysimachia nummularia L.","creeping jenny"
"LYONI","Lyonia Nutt.","staggerbush"
"LYPR3","Lycopodiella prostrata (Harper) Cranfill","featherstem clubmoss"
"LYRA","Lycoris radiata (L'Hér.) Herb.","red spider lily"
"LYRA3","Lysimachia radicans Hook.","trailing yellow loosestrife"
"LYRU","Lycopus rubellus Moench","taperleaf water horehound"
"LYSIM","Lysimachia L.","yellow loosestrife"
"LYTHR","Lythrum L.","loosestrife"
"LYVI4","Lycopus virginicus L.","Virginia water horehound"
"MAAC","Magnolia acuminata (L.) L.","cucumber-tree"
"MAAN3","Malus angustifolia (Aiton) Michx.","southern crabapple"
"MAANA","Malus angustifolia (Aiton) Michx. var. angustifolia","southern crabapple"
"MAANP","Malus angustifolia (Aiton) Michx. var. puberula Rehder","southern crabapple"
"MAAR14","Malvaviscus arboreus Dill. ex Cav.","wax mallow"
"MAARD","Malvaviscus arboreus Dill. ex Cav. var. drummondii (Torr. & A. Gray) Schery","wax mallow"
"MACA5","Malachra capitata (L.) L.","malva de caballo"
"MACA7","Marshallia caespitosa Nutt. ex DC.","puffballs"
"MACA9","Matelea carolinensis (Jacq.) Woodson","maroon Carolina milkvine"
"MACAC2","Marshallia caespitosa Nutt. ex DC. var. caespitosa","puffballs"
"MACAS","Marshallia caespitosa Nutt. ex DC. var. signata Beadle & F.E. Boynt.","puffballs"
"MACFA","Macfadyena A. DC.","macfadyena"
"MACLU","Maclura Nutt.","maclura"
"MACO6","Malvastrum coromandelianum (L.) Garcke","threelobe false mallow"
"MACRA2","Macranthera Nutt. ex Benth.","macranthera"
"MACRO3","Macrothelypteris (H. Itô) Ching","macrothelypteris"
"MACRO4","Macroptilium (Benth.) Urb.","bushbean"
"MACY3","Matelea cynanchoides (Engelm.) Woodson","prairie milkvine"
"MADE3","Matelea decipiens (Alexander) Woodson","oldfield milkvine"
"MADI6","Matricaria discoidea DC.","disc mayweed"
"MAFL2","Mayaca fluviatilis Aubl.","stream bogmoss"
"MAFL4","Macranthera flammea (W. Bartram) Pennell","flameflower"
"MAFL80","Malus floribunda Siebold ex Van Houtte","Japanese flowering crabapple"
"MAGNO","Magnolia L.","magnolia"
"MAGO","Matelea gonocarpos (Walter) Shinners","angularfruit milkvine"
"MAGR4","Magnolia grandiflora L.","SOUTHERN MAGNOLIA"
"MAGR6","Marshallia graminifolia (Walter) Small","grassleaf Barbara's buttons"
"MAGR8","Manihot grahamii Hook.","Graham's manihot"
"MAGRC2","Marshallia graminifolia (Walter) Small var. cynanthera (Elliott) Beadle & F.E. Boynt.","grassleaf Barbara's buttons"
"MAIAN","Maianthemum F.H. Wigg.","mayflower"
"MAIO","Malus ioensis (Alph. Wood) Britton","PRAIRIE CRABAPPLE"
"MAIOI","Malus ioensis (Alph. Wood) Britton var. ioensis","PRAIRIE CRABAPPLE"
"MALA9","Macroptilium lathyroides (L.) Urb.","wild bushbean"
"MALAC","Malachra L.","leafbract"
"MALAX","Malaxis Sol. ex Sw.","adder's-mouth orchid"
"MALUS","Malus Mill.","apple"
"MALVA","Malva L.","mallow"
"MALVA2","Malvastrum A. Gray","false mallow"
"MALVA3","Malvaviscus Fabr.","wax mallow"
"MAMA2","Magnolia macrophylla Michx.","bigleaf magnolia"
"MAMA9","Marsilea macropoda Engelm. ex A. Braun","bigfoot waterclover"
"MANFR","Manfreda Salisb.","tuberose"
"MANIH","Manihot Mill.","cassava"
"MAPA5","Malva parviflora L.","cheeseweed mallow"
"MAPO","Maclura pomifera (Raf.) C.K. Schneid.","Osage orange"
"MAPU","Malus pumila Mill.","paradise apple"
"MAPU7","Mazus pumilus (Burm. f.) Steenis","Japanese mazus"
"MAPY","Magnolia pyramidata W. Bartram","pyramid magnolia"
"MARA7","Maianthemum racemosum (L.) Link","feathery false lily of the valley"
"MARAR","Maianthemum racemosum (L.) Link ssp. racemosum","feathery false lily of the valley"
"MARSH","Marshallia Schreb.","Barbara's buttons"
"MARSI","Marsilea L.","waterclover"
"MASY","Malva sylvestris L.","HIGH MALLOW"
"MATEL","Matelea Aubl.","milkvine"
"MATO3","Macrothelypteris torresiana (Gaudich.) Ching","swordfern"
"MATR2","Marshallia trinervia (Walter) Trel.","broadleaf Barbara's buttons"
"MATRI","Matricaria L.","MAYWEED"
"MAUN","Malaxis unifolia Michx.","green adder's-mouth orchid"
"MAUN3","Macfadyena unguis-cati (L.) A.H. Gentry","catclawvine"
"MAVE2","Marsilea vestita Hook. & Grev.","hairy waterclover"
"MAVI2","Magnolia virginiana L.","SWEETBAY"
"MAVI5","Manfreda virginica (L.) Salisb. ex Rose","false aloe"
"MAYAC","Mayaca Aubl.","mayaca"
"MAZUS","Mazus Lour.","mazus"
"MEAC","Mecardonia acuminata (Walter) Small","axilflower"
"MEACA","Mecardonia acuminata (Walter) Small var. acuminata","axilflower"
"MEACM","Mecardonia acuminata (Walter) Small var. microphylla (Raf.) Pennell","axilflower"
"MEAR","Medicago arabica (L.) Huds.","spotted medick"
"MEAZ","Melia azedarach L.","Chinaberrytree"
"MECAR","Mecardonia Ruiz & Pav.","mecardonia"
"MECO4","Melochia corchorifolia L.","chocolateweed"
"MEDEO","Medeola L.","Indian cucumber"
"MEDI2","Merremia dissecta (Jacq.) Hallier f.","noyau vine"
"MEDIC","Medicago L.","ALFALFA"
"MEIN2","Melilotus indicus (L.) All.","annual yellow sweetclover"
"MELA5","Medicago laciniata (L.) Mill.","cutleaf medick"
"MELAL","Melaleuca L.","melaleuca"
"MELAN2","Melanthera Rohr","squarestem"
"MELIA","Melia L.","Melia"
"MELIC","Melica L.","melicgrass"
"MELIL","Melilotus Mill.","sweetclover"
"MELIN","Melinis P. Beauv.","STINKGRASS"
"MELIS","Melissa L.","balm"
"MELOC","Melochia L.","melochia"
"MELOT","Melothria L.","melothria"
"MELU","Medicago lupulina L.","black medick"
"MEMI","Medicago minima (L.) L.","burr medick"
"MEMU","Melica mutica Walter","twoflower melicgrass"
"MENI3","Melanthera nivea (L.) Small","snow squarestem"
"MENTH","Mentha L.","mint"
"MEOF","Melilotus officinalis (L.) Lam.","YELLOW SWEETCLOVER"
"MEOF2","Melissa officinalis L.","COMMON BALM"
"MEOR2","Medicago orbicularis (L.) Bartal.","blackdisk medick"
"MEPE3","Melothria pendula L.","Guadeloupe cucumber"
"MEPEP","Melothria pendula L. var. pendula","Guadeloupe cucumber"
"MEPI","Mentha ×piperita L. (pro sp.) [aquatica × spicata]","PEPPERMINT"
"MEPO3","Medicago polymorpha L.","BURCLOVER"
"MEPR2","Mecardonia procumbens (Mill.) Small","baby jump-up"
"MEPY","Melochia pyramidata L.","pyramidflower"
"MEQU","Melaleuca quinquenervia (Cav.) S.F. Blake","punktree"
"MERE9","Melinis repens (Willd.) Zizka","rose Natal grass"
"MERRE","Merremia Dennst. ex Endl.","woodrose"
"MESA","Medicago sativa L.","ALFALFA"
"MESAS","Medicago sativa L. ssp. sativa","ALFALFA"
"MESP3","Mentha spicata L.","SPEARMINT"
"MESU5","Mentha suaveolens Ehrh.","apple mint"
"MEVI","Medeola virginiana L.","Indian cucumber"
"MIAL2","Mimulus alatus Aiton","sharpwing monkeyflower"
"MIAL4","Mirabilis albida (Walter) Heimerl","white four o'clock"
"MICO9","Mikania cordifolia (L. f.) Willd.","Florida Keys hempvine"
"MICRA","Micranthemum Michx.","mudflower"
"MICRO18","Microthlaspi F.K. Mey.","pennycress"
"MICRO7","Microstegium Nees","browntop"
"MIHI2","Mitracarpus hirtus (L.) DC.","tropical girdlepod"
"MIHY2","Mimosa hystricina (Small ex Britton & Rose) B.L. Turner","porcupine mimosa"
"MIJA","Mirabilis jalapa L.","marvel of Peru"
"MIKAN","Mikania Willd.","hempvine"
"MILA15","Mimosa latidens (Small) B.L. Turner","Kairn's sensitive-briar"
"MIMI22","Mimosa microphylla Dryand.","littleleaf sensitive-briar"
"MIMOS","Mimosa L.","sensitive plant"
"MIMU6","Minuartia muscorum (Fassett) Rabeler","Dixie stitchwort"
"MIMUL","Mimulus L.","monkeyflower"
"MINU6","Mimosa nuttallii (DC. ex Britton & Rose) B.L. Turner","Nuttall's sensitive-briar"
"MINUA","Minuartia L.","stitchwort"
"MINY","Mirabilis nyctaginea (Michx.) MacMill.","heartleaf four o'clock"
"MIPA6","Minuartia patula (Michx.) Mattf.","PITCHER'S STITCHWORT"
"MIPE3","Mitreola petiolata (J.F. Gmel.) Torr. & A. Gray","LAX HORNPOD"
"MIPE8","Microthlaspi perfoliatum (L.) F.K. Mey.","claspleaf pennycress"
"MIRAB","Mirabilis L.","four o'clock"
"MIRE","Mitchella repens L.","PARTRIDGEBERRY"
"MIRI","Mimulus ringens L.","Allegheny monkeyflower"
"MIRIR","Mimulus ringens L. var. ringens","Allegheny monkeyflower"
"MISC","Mikania scandens (L.) Willd.","climbing hempvine"
"MISCA","Miscanthus Andersson","silvergrass"
"MISE3","Mitreola sessilifolia (J.F. Gmel.) G. Don","swamp hornpod"
"MISI","Miscanthus sinensis Andersson","Chinese silvergrass"
"MIST2","Mimosa strigillosa Torr. & A. Gray","powderpuff"
"MITCH","Mitchella L.","mitchella"
"MITRA","Mitracarpus Zucc.","girdlepod"
"MITRE","Mitreola L.","hornpod"
"MIUM","Micranthemum umbrosum (J.F. Gmel.) S.F. Blake","shade mudflower"
"MIVI","Microstegium vimineum (Trin.) A. Camus","Nepalese browntop"
"MOAL","Morus alba L.","WHITE MULBERRY"
"MOBA","Momordica balsamina L.","southern balsampear"
"MOBR2","Monarda bradburiana Beck","eastern beebalm"
"MOCA","Modiola caroliniana (L.) G. Don","Carolina bristlemallow"
"MOCA7","Morella caroliniensis (Mill.) Small","southern bayberry"
"MOCE2","Morella cerifera (L.) Small","wax myrtle"
"MOCH2","Momordica charantia L.","balsampear"
"MOCI","Monarda citriodora Cerv. ex Lag.","LEMON BEEBALM"
"MOCIC","Monarda citriodora Cerv. ex Lag. ssp. citriodora","LEMON BEEBALM"
"MOCIC2","Monarda citriodora Cerv. ex Lag. ssp. citriodora var. citriodora","LEMON BEEBALM"
"MOCL2","Monarda clinopodioides A. Gray","BASIL BEEBALM"
"MODIO","Modiola Moench","bristlemallow"
"MOFI","Monarda fistulosa L.","wild bergamot"
"MOFIF","Monarda fistulosa L. ssp. fistulosa","wild bergamot"
"MOFIF2","Monarda fistulosa L. ssp. fistulosa var. fistulosa","wild bergamot"
"MOFIM3","Monarda fistulosa L. ssp. fistulosa var. mollis (L.) Benth.","wild bergamot"
"MOHY3","Monotropa hypopitys L.","pinesap"
"MOIN","Morella inodora (W. Bartram) Small","scentless bayberry"
"MOLI","Monanthochloe littoralis Engelm.","shoregrass"
"MOLI2","Monarda lindheimeri Engelm. & A. Gray ex A. Gray","Lindheimer's beebalm"
"MOLI4","Montia linearis (Douglas ex Hook.) Greene","narrowleaf minerslettuce"
"MOLLU","Mollugo L.","CARPETWEED"
"MOMOR","Momordica L.","momordica"
"MONAN","Monanthochloe Engelm.","shoregrass"
"MONAR","Monarda L.","beebalm"
"MONI","Morus nigra L.","black mulberry"
"MONOL","Monolepis Schrad.","POVERTYWEED"
"MONOT","Monotropa L.","INDIANPIPE"
"MONTI","Montia L.","minerslettuce"
"MONU","Monolepis nuttalliana (Schult.) Greene","Nuttall's povertyweed"
"MOPU","Monarda punctata L.","spotted beebalm"
"MOPUP","Monarda punctata L. ssp. punctata","spotted beebalm"
"MOPUP2","Monarda punctata L. ssp. punctata var. punctata","spotted beebalm"
"MOREL2","Morella Lour.","bayberry"
"MORU2","Morus rubra L.","RED MULBERRY"
"MORUR","Morus rubra L. var. rubra","RED MULBERRY"
"MORUS","Morus L.","mulberry"
"MOUN3","Monotropa uniflora L.","INDIANPIPE"
"MOVE","Mollugo verticillata L.","green carpetweed"
"MUAR5","Muscari armeniacum Leichtlin ex Baker","Armenian grape hyacinth"
"MUBU","Muhlenbergia bushii Pohl","nodding muhly"
"MUCA2","Muhlenbergia capillaris (Lam.) Trin.","hairawn muhly"
"MUEX","Muhlenbergia expansa (Poir.) Trin.","cutover muhly"
"MUFI3","Muhlenbergia filipes M.A. Curtis","gulfhairawn muhly"
"MUFR2","Muhlenbergia frondosa (Poir.) Fernald","wirestem muhly"
"MUGL","Muhlenbergia glabriflora Scribn.","inland muhly"
"MUHLE","Muhlenbergia Schreb.","muhly"
"MUKE","Murdannia keisak (Hassk.) Hand.-Maz.","wartremoving herb"
"MUNE","Muscari neglectum Guss. ex Ten.","starch grape hyacinth"
"MUNU","Murdannia nudiflora (L.) Brenan","nakedstem dewflower"
"MUPA3","Musa ×paradisiaca L. (pro sp.) [acuminata × balbisiana]","French plantain"
"MURDA","Murdannia Royle","murdannia"
"MUSA2","Musa L.","banana"
"MUSC","Muhlenbergia schreberi J.F. Gmel.","nimblewill"
"MUSCA","Muscari Mill.","grape hyacinth"
"MYAQ2","Myriophyllum aquaticum (Vell.) Verdc.","parrot feather watermilfoil"
"MYDI","Myosotis discolor Pers.","changing forget-me-not"
"MYHE2","Myriophyllum heterophyllum Michx.","twoleaf watermilfoil"
"MYMA","Myosotis macrosperma Engelm.","largeseed forget-me-not"
"MYMI2","Myosurus minimus L.","TINY MOUSETAIL"
"MYOSO","Myosotis L.","forget-me-not"
"MYOSU","Myosurus L.","mousetail"
"MYPI","Myriophyllum pinnatum (Walter) Britton, Sterns & Poggenb.","cutleaf watermilfoil"
"MYRIO","Myriophyllum L.","watermilfoil"
"MYSC","Myosotis scorpioides L.","true forget-me-not"
"MYSP2","Myriophyllum spicatum L.","Eurasian watermilfoil"
"MYVE","Myosotis verna Nutt.","spring forget-me-not"
"MYVE3","Myriophyllum verticillatum L.","whorl-leaf watermilfoil"
"NAAS2","Narcissus assoanus Dufour","rushleaf jonquil"
"NABU","Narcissus bulbocodium L.","petticoat daffodil"
"NADO","Nandina domestica Thunb.","sacred bamboo"
"NAGU","Najas guadalupensis (Spreng.) Magnus","SOUTHERN WATERNYMPH"
"NAGUG","Najas guadalupensis (Spreng.) Magnus ssp. guadalupensis","SOUTHERN WATERNYMPH"
"NAIN","Narcissus ×incomparabilis Mill. (pro sp.) [poeticus × pseudonarcissus]","nonesuch daffodil"
"NAJA","Nama jamaicense L.","Jamaicanweed"
"NAJAS","Najas L.","waternymph"
"NAJO","Narcissus jonquilla L.","jonquil"
"NALE3","Nassella leucotricha (Trin. & Rupr.) Pohl","TEXAS WINTERGRASS"
"NAMA4","Nama L.","fiddleleaf"
"NAME2","Narcissus ×medioluteus Mill. (pro sp.) [poeticus × tazetta]","primrose peerless"
"NAMI","Najas minor All.","brittle waternymph"
"NANDI","Nandina Thunb.","nandina"
"NAOD","Narcissus ×odorus L. (pro sp.) [jonquilla × pseudonarcissus]","Campernelle jonquil"
"NAOF","Nasturtium officinale W.T. Aiton","WATERCRESS"
"NAPA3","Narcissus papyraceus Ker Gawl.","paperwhite narcissus"
"NAPO","Narcissus poeticus L.","poet's narcissus"
"NAPS","Narcissus pseudonarcissus L.","daffodil"
"NARCI","Narcissus L.","daffodil"
"NASSE","Nassella (Trin.) Desv.","needlegrass"
"NATA2","Narcissus tazetta L.","cream narcissus"
"NEAP","Nemophila aphylla (L.) Brummitt","smallflower baby blue eyes"
"NEAQ2","Neobeckia aquatica (Eaton) Greene","lakecress"
"NEAR5","Nekemias arborea (L.) J. Wen & Boggan","peppervine"
"NEBI","Nephrolepis biserrata (Sw.) Schott","giant swordfern"
"NECA2","Nepeta cataria L.","CATNIP"
"NEERA2","Neeragrostis Bush","creeping lovegrass"
"NEEX","Nephrolepis exaltata (L.) Schott","Boston swordfern"
"NEEXE","Nephrolepis exaltata (L.) Schott ssp. exaltata","Boston swordfern"
"NEGE","Nemastylis geminiflora Nutt.","PRAIRIE PLEATLEAF"
"NELU","Nelumbo lutea Willd.","American lotus"
"NELU2","Neptunia lutea (Leavenworth) Benth.","yellow puff"
"NELUM","Nelumbo Adans.","LOTUS"
"NEMAS","Nemastylis Nutt.","pleatleaf"
"NEMOP","Nemophila Nutt.","baby blue eyes"
"NENU2","Nelumbo nucifera Gaertn.","sacred lotus"
"NEOBE","Neobeckia Greene","lakecress"
"NEOL","Nerium oleander L.","oleander"
"NEPET","Nepeta L.","CATNIP"
"NEPH","Nemophila phacelioides Nutt.","largeflower baby blue eyes"
"NEPHR","Nephrolepis Schott","swordfern"
"NEPTU","Neptunia Lour.","puff"
"NEPU3","Neptunia pubescens Benth.","tropical puff"
"NEPUP","Neptunia pubescens Benth. var. pubescens","tropical puff"
"NERE3","Neeragrostis reptans (Michx.) Nicora","creeping lovegrass"
"NERIU","Nerium L.","oleander"
"NICOT","Nicotiana L.","tobacco"
"NILO","Nicotiana longiflora Cav.","longflower tobacco"
"NIPL2","Nicotiana plumbaginifolia Viv.","Tex-Mex tobacco"
"NITA","Nicotiana tabacum L.","cultivated tobacco"
"NOBI2","Nothoscordum bivalve (L.) Britton","crowpoison"
"NOBO","Nothoscordum borbonicum Kunth","fragrant false garlic"
"NOTHO2","Nothoscordum Kunth","false garlic"
"NUCA","Nuttallanthus canadensis (L.) D.A. Sutton","Canada toadflax"
"NULU","Nuphar lutea (L.) Sm.","yellow pond-lily"
"NULUA","Nuphar lutea (L.) Sm. ssp. advena (Aiton) Kartesz & Gandhi","yellow pond-lily"
"NUPHA","Nuphar Sm.","pond-lily"
"NUTE","Nuttallanthus texanus (Scheele) D.A. Sutton","Texas toadflax"
"NUTTA","Nuttallanthus D.A. Sutton","toadflax"
"NYAQ","Nymphoides aquatica (J.F. Gmel.) Kuntze","big floatingheart"
"NYAQ2","Nyssa aquatica L.","WATER TUPELO"
"NYBI","Nyssa biflora Walter","swamp tupelo"
"NYCO","Nymphoides cordata (Elliott) Fernald","little floatingheart"
"NYEL","Nymphaea elegans Hook.","tropical royalblue waterlily"
"NYLO","Nymphaea lotus L.","white Egyptian lotus"
"NYME","Nymphaea mexicana Zucc.","yellow waterlily"
"NYMPH","Nymphaea L.","WATERLILY"
"NYMPH2","Nymphoides Hill","floatingheart"
"NYOD","Nymphaea odorata Aiton","American white waterlily"
"NYODO","Nymphaea odorata Aiton ssp. odorata","American white waterlily"
"NYPE","Nymphoides peltata (S.G. Gmel.) Kuntze","yellow floatingheart"
"NYSSA","Nyssa L.","tupelo"
"NYSY","Nyssa sylvatica Marshall","BLACKGUM"
"OBOLA","Obolaria L.","obolaria"
"OBVI","Obolaria virginica L.","Virginia pennywort"
"OCBA","Ocimum basilicum L.","sweet basil"
"OCIMU","Ocimum L.","basil"
"OEBI","Oenothera biennis L.","common evening-primrose"
"OECU2","Oenothera curtiflora W.L. Wagner & Hoch","velvetweed"
"OEDR","Oenothera drummondii Hook.","beach evening-primrose"
"OEFI2","Oenothera filiformis (Small) W.L. Wagner & Hoch","longflower beeblossom"
"OEFI3","Oenothera filipes (Spach) W.L. Wagner & Hoch","slenderstalk beeblossom"
"OEFR","Oenothera fruticosa L.","narrowleaf evening-primrose"
"OEFRF","Oenothera fruticosa L. ssp. fruticosa","narrowleaf evening-primrose"
"OEFRT","Oenothera fruticosa L. ssp. tetragona (Roth) W.L. Wagner","narrowleaf evening-primrose"
"OEGR2","Oenothera grandis (Britton) Smyth","showy evening-primrose"
"OEHE3","Oenothera heterophylla Spach","variableleaf evening-primrose"
"OEHEH","Oenothera heterophylla Spach ssp. heterophylla","variableleaf evening-primrose"
"OEHU","Oenothera humifusa Nutt.","seabeach evening-primrose"
"OELA","Oenothera laciniata Hill","cutleaf evening-primrose"
"OELI","Oenothera linifolia Nutt.","threadleaf evening-primrose"
"OELI2","Oenothera lindheimeri (Engelm. & A. Gray) W.L. Wagner & Hoch","Lindheimer's beeblossom"
"OENOT","Oenothera L.","beeblossom"
"OENOT","Oenothera L.","evening-primrose"
"OEPA2","Oenothera patriciae W.L. Wagner & Hoch","plains beeblossom"
"OEPI2","Oenothera pilosella Raf.","meadow evening-primrose"
"OEPIP","Oenothera pilosella Raf. ssp. pilosella","meadow evening-primrose"
"OEPIS","Oenothera pilosella Raf. ssp. sessilis (Pennell) Straley","meadow evening-primrose"
"OERH","Oenothera rhombipetala Nutt. ex Torr. & A. Gray","fourpoint evening-primrose"
"OESI3","Oenothera sinuosa W.L. Wagner & Hoch","wavyleaf beeblossom"
"OESP","Oenothera spachiana Torr. & A. Gray","Spach's evening-primrose"
"OESP2","Oenothera speciosa Nutt.","pinkladies"
"OESU3","Oenothera suffrutescens (Ser.) W.L. Wagner & Hoch","scarlet beeblossom"
"OETR2","Oenothera triloba Nutt.","stemless evening-primrose"
"OEXE","Oenothera xerogaura W.L. Wagner & Hoch","Drummond's beeblossom"
"OLBO","Oldenlandia boscii (DC.) Chapm.","Bosc's mille graines"
"OLCO","Oldenlandia corymbosa L.","flat-top mille graines"
"OLDEN","Oldenlandia L.","oldenlandia"
"OLIGO3","Oligoneuron Small","goldenrod"
"OLNI","Oligoneuron nitidum (Torr. & A. Gray) Small","shiny goldenrod"
