"Symbol","Scientific Name with Author","GSAT Common Name"
"ERME15","Erythronium mesochoreum Knerr","WHITE FAWNLILLY"
"ERMO2","Erigeron modestus A. Gray","plains fleabane"
"ERMU4","Eriogonum multiflorum Benth.","HEARTSEPAL WILDBUCKWHEAT"
"ERNAG","Ericameria nauseosa (Pall. ex Pursh) G.L. Nesom & Baird ssp. nauseosa var. glabrata (A. Gray) G.L. Nesom & Baird","RUBBER RABBITBRUSH"
"ERPH","Erigeron philadelphicus L.","PHILADELPHIA FLEABANE"
"ERPI5","Erioneuron pilosum (Buckley) Nash","HAIRY TRIDENS"
"ERPR5","Eryngium prostratum Nutt. ex DC.","CREEPING ERYNGO"
"ERPU","Erigeron pulchellus Michx.","POOR ROBIN FLEABANE"
"ERSC3","Eragrostis scaligera Salzm. ex Steud.","COASTAL LOVEGRASS"
"ERSE","Eragrostis secundiflora J. Presl","red lovegrass"
"ERSE2","Eragrostis sessilispica Buckley","tumble lovegrass"
"ERSE5","Eriochloa sericea (Scheele) Munro ex Vasey","Texas cupgrass"
"ERSP","Eragrostis spectabilis (Pursh) Steud.","PURPLE LOVEGRASS"
"ERST3","Erigeron strigosus Muhl. ex Willd.","DAISY FLEABANE"
"ERSU","Eragrostis superba Peyr.","Wilman lovegrass"
"ERTE13","Erodium texanum A. Gray","TEXAS FILAREE"
"ERTE7","Erigeron tenuis Torr. & A. Gray","SLENDER FLEABANE"
"ERTE9","Eriogonum tenellum Torr.","MATTED WILDBUCKWHEAT"
"ERTER","Eriogonum tenellum Torr. var. ramosissimum Benth.","TALL WILDBUCKWHEAT"
"ERTR3","Eragrostis trichodes (Nutt.) Alph. Wood","sand lovegrass"
"ERYU","Eryngium yuccifolium Michx.","BUTTON SNAKEROOT"
"ESMI2","Escobaria minima (Baird) D.R. Hunt","SMALL CORYPHANTHA"
"ESVIV","Escobaria vivipara (Nutt.) Buxbaum var. vivipara","PINK PINCUSHIONCACTUS"
"EUAM9","Euonymus americanus L.","STRAWBERRYBUSH"
"EUAN3","Euphorbia antisyphilitica Zucc.","candelilla"
"EUAT5","Euonymus atropurpureus Jacq.","wahoo"
"EUBI2","Euphorbia bicolor Engelm. & A. Gray","SNOW-ON-THE-PRAIRIE"
"EUCO10","Euphorbia corollata L.","FLOWERING SPURGE"
"EUCO7","Eupatorium compositifolium Walter","yankeeweed"
"EUCO8","Euphorbia commutata Engelm. ex A. Gray","TINTED EUPHORBIA"
"EUDE4","Euphorbia dentata Michx.","TOOTHED EUPHORBIA"
"EUEXR","Eustoma exaltatum (L.) Salisb. ex G. Don ssp. russellianum (Hook.) Kartesz","bluebells"
"EUMA8","Euphorbia marginata Pursh","SNOW-ON-THE-MOUNTAIN"
"EUPE3","Eupatorium perfoliatum L.","BONSET"
"EURO4","Eupatorium rotundifolium L.","ROUNDLEAF EUPATORIUM"
"EUSE","Eupatorium semiserratum DC.","SMALLFLOWER EUPATORIUM"
"EUSE2","Eupatorium serotinum Michx.","LATE EUPATORIUM"
"EUSP","Euphorbia spathulata Lam.","ROUGHPOD SPURGE"
"EVCA","Evax candida (Torr. & A. Gray) A. Gray","SILVER EVAX"
"EVPR","Evax prolifera Nutt. ex DC.","RABBIT'S TOBACCO"
"EVSE","Evolvulus sericeus Sw.","SILKY EVOLVULUS"
"EYSP","Eysenhardtia spinosa Engelm.","spiny kidneywood"
"EYTE","Eysenhardtia texana Scheele","Texas kidneywood"
"FAGR","Fagus grandifolia Ehrh.","AMERICAN BEECH"
"FAPA","Fallugia paradoxa (D. Don) Endl. ex Torr.","APACHEPLUME"
"FEHA2","Ferocactus hamatacanthus (Muehlenpf.) Britton & Rose","turkshead"
"FEPA2","Festuca paradoxa Desv.","CLUSTER FESCUE"
"FESU3","Festuca subverticillata (Pers.) Alexeev","NODDING FESCUE"
"FICA","Ficus carica L.","COMMON FIG"
"FOAC","Forestiera acuminata (Michx.) Poir.","SWAMP PRIVET"
"FOAN","Forestiera angustifolia Torr.","NARROWLEAF FORESTIERA"
"FOLI","Forestiera ligustrina (Michx.) Poir.","privet"
"FOPU2","Forestiera pubescens Nutt.","ELBOWBUSH"
"FOPUP","Forestiera pubescens Nutt. var. pubescens","New Mexico forestiera"
"FORE","Forestiera reticulata Torr.","NETLEAF FORESTIERA"
"FOSP2","Fouquieria splendens Engelm.","ocotillo"
"FRAL3","Fraxinus albicans Buckley","Texas ash"
"FRAM2","Fraxinus americana L.","WHITE ASH"
"FRBE","Fraxinus berlandieriana DC.","Mexican ash"
"FRBEB","Frangula betulifolia (Greene) V. Grub. ssp. betulifolia","birchleaf buckthorn"
"FRCA13","Frangula caroliniana (Walter) A. Gray","CAROLINA BUCKTHORN"
"FRCA3","Fraxinus caroliniana Mill.","CAROLINA ASH"
"FRCU","Fraxinus cuspidata Torr.","fragrant ash"
"FRFL","Froelichia floridana (Nutt.) Moq.","FLORIDA SNAKECOTTON"
"FRGR3","Froelichia gracilis (Hook.) Moq.","SLENDER SNAKECOTTON"
"FRJO","Frankenia johnstonii Correll","JOHNSTON FRANKENIA"
"FRPE","Fraxinus pennsylvanica Marshall","GREEN ASH"
"FRQU","Fraxinus quadrangulata Michx.","BLUE ASH"
"FRVE2","Fraxinus velutina Torr.","velvet ash"
"FRVI","Fragaria virginiana Duchesne","WILD STRAWBERRY"
"FUCR","Funastrum crispum (Benth.) Schltr.","twinevine"
"FUOF","Fumaria officinalis L.","drug fumitory"
"GAAE","Gaillardia aestivalis (Walter) H. Rock","LANCELEAF GAILLARDIA"
"GAAEA","Gaillardia aestivalis (Walter) H. Rock var. aestivalis","PRAIRIE GAILLARDIA"
"GAAP2","Galium aparine L.","CATCHWEED BEDSTRAW"
"GAAR4","Galium arkansanum A. Gray","ARKANSAS BEDSTRAW"
"GACI2","Galium circaezans Michx.","WOODS BEDSTRAW"
"GAOB","Galium obtusum Bigelow","BRISTLY BEDSTRAW"
"GAOV","Garrya ovata Benth.","eggleaf silktassel"
"GAOVL","Garrya ovata Benth. ssp. lindheimeri (Torr.) Dahling","eggleaf silktassel"
"GAPI","Gaillardia pinnatifida Torr.","SLENDER GAILLARDIA"
"GAPI2","Galium pilosum Aiton","HAIRY BEDSTRAW"
"GAPU","Gaillardia pulchella Foug.","rosering gaillardia"
"GASU","Gaillardia suavis (A. Gray & Engelm.) Britton & Rusby","SWEET GAILLARDIA"
"GATI","Galium tinctorium (L.) Scop.","DYE BEDSTRAW"
"GATR3","Galium triflorum Michx.","SWEETSCENTED BEDSTRAW"
"GAVI","Galium virgatum Nutt.","SOUTHWEST BEDSTRAW"
"GAVO","Galactia volubilis (L.) Britton","downy milkpea"
"GAWR3","Garrya wrightii Torr.","Wright silktassel"
"GECA3","Geranium caespitosum James","pineywoods geranium"
"GECA5","Geranium carolinianum L.","CAROLINA GERANIUM"
"GECA7","Geum canadense Jacq.","WHITE AVENS"
"GEMA","Geranium maculatum L.","SPOTTED GERANIUM"
"GEMO","Geranium molle L.","AWNLESS GERANIUM"
"GESA","Gentiana saponaria L.","MOSS GENTIAN"
"GESE","Gelsemium sempervirens (L.) W.T. Aiton","CAROLINA JESSAMINE"
"GEVE","Geum vernum (Raf.) Torr. & A. Gray","HEARTLEAF AVENS"
"GIRI3","Giliastrum rigidulum (Benth.) Rydb.","STIFF GILIA"
"GLAQ","Gleditsia aquatica Marshall","WATER HONEYLOCUST"
"GLAR","Glyceria arkansana Fernald","Arkansas mannagrass"
"GLBIB","Glandularia bipinnatifida (Nutt.) Nutt. var. bipinnatifida","DAKOTA VERBENA"
"GLCA2","Glandularia canadensis (L.) Nutt.","ROSE VERBENA"
"GLELE","Glandularia elegans (Kunth) Umber var. elegans","FRINGED VERBENA"
"GLLE3","Glycyrrhiza lepidota Pursh","AMERICAN LICORICE"
"GLLO","Glinus lotoides L.","GLINUS"
"GLPU4","Glandularia pumila (Rydb.) Umber","PINK VERBENA"
"GLSPA","Glossopetalon spinescens A. Gray var. aridum M.E. Jones","Nevada greasebush"
"GLSPP2","Glossopetalon spinescens A. Gray var. planitierum (Ensign) Yatsk.","plains greasebush"
"GLSPS","Glossopetalon spinescens A. Gray var. spinescens","spiny greasebush"
"GLST","Glyceria striata (Lam.) Hitchc.","FOWL MANNAGRASS"
"GLTE","Gleditsia ×texana Sarg. (pro sp.) [aquatica × triacanthos]","TEXAS HONEYLOCUST"
"GLTE2","Glossopetalon texense (Ensign) H. St. John","Texas greasebush"
"GLTR","Gleditsia triacanthos L.","COMMON HONEYLOCUST"
"GOLA2","Gossypianthus lanuginosus (Poir.) Moq.","WOOLY COTTONFLOWER"
"GRBR","Gratiola brevifolia Raf.","STICKY HEDGEHYSSOP"
"GRGR6","Grusonia grahamii (Engelm.) H. Rob.","devil cholla"
"GRLA3","Grindelia lanceolata Nutt.","GULF GUMWEED"
"GRNE","Gratiola neglecta Torr.","DRUG HEDGEHYSSOP"
"GRPA8","Grindelia papposa G.L. Nesom & Suh","WAX GOLDENWEED"
"GRSC6","Grusonia schottii (Engelm.) H. Rob.","DOG CACTUS"
"GRSQ","Grindelia squarrosa (Pursh) Dunal","CURLYCUP GUMWEED"
"GRVI","Gratiola virginiana L.","VIRGINIA HEDGEHYSSOP"
"GUAN","Guaiacum angustifolium Engelm.","GUAYACAN"
"GUMI","Gutierrezia microcephala (DC.) A. Gray","threadleaf snakeweed"
"GUSA2","Gutierrezia sarothrae (Pursh) Britton & Rusby","BROOM SNAKEWEED"
"GUTE2","Gutierrezia texana (DC.) Torr. & A. Gray","Texas broomweed"
"GYAM","Gymnopogon ambiguus (Michx.) Britton, Sterns & Poggenb.","bearded skeletongrass"
"GYDI","Gymnocladus dioicus (L.) K. Koch","KENTUCKY COFFEETREE"
"HACA3","Halesia carolina L.","silverbell"
"HAGR4","Haploesthes greggii A. Gray","FALSE BROOMWEED"
"HAVI2","Hackelia virginiana (L.) I.M. Johnst.","STICKTIGHT"
"HAVI4","Hamamelis virginiana L.","WITCHHAZEL"
"HEAC","Hedeoma acinoides Scheele","SLENDER HEDEOME"
"HEAM","Helenium amarum (Raf.) H. Rock","bitter sneezeweed"
"HEAM11","Hedosyne ambrosiifolia (A. Gray) Strother","RAG SUMPWEED"
"HEAM6","Heuchera americana L.","ALUMROOT"
"HEAMB2","Helenium amarum (Raf.) H. Rock var. badium (A. Gray ex S. Watson) Waterf.","BASIN SNEEZEWEED"
"HEAN2","Helianthus angustifolius L.","SWAMP SNEEZEWEED"
"HEAN3","Helianthus annuus L.","ANNUAL SUNFLOWER"
"HEAR22","Hesperocyparis arizonica (Greene) Bartel","Arizona cypress"
"HEAU","Helenium autumnale L.","COMMON SNEEZEWEED"
"HECA8","Heterotheca canescens (DC.) Shinners","GRAY GOLDASTER"
"HECI","Helianthus ciliaris DC.","BLUEWEED SUNFLOWER"
"HECO5","Heliotropium convolvulaceum (Nutt.) A. Gray","BINDWEED HELIOTROPE"
"HECOC8","Hesperostipa comata (Trin. & Rupr.) Barkworth ssp. comata","NEEDLEANDTHREAD"
"HECU3","Heliotropium curassavicum L.","SALT HELIOTROPE"
"HEDR","Hedeoma drummondii Benth.","DRUMMOND FALSEPENNYROYAL"
"HEFL","Helenium flexuosum Raf.","PURPLEHEAD SNEEZEWEED"
"HEGR4","Helianthus grosseserratus M. Martens","Sawtooth sunflower"
"HEHE","Hedera helix L.","English ivy"
"HEHES","Heliopsis helianthoides (L.) Sweet var. scabra (Dunal) Fernald","HELIOPSIS"
"HEHI","Hedeoma hispida Pursh","FALSE PENNYROYAL"
"HEHI2","Helianthus hirsutus Raf.","HAIRY SUNFLOWER"
"HEIN","Heliotropium indicum L.","INDIA HELIOTROPE"
"HEIN7","Hedyotis intricata Fosberg","CLUSTER BLUET"
"HEMA2","Helianthus maximiliani Schrad.","MAXIMILIAN SUNFLOWER"
"HEMI","Helenium microcephalum DC.","smallhead sneezeweed"
"HEMO2","Helianthus mollis Lam.","ashy sunflower"
"HENE5","Hesperostipa neomexicana (Thurb. ex J.M. Coult.) Barkworth","New Mexico feathergrass"
"HEPA3","Helietta parvifolia (A. Gray ex Hemsl.) Benth.","BARETTA"
"HEPE","Helianthus petiolaris Nutt.","PRAIRIE SUNFLOWER"
"HEPR3","Heliotropium procumbens Mill.","FOURSPIKE HELIOTROPE"
"HEQU","Helenium quadridentatum Labill.","LONGDISC SNEEZEWEED"
"HERE","Heteranthera reniformis Ruiz & Pav.","kidneyleaf mudplantain"
"HESA2","Helianthus salicifolius A. Dietr.","willowleaf sunflower"
"HESP11","Hesperostipa spartea (Trin.) Barkworth","PORCUPINEGRASS"
"HESP3","Hexalectris spicata (Walter) Barnhart","CRESTED CORALROOT"
"HESU3","Heterotheca subaxillaris (Lam.) Britton & Rusby","CAMPHORWEED"
"HESU3","Heterotheca subaxillaris (Lam.) Britton & Rusby","CAMPHORWEED"
"HETE3","Heliotropium tenellum (Nutt.) Torr.","PASTURE HELIOTROPE"
"HETE9","Hermannia texana A. Gray","TEXAS HERMANNIA"
"HETO","Heliotropium torreyi I.M. Johnst.","Jerusalem artichoke"
"HEVI4","Heterotheca villosa (Pursh) Shinners","HAIRY GOLDASTER"
"HIBE","Hilaria belangeri (Steud.) Nash","CURLYMESQUITE"
"HICO","Hibiscus coulteri Harv. ex A. Gray","desert rosemallow"
"HILA2","Hibiscus laevis All.","scarlet rosemallow"
"HILO2","Hieracium longipilum Torr.","LONGBEARD HAWKWEED"
"HIMA6","Hibiscus martianus Zucc.","MOUNTAIN ROSEMALLOW"
"HIMO","Hibiscus moscheutos L.","swamp rosemallow"
"HISC","Hieracium scabrum Michx.","ROUGH HAWKWEED"
"HISY","Hibiscus syriacus L.","SHRUB ALTHEA"
"HITR","Hibiscus trionum L.","FLOWEROFANHOUR"
"HODR","Hoffmannseggia drepanocarpa A. Gray","SICKLEPOD RUSHPEA"
"HOGL2","Hoffmannseggia glauca (Ortega) Eifert","Indian rushpea"
"HOHU","Houstonia humifusa (A. Gray) A. Gray","MAT BLUETS"
"HOIN","Hottonia inflata Elliott","AMERICAN FEATHERFOIL"
"HOJU","Hordeum jubatum L.","FOXTAIL BARLEY"
"HOPU","Hordeum pusillum Nutt.","LITTLE BARLEY"
"HOPU2","Houstonia purpurea L.","PURPLE BLUETS"
"HOST2","Holacantha stewartii C.H. Mull.","STEWART CRUCIFIXION-THORN"
"HOUM","Holosteum umbellatum L.","JAGGED CHICKWEED"
"HOVU","Hordeum vulgare L.","BARLEY"
"HULU","Humulus lupulus L.","HOPS"
"HYAR","Hydrangea arborescens L.","SMOOTH HYDRANGEA"
"HYCO6","Hybanthus concolor (T.F. Forst.) Spreng.","NODDING VIOLET"
"HYCR3","Hypericum crux-andreae (L.) Crantz","ATLANTIC ST. PETER'S-WORT"
"HYDE","Hypericum densiflorum Pursh","DENSE ST. JOHNSWORT"
"HYFIN2","Hymenopappus filifolius Hook. var. nudipes (Maguire) B.L. Turner","ALPINE WOOLYWHITE"
"HYFL","Hymenopappus flavescens A. Gray","YELLOW WOOLLYWHITE"
"HYGE","Hypericum gentianoides (L.) Britton, Sterns & Poggenb.","PINWEED ST. JOHNSWORT"
"HYHI2","Hypoxis hirsuta (L.) Coville","COMMON GOLDSTAR"
"HYHYH","Hypericum hypericoides (L.) Crantz ssp. hypericoides","SAINT ANDREW'S CROSS"
"HYHYH","Hypericum hypericoides (L.) Crantz ssp. hypericoides","ST ANDREWS CROSS"
"HYLI","Hymenocallis liriosme (Raf.) Shinners","spiderlily"
"HYMO","Hymenoclea monogyra Torr. & A. Gray","singlewhorl burrobrush"
"HYMU","Hypericum mutilum L.","DWARF ST. JOHNSWORT"
"HYNU","Hypericum nudiflorum Michx. ex Willd.","NAKED ST. JOHNSWORT"
"HYOD","Hymenoxys odorata DC.","bitterweed"
"HYOV","Hydrolea ovata Nutt. ex Choisy","HAIRY HYDROLEA"
"HYPE","Hypericum perforatum L.","ST JOHNSWORT"
"HYPR","Hypericum prolificum L.","SHRUBBY ST JOHNSWORT"
"HYPS","Hypericum pseudomaculatum Bush","FALSE SPOTTED ST.JOHNSWORT"
"HYRA","Hydrocotyle ranunculoides L. f.","FLOATING PENNYROYAL"
"HYSC","Hymenopappus scabiosaeus L'Hér.","FLATTOP WOOLLYWHITE"
"HYTE2","Hymenopappus tenuifolius Pursh","CHALKHILL WOOLLYWHITE"
"HYUM","Hydrocotyle umbellata L.","UMBRELLA PENNYROYAL"
"HYUN","Hydrolea uniflora Raf.","ONEFLOWER HYDROLEA"
"HYVE","Hybanthus verticillatus (Ortega) Baill.","WHORLED NODDING VIOLET"
"IBLI","Ibervillea lindheimeri (A. Gray) Greene","BALSAMGOURD"
"IBTE2","Ibervillea tenuisecta (A. Gray) Small","slimlobe globeberry"
"ILAM","Ilex ambigua (Michx.) Torr.","CAROLINA HOLLY"
"ILCO","Ilex coriacea (Pursh) Chapm.","LARGE GALLBERRY"
"ILDE","Ilex decidua Walter","POSSUMHAW"
"ILGL","Ilex glabra (L.) A. Gray","INKBERRY"
"ILLO","Ilex longipes Chapm. ex Trel.","Georgia holly"
"ILOP","Ilex opaca Aiton","AMERICAN HOLLY"
"ILVO","Ilex vomitoria Aiton","YAUPON"
"IMCA","Impatiens capensis Meerb.","JEWELWEED"
"IMPA","Impatiens pallida Nutt.","PALE SNAPWEED"
"INMI","Indigofera miniata Ortega","WESTERN INDIGO"
"INSU","Indigofera suffruticosa Mill.","INDIGOBUSH"
"IOLI2","Ionactis linariifolius (L.) Greene","SAVORYLEAF ASTER"
"IOPI","Iodanthus pinnatifidus (Michx.) Steud.","PURPLE ROCKET"
"IPAG","Ipomopsis aggregata (Pursh) V.E. Grant","SKYROCKET GILIA"
"IPCAF","Ipomoea carnea Jacq. ssp. fistulosa (Mart. ex Choisy) D. Austin","SHRUBBY MORNINGGLORY"
"IPCO3","Ipomoea coccinea L.","RED MORNINGGLORY"
"IPCOC2","Ipomoea cordatotriloba Dennst. var. cordatotriloba","SHARPPOD MORNINGGLORY"
"IPHE","Ipomoea hederacea Jacq.","IVYLEAF MORNINGGLORY"
"IPIM","Ipomoea imperati (Vahl) Griseb.","BEACH MORNINGGLORY"
"IPLA","Ipomoea lacunosa L.","PITTED MORNINGGLORY"
"IPLE","Ipomoea leptophylla Torr.","BUSH MORNINGGLORY"
"IPLI","Ipomoea lindheimeri A. Gray","BLUE MORNINGGLORY"
"IPLO2","Ipomopsis longiflora (Torr.) V.E. Grant","WHITEFLOWERED GILIA"
"IPPA","Ipomoea pandurata (L.) G. Mey.","BIGROOT MORNINGGLORY"
"IPQU","Ipomoea quamoclit L.","CYPRESSVINE MORNINGGLORY"
"IPRU2","Ipomopsis rubra (L.) Wherry","TEXAS PLUME"
"IPSA","Ipomoea sagittata Poir.","SALTMARSH MORNINGGLORY"
"IPWR","Ipomoea wrightii A. Gray","PALMLEAF MORNINGGLORY"
"IRCR","Iris cristata Aiton","CRESTED IRIS"
"IRHEF","Iris hexagona Walter var. flexicaulis (Small) R.C. Foster","Dixie iris"
"IRRH","Iresine rhizomatosa Standl.","ROOTSTOCK BLOODLEAF"
"IRVI","Iris virginica L.","VIRGINIA IRIS"
"ISBU","Isoetes butleri Engelm.","QUILLWORT"
"ISCO","Isocoma coronopifolia (A. Gray) Greene","GOLDENWEED"
"ISDR","Isocoma drummondii (Torr. & A. Gray) Greene","DRUMMOND GOLDENWEED"
"ISME","Isoetes melanopoda Gay & Durieu ex Durieu","BLACKFOOT QUILLWORT"
"ISTE2","Isocoma tenuisecta Greene","BURROW GOLDENWEED"
"IVAN","Iva angustifolia Nutt. ex DC.","NARROWLEAF SUMPWEED"
"IVAN2","Iva annua L.","SEACOAST SUMPWEED"
"IVFR","Iva frutescens L.","BIGLEAF SUMPWEED"
"JADI","Jatropha dioica Cerv.","leatherstem"
"JATA","Jacquemontia tamnifolia (L.) Griseb.","CLUSTERVINE"
"JUAM","Justicia americana (L.) Vahl","SPIKE JUSTICA"
"JUARL","Juncus arcticus Willd. ssp. littoralis (Engelm.) Hultén","BALTIC RUSH"
"JUAS","Juniperus ashei J. Buchholz","ASHE JUNIPER"
"JUBU","Juncus bufonius L.","TOAD RUSH"
"JUDE2","Juniperus deppeana Steud.","alligator juniper"
"JUFL","Juniperus flaccida Schltdl.","drooping juniper"
"JUIN2","Juncus interior Wiegand","INLAND RUSH"
"JULA3","Justicia lanceolata (Chapm.) Small","LOOSE JUSTICA"
"JUMA4","Juncus marginatus Rostk.","grassleaf rush"
"JUMI","Juglans microcarpa Berl.","LITTLE WALNUT"
"JUMO","Juniperus monosperma (Engelm.) Sarg.","oneseed juniper"
"JUNI","Juglans nigra L.","BLACK WALNUT"
"JUPI","Juniperus pinchotii Sudw.","redberry juniper"
"JUPO5","Juncus polycephalos Michx.","FLATLEAF RUSH"
"JUSC2","Juniperus scopulorum Sarg.","ROCKY MOUNTAIN JUNIPER"
"JUTE","Juncus tenuis Willd.","SLENDER RUSH"
"JUTO","Juncus torreyi Coville","TORREY RUSH"
"JUVI","Juniperus virginiana L.","EASTERN REDCEDAR"
"JUVIS","Juniperus virginiana L. var. silicicola (Small) Silba","COAST JUNIPER"
"KAGR","Kallstroemia grandiflora Torr. ex A. Gray","Arizona poppy"
"KAHI","Kallstroemia hirsutissima Vail ex Small","hairy caltrop"
"KAHU","Karwinskia humboldtiana (Schult.) Zucc.","coyotillo"
"KIEL","Kickxia elatine (L.) Dumort.","SHARPOINT FLUEVELLIN"
"KOMA","Koeleria macrantha (Ledeb.) Schult.","JUNEGRASS"
"KOSP","Koeberlinia spinosa Zucc.","SPINY ALLTHORN"
"KOSPT","Koeberlinia spinosa Zucc. var. tenuispina Kearney & Peebles","SPINY ALLTHORN"
"KRCA","Krigia caespitosa (Raf.) K.L. Chambers","DWARF DANDELION"
"KRDA","Krigia dandelion (L.) Nutt.","TUBER DANDELION"
"KRER","Krameria erecta Willd. ex Schult.","range ratany"
"KRLA","Krameria lanceolata Torr.","trailing ratany"
"KRLA2","Krascheninnikovia lanata (Pursh) A. Meeuse & Smit","WINTERFAT"
"KROC","Krigia occidentalis Nutt.","WESTERN DWARFDANDELION"
"KRRA","Krameria ramosissima (A. Gray) S. Watson","trailing ratany"
"KRVI","Krigia virginica (L.) Willd.","VIRGINIA DWARFDANDELION"
"KUST","Kummerowia stipulacea (Maxim.) Makino","KOREAN LESPEDEZA"
"KUST2","Kummerowia striata (Thunb.) Schindl.","COMMON LESPEDEZA"
"LAAM","Lamium amplexicaule L.","HENBIT"
"LACA","Lactuca canadensis L.","wild lettuce"
"LACA2","Lantana camara L.","LARGELEAF LANTANA"
"LACA3","Laportea canadensis (L.) Weddell","CANADA WOODNETTLE"
"LAFL","Lactuca floridana (L.) Gaertn.","FLORIDA LETTUCE"
"LAHI2","Lathyrus hirsutus L.","SINGLETARY PEA"
"LAIN","Lagerstroemia indica L.","crapemyrtle"
"LALA4","Lathyrus latifolius L.","perennial peavine"
"LALU","Lactuca ludoviciana (Nutt.) Riddell","LOUISIANA LETTUCE"
"LAOCO","Lappula occidentalis (S. Watson) Greene var. occidentalis","WESTERN STICKSEED"
"LAPO2","Lathyrus polymorphus Nutt.","MANYSTEM PEAVINE"
"LAPU2","Lamium purpureum L.","purple deadnettle"
"LAPU3","Lathyrus pusillus Elliott","LOW PEAVINE"
"LASE","Lactuca serriola L.","PRICKLY LETTUCE"
"LATAP","Lactuca tatarica (L.) C.A. Mey. var. pulchella (Pursh) Breitung","CHICORY LETTUCE"
"LATR2","Larrea tridentata (DC.) Coville","creosotebush"
"LATRT","Larrea tridentata (DC.) Coville var. tridentata","creosotebush"
"LAVE","Lathyrus venosus Muhl. ex Willd.","VEINY PEAVINE"
"LEAL4","Lepidium alyssoides A. Gray","SOUTHERN PEPPERWEED"
"LEAR3","Lesquerella argyraea (A. Gray) S. Watson","BLADDERPOD"
"LEAU","Leavenworthia aurea Torr.","GOLDEN YELLOWEYE"
"LEAU4","Lesquerella auriculata (Engelm. & A. Gray) S. Watson","EARLEAF BLADDERPOD"
"LECA5","Lepidium campestre (L.) W.T. Aiton","FIELD PEPPERWEED"
"LECA8","Lespedeza capitata Michx.","roundhead lespedeza"
"LECU","Lespedeza cuneata (Dum. Cours.) G. Don","sericea lespedeza"
"LEDE","Lepidium densiflorum Schrad.","PEPPERWEED"
"LEDU","Leptochloa dubia (Kunth) Nees","green sprangletop"
"LEFL","Leitneria floridana Chapm.","corkwood"
"LEFR3","Leucophyllum frutescens (Berl.) I.M. Johnst.","cenizo"
"LEFUF","Leptochloa fusca (L.) Kunth ssp. fascicularis (Lam.) N. Snow","bearded sprangletop"
"LEFUU","Leptochloa fusca (L.) Kunth ssp. uninervia (J. Presl) N. Snow","Mexican sprangletop"
"LEGO","Lesquerella gordonii (A. Gray) S. Watson","GORDON BLADDERPOD"
"LEGR2","Lesquerella gracilis (Hook.) S. Watson","LAX BLADDERPOD"
"LEHI2","Lespedeza hirta (L.) Hornem.","HAIRY LESPEDEZA"
"LEMI4","Leucophyllum minus A. Gray","BIG BEND CENIZO"
"LEMU3","Lechea mucronata Raf.","HAIRY PINWEED"
"LEOB","Lepidium oblongum Small","VEINY PEPPERWEED"
"LEOR","Leersia oryzoides (L.) Sw.","RICE CUTGRASS"
"LEOV","Lesquerella ovalifolia Rydb. ex Britton","roundleaf bladderpod"
"LEPAB","Leptochloa panicea (Retz.) Ohwi ssp. brachiata (Steud.) N. Snow","red sprangletop"
"LEPE","Lemna perpusilla Torr.","MINUTE DUCKWEED"
"LEPE2","Lepidium perfoliatum L.","CLASPING PEPPERWEED"
"LEPR","Lespedeza procumbens Michx.","TRAILING LESPEDEZA"
"LERE2","Lespedeza repens (L.) W.P.C. Barton","CREEPING LESPEDEZA"
"LERE5","Leucaena retusa Benth.","littleleaf leadtree"
"LESPE","Lespedeza Michx.","lespedeza"
"LEST5","Lespedeza stuevei Nutt.","STUVES LESPEDEZA"
"LETE","Lechea tenuifolia Michx.","NARROWLEAF PINWEED"
"LEVA","Lemna valdiviana Phil.","VALDIVIA DUCKWEED"
"LEVI3","Lepidium virginicum L.","VIRGINIA PEPPERWEED"
"LEVI6","Lespedeza violacea (L.) Pers.","violet lespedeza"
"LEVI6","Lespedeza violacea (L.) Pers.","INTERMEDIATE LESPEDEZA"
"LEVI7","Lespedeza virginica (L.) Britton","slender lespedeza"
"LIAL","Lippia alba (Mill.) N.E. Br. ex Britton & P. Wilson","WHITE LIPPIA"
"LIAR","Limnodea arkansana (Nutt.) L.H. Dewey","OZARKGRASS"
"LIAS","Liatris aspera Michx.","ROUGH GAYFEATHER"
"LIBE3","Lindera benzoin (L.) Blume","SPICEBUSH"
"LICA12","Lithospermum canescens (Michx.) Lehm.","HOARY GROMWELL"
"LICA17","Limonium carolinianum (Walter) Britton","CAROLINA SEA-LAVENDER"
"LIDUA","Lindernia dubia (L.) Pennell var. anagallidea (Michx.) Cooperr.","FALSE PIMPERNEL"
"LIEL","Liatris elegans (Walter) Michx.","PINKSCALE GAYFEATHER"
"LIGR6","Lippia graveolens Kunth","SCENTED LIPPIA"
"LIIM","Linum imbricatum (Raf.) Shinners","TOOTHED FLAX"
"LIIN2","Lithospermum incisum Lehm.","NARROWLEAF GROMWELL"
"LILE3","Linum lewisii Pursh","LEWIS FLAX"
"LILI4","Limonium limbatum Small","SEA LAVENDER"
"LIMET","Linum medium (Planch.) Britton var. texanum (Planch.) Fernald","SUCKER FLAS"
"LIPR","Linum pratense (Norton) Small","BLUE FLAX"
"LIPU","Liatris punctata Hook.","DOTTED GAYFEATHER"
"LIPUM2","Liatris punctata Hook. var. mucronata (DC.) B.L. Turner","NARROWLEAF GAYFEATHER"
"LIPY","Liatris pycnostachya Michx.","KANSAS GAYFEATHER"
"LIRI","Linum rigidum Pursh","STIFFSTEM FLAX"
