"Symbol","Scientific Name with Author","GSAT Common Name"
"ERFL","Erigeron flagellaris A. Gray","TRAILING FLEABANE"
"ERFL7","Erythrina flabelliformis Kearney","coralbean"
"ERFO3","Erigeron formosissimus Greene","beautiful fleabane"
"ERIAS","Eriastrum Wooton & Standl.","Eriastrum"
"ERICA2","Ericameria Nutt.","Ericameria"
"ERIGE2","Erigeron L.","Erigeron"
"ERIN","Eragrostis intermedia Hitchc.","plains lovegrass"
"ERIN4","Eriogonum inflatum Torr. & Frém.","desert trumpet buckwheat"
"ERIOC2","Eriochloa Kunth","Eriochloa"
"ERIOD","Eriodictyon Benth.","Eriodictyon"
"ERIOG","Eriogonum Michx.","Eriogonum"
"ERION","Erioneuron Nash","Erioneuron"
"ERIOP2","Eriophyllum Lag.","Eriophyllum"
"ERJA","Eriogonum jamesii Benth.","James buckwheat"
"ERLA12","Ericameria laricifolia (A. Gray) Shinners","turpentine bush"
"ERLE","Eragrostis lehmanniana Nees","Lehmann lovegrass"
"ERLE14","Erigeron lemmonii A. Gray","Lemmon fleabane"
"ERLE7","Eriochloa lemmonii Vasey & Scribn.","canyon cupgrass"
"ERLI6","Ericameria linearifolia (DC.) Urbatsch & Wussow","narrowleaf goldenbush"
"ERME","Eragrostis mexicana (Hornem.) Link","Mexican lovegrass"
"ERMU6","Eriophyllum multicaule (DC.) A. Gray","manystem woolly-sunflower"
"ERNA10","Ericameria nauseosa (Pall. ex Pursh) G.L. Nesom & Baird","RUBBER RABBITBRUSH"
"ERNE3","Erigeron neomexicanus A. Gray","oakbelt fleabane"
"ERODI","Erodium L'Hér. ex Aiton","Erodium"
"EROR5","Erigeron oreophilus Greenm.","chaparral fleabane"
"ERPA29","Ericameria paniculata (A. Gray) Rydb.","Mojave rabbitbrush"
"ERPA30","Ericameria parryi (A. Gray) G.L. Nesom & Baird","Parry rabbitbrush"
"ERPI5","Erioneuron pilosum (Buckley) Nash","HAIRY TRIDENS"
"ERPR4","Eriophyllum pringlei A. Gray","Pringle woolly-sunflower"
"ERRA3","Eriogonum racemosum Nutt.","redroot buckwheat"
"ERSU","Eragrostis superba Peyr.","Wilman lovegrass"
"ERTE13","Erodium texanum A. Gray","bull filaree"
"ERTR8","Eriogonum trichopes Torr.","little desert trumpet buckwheat"
"ERUM","Eriogonum umbellatum Torr.","sulphurflower buckwheat"
"ERUT","Erigeron utahensis A. Gray","Utah fleabane"
"ERWR","Eriogonum wrightii Torr. ex Benth.","shrubby buckwheat"
"ERYSI","Erysimum L.","Erysimum"
"ERYTH","Erythrina L.","Erythrina"
"ESCA2","Eschscholzia californica Cham.","California poppy"
"ESCAM","Eschscholzia californica Cham. ssp. mexicana (Greene) C. Clark","Mexican gold poppy"
"ESCHS","Eschscholzia Cham.","Eschscholzia"
"ESCOB","Escobaria Britton & Rose","Escobaria"
"ESGL","Eschscholzia glyptosperma Greene","desert gold poppy"
"ESMI","Eschscholzia minutiflora S. Watson","little gold poppy"
"ESVI2","Escobaria vivipara (Nutt.) Buxbaum","spinystar cactus"
"EUBI4","Euphorbia bilobata Engelm.","blackseed spurge"
"EUCH2","Euphorbia chamaesula Boiss.","mountain spurge"
"EUCNI","Eucnide Zucc.","Eucnide"
"EUDE4","Euphorbia dentata Michx.","toothed spurge"
"EUER2","Euphorbia eriantha Benth.","Mexican poinsettia spurge"
"EUES","Euphorbia esula L.","LEAFY SPURGE"
"EUEX5","Eustoma exaltatum (L.) Salisb. ex G. Don","catchfly prairie gentian"
"EUMU","Euryops multifidus (Thunb.) DC.","sweet resinbush"
"EUPA4","Euphorbia palmeri Engelm. ex S. Watson","woodland spurge"
"EUPHO","Euphorbia L.","Euphorbia"
"EURA2","Euphorbia radians Benth.","sun spurge"
"EURU5","Eucnide rupestris (Baill.) H.J. Thomp. & Ernst","rocknettle"
"EURYO","Euryops (Cass.) Cass.","Euryops"
"EUSC6","Euphorbia schizoloba Engelm.","Mojave spurge"
"EUSP","Euphorbia spathulata Lam.","warty spurge"
"EUSTO","Eustoma Salisb. ex G. Don","Eustoma"
"EUUR","Eucnide urens (Parry ex A. Gray) Parry","desert rocknettle"
"EVAL","Evolvulus alsinoides (L.) L.","slender evolvulus"
"EVAR","Evolvulus arizonicus A. Gray","hairy evolvulus"
"EVNU","Evolvulus nuttallianus Schult.","prostrate evolvulus"
"EVOLV","Evolvulus L.","Evolvulus"
"EVSE","Evolvulus sericeus Sw.","silver evolvulus"
"EYOR","Eysenhardtia orthocarpa (A. Gray) S. Watson","kidneywood"
"EYSEN","Eysenhardtia Kunth","Eysenhardtia"
"FAGON","Fagonia L.","Fagonia"
"FALA","Fagonia laevis Standl.","California fagonia"
"FALLU","Fallugia Endl.","Fallugia"
"FAPA","Fallugia paradoxa (D. Don) Endl. ex Torr.","Apache plume"
"FEAR2","Festuca arizonica Vasey","Arizona fescue"
"FECY","Ferocactus cylindraceus (Engelm.) Orcutt","California barrel cactus"
"FEEM","Ferocactus emoryi (Engelm.) Orcutt","Emory barrel cactus"
"FEID","Festuca idahoensis Elmer","Idaho fescue"
"FENDL","Fendlera Engelm. & A. Gray","Fendlera"
"FEROC","Ferocactus Britton & Rose","Ferocactus"
"FERU","Fendlera rupicola A. Gray","cliff fendlerbush"
"FESTU","Festuca L.","Festuca"
"FEWI","Ferocactus wislizeni (Engelm.) Britton & Rose","fishhook barrel cactus"
"FEWR","Fendlera wrightii (A. Gray) A. Heller","Wright fendlerbush"
"FLCE","Flourensia cernua DC.","tarbush"
"FLOUR","Flourensia DC.","Flourensia"
"FOPUP","Forestiera pubescens Nutt. var. pubescens","New Mexico forestiera"
"FORES","Forestiera Poir.","Forestiera"
"FOSH","Forestiera shrevei Standl.","desert olive"
"FOSP2","Fouquieria splendens Engelm.","ocotillo"
"FOUQU","Fouquieria Kunth","Fouquieria"
"FRAGA","Fragaria L.","Fragaria"
"FRAN2","Fraxinus anomala Torr. ex S. Watson","singleleaf ash"
"FRANG","Frangula Mill.","Frangula"
"FRAXI","Fraxinus L.","Fraxinus"
"FRBE2","Frangula betulifolia (Greene) V. Grub.","birchleaf buckthorn"
"FRCA12","Frangula californica (Eschsch.) A. Gray","California buckthorn"
"FRCA6","Fremontodendron californicum (Torr.) Coville","flannelbush"
"FRCU","Fraxinus cuspidata Torr.","fragrant ash"
"FREMO2","Fremontodendron Coville","Fremontodendron"
"FRGO","Fraxinus gooddingii Little","Goodding ash"
"FRVE","Fragaria vesca L.","woodland strawberry"
"FRVE2","Fraxinus velutina Torr.","velvet ash"
"FRVI","Fragaria virginiana Duchesne","Virginia strawberry"
"FUCR","Funastrum crispum (Benth.) Schltr.","wavyleaf climbing milkweed"
"FUCY","Funastrum cynanchoides (Decne.) Schltr.","fringed climbing milkweed"
"FUHI","Funastrum hirtellum (A. Gray) Schltr.","hairy climbing milkweed"
"FUNAS","Funastrum Fourn.","Funastrum"
"GAAP2","Galium aparine L.","CATCHWEED BEDSTRAW"
"GAAR2","Gaillardia arizonica A. Gray","Pringle blanketflower"
"GAAR2","Gaillardia arizonica A. Gray","Arizona blanketflower"
"GABO2","Galium boreale L.","northern bedstraw"
"GAFL2","Garrya flavescens S. Watson","yellowleaf silktassel"
"GAILL","Gaillardia Foug.","Gaillardia"
"GALIU","Galium L.","Galium"
"GAPA","Gaillardia parryi Greene","Parry blanketflower"
"GAPI","Gaillardia pinnatifida Torr.","red dome blanketflower"
"GAPU","Gaillardia pulchella Foug.","firewheel blanketflower"
"GARRY","Garrya Douglas ex Lindl.","Garrya"
"GAST","Galium stellatum Kellogg","starry bedstraw"
"GAWR3","Garrya wrightii Torr.","Wright silktassel"
"GEAF","Gentiana affinis Griseb.","pleated gentian"
"GEAM3","Gentianella amarella (L.) Börner","autumn dwarf gentian"
"GEAMA","Gentianella amarella (L.) Börner ssp. acuta (Michx.) J.M. Gillett","autumn dwarf gentian"
"GEAMH","Gentianella amarella (L.) Börner ssp. heterosepala (Engelm.) J.M. Gillett","autumn dwarf gentian"
"GEAT2","Geranium atropurpureum A. Heller","western geranium"
"GEBA2","Gentianopsis barbellata (Engelm.) Iltis","bearded fringed gentian"
"GECA2","Geraea canescens Torr. & A. Gray","hairy desert-sunflower"
"GECA3","Geranium caespitosum James","purple cluster geranium"
"GECA5","Geranium carolinianum L.","CAROLINA GERANIUM"
"GEFR","Gentiana fremontii Torr.","MOSS GENTIAN"
"GEMA4","Geum macrophyllum Willd.","largeleaf avens"
"GEMA6","Gentianopsis macrantha (D. Don ex G. Don) Iltis","grand fringed gentian"
"GENTI","Gentiana L.","Gentiana"
"GENTI2","Gentianella Moench","Gentianella"
"GENTI3","Gentianopsis Ma","Gentianopsis"
"GERAE","Geraea Torr. & A. Gray","Geraea"
"GERAN","Geranium L.","Geranium"
"GERI","Geranium richardsonii Fisch. & Trautv.","Richardson geranium"
"GETR","Geum triflorum Pursh","prairie smoke avens"
"GETRC2","Geum triflorum Pursh var. ciliatum (Pursh) Fassett","old man's whiskers avens"
"GEUM","Geum L.","Geum"
"GILIA","Gilia Ruiz & Pav.","Gilia"
"GIRI3","Giliastrum rigidulum (Benth.) Rydb.","bluebowls gilia"
"GISC","Gilia scopulorum M.E. Jones","rock gilia"
"GISI","Gilia sinuata Douglas ex Benth.","rosy gilia"
"GLAND","Glandularia J.F. Gmel.","Glandularia"
"GLBI2","Glandularia bipinnatifida (Nutt.) Nutt.","Dakota mock verbena"
"GLCO6","Glebionis coronarium (L.) Tzvelev","crowndaisy"
"GLGO","Glandularia gooddingii (Briq.) Solbrig","Gooding mock verbena"
"GLOSS","Glossopetalon A. Gray","Glossopetalon"
"GLSP","Glossopetalon spinescens A. Gray","spiny greasebush"
"GOSSY","Gossypium L.","Gossypium"
"GOTH","Gossypium thurberi Todaro","desert wild cotton"
"GRAR2","Grindelia arizonica A. Gray","Arizona gumweed"
"GRAYI","Grayia Hook. & Arn.","Grayia"
"GRIND","Grindelia Willd.","Grindelia"
"GRKU","Grusonia kunzei (Rose) Pinkava","dogturd cholla"
"GRLA","Grindelia laciniata Rydb.","cutleaf gumweed"
"GRNU","Grindelia nuda Alph. Wood","curlytop gumweed"
"GRSP","Grayia spinosa (Hook.) Moq.","spiny hopsage"
"GRSQ","Grindelia squarrosa (Pursh) Dunal","CURLYCUP GUMWEED"
"GUMI","Gutierrezia microcephala (DC.) A. Gray","threadleaf snakeweed"
"GUSA2","Gutierrezia sarothrae (Pursh) Britton & Rusby","BROOM SNAKEWEED"
"GUTIE","Gutierrezia Lag.","Gutierrezia"
"HABE3","Hackelia besseyi (Rydb.) J.L. Gentry","Bessey stickseed"
"HACKE","Hackelia Opiz","Hackelia"
"HAFL2","Hackelia floribunda (Lehm.) I.M. Johnst.","manyflower stickseed"
"HAGL","Halogeton glomeratus (M. Bieb.) C.A. Mey.","Halogeton"
"HALEN","Halenia Borkh.","Halenia"
"HALOG","Halogeton C.A. Mey.","Halogeton"
"HAPI2","Hackelia pinetorum (Greene ex A. Gray) I.M. Johnst.","pine stickseed"
"HARO5","Halenia rothrockii A. Gray","Mt. Graham spurred gentian"
"HEAN3","Helianthus annuus L.","common sunflower"
"HEAR2","Helenium arizonicum S.F. Blake","Arizona sneezeweed"
"HEAR22","Hesperocyparis arizonica (Greene) Bartel","Arizona cypress"
"HEAU","Helenium autumnale L.","fall sneezeweed"
"HEBO","Hedysarum boreale Nutt.","northern sweetvetch"
"HECO10","Heteropogon contortus (L.) P. Beauv. ex Roem. & Schult.","tanglehead"
"HECO26","Hesperostipa comata (Trin. & Rupr.) Barkworth","needle and thread"
"HECO5","Heliotropium convolvulaceum (Nutt.) A. Gray","phlox heliotrope"
"HECR3","Herissantia crispa (L.) Briz.","bladder mallow"
"HECU3","Heliotropium curassavicum L.","SALT HELIOTROPE"
"HEDEO","Hedeoma Pers.","Hedeoma"
"HEDI","Hedeoma diffusa Greene","spreading false pennyroyal"
"HEDR","Hedeoma drummondii Benth.","Drummond false pennyroyal"
"HEDYS","Hedysarum L.","Hedysarum"
"HEEA","Heuchera eastwoodiae Rosend., Butters & Lakela","Senator Mine alumroot"
"HEFU3","Heterotheca fulcrata (Greene) Shinners","green camphorweed"
"HEGR7","Heterotheca grandiflora Nutt.","telegraphweed"
"HEHY","Hedeoma hyssopifolia A. Gray","aromatic false pennyroyal"
"HELEN","Helenium L.","Helenium"
"HELIA","Helianthella Torr. & A. Gray","Helianthella"
"HELIA3","Helianthus L.","Helianthus"
"HELIO3","Heliotropium L.","Heliotropium"
"HELIO4","Heliomeris Nutt.","Heliomeris"
"HELO6","Heliomeris longifolia (B.L. Rob. & Greenm.) Cockerell","longleaf goldeneye"
"HEME","Heteropogon melanocarpus (Elliott) Elliott ex Benth.","sweet tanglehead"
"HEMU3","Heliomeris multiflora Nutt.","showy goldeneye"
"HENA","Hedeoma nana (Torr.) Briq.","dwarf false pennyroyal"
"HENE5","Hesperostipa neomexicana (Thurb. ex J.M. Coult.) Barkworth","New Mexico feathergrass"
"HENO","Heuchera novomexicana Wheelock","range alumroot"
"HEOB","Hedeoma oblongifolia (A. Gray) A. Heller","oblongleaf false pennyroyal"
"HEPA","Helianthella parryi A. Gray","Parry dwarf-sunflower"
"HEPE","Helianthus petiolaris Nutt.","PRAIRIE SUNFLOWER"
"HEQU2","Helianthella quinquenervis (Hook.) A. Gray","aspen dwarf-sunflower"
"HERIS","Herissantia Medik.","Herissantia"
"HERU","Heuchera rubescens Torr.","pink alumroot"
"HESA3","Heuchera sanguinea Engelm.","coralbells alumroot"
"HESPE11","Hesperostipa (Elias) Barkworth","Hesperostipa"
"HESPE3","Hesperocallis A. Gray","Hesperocallis"
"HESU3","Heterotheca subaxillaris (Lam.) Britton & Rusby","CAMPHORWEED"
"HETER6","Heteropogon Pers.","Heteropogon"
"HETER8","Heterotheca Cass.","Heterotheca"
"HEUCH","Heuchera L.","Heuchera"
"HEUN2","Hesperocallis undulata A. Gray","desert ajo lily"
"HEVI4","Heterotheca villosa (Pursh) Shinners","hairy false goldenaster"
"HIBE","Hilaria belangeri (Steud.) Nash","curly mesquite"
"HIBIS2","Hibiscus L.","Hibiscus"
"HICO","Hibiscus coulteri Harv. ex A. Gray","Coulter hibiscus"
"HIDE","Hibiscus denudatus Benth.","rock hibiscus"
"HIERA","Hieracium L.","Hieracium"
"HIFE","Hieracium fendleri Sch. Bip.","yellow hawkweed"
"HILAR","Hilaria Kunth","Hilaria"
"HIPR2","Hieracium pringlei A. Gray","Pringle hawkweed"
"HOAR","Hordeum arizonicum Covas","Arizona barley"
"HOBR2","Hordeum brachyantherum Nevski","MEADOW BARLEY"
"HOFFM","Hoffmannseggia Cav.","Hoffmannseggia"
"HOGL2","Hoffmannseggia glauca (Ortega) Eifert","hogpotato"
"HOJU","Hordeum jubatum L.","FOXTAIL BARLEY"
"HORDE","Hordeum L.","Hordeum"
"HOUST","Houstonia L.","Houstonia"
"HOVU","Hordeum vulgare L.","common barley"
"HYAN2","Hypericum anagalloides Cham. & Schltdl.","tinker penny"
"HYBI2","Hymenoxys bigelovii (A. Gray) K.F. Parker","Bigelow rubberweed"
"HYCO2","Hymenoxys cooperi (A. Gray) Cockerell","Cooper rubberweed"
"HYEM","Hyptis emoryi Torr.","desert lavender"
"HYFI","Hymenopappus filifolius Hook.","yellow cutleaf"
"HYME","Hymenopappus mexicanus A. Gray","Mexican woollywhite"
"HYMEN3","Hymenoclea Torr. & A. Gray ex A. Gray","Hymenoclea"
"HYMEN4","Hymenopappus L'Hér.","Hymenopappus"
"HYMEN6","Hymenothrix A. Gray","Hymenothrix"
"HYMEN7","Hymenoxys Cass.","Hymenoxys"
"HYOD","Hymenoxys odorata DC.","poison rubberweed"
"HYPER","Hypericum L.","Hypericum"
"HYPTI","Hyptis Jacq.","Hyptis"
"HYRI","Hymenoxys richardsonii (Hook.) Cockerell","pingue rubberweed"
"HYSA","Hymenoclea salsola Torr. & A. Gray","white burrobrush"
"HYSC5","Hypericum scouleri Hook.","Scouler St. Johnswort"
"HYWR","Hymenothrix wrightii A. Gray","Wright thimblehead"
"INDIG","Indigofera L.","Indigofera"
"INSP","Indigofera sphaerocarpa A. Gray","Sonoran indigobush"
"IPAG","Ipomopsis aggregata (Pursh) V.E. Grant","scarlet skyrocket"
"IPAR2","Ipomopsis arizonica (Greene) Wherry","Arizona skyrocket"
"IPCR","Ipomoea cristulata Hallier f.","scarlet creeper morning glory"
"IPLO","Ipomoea longifolia Benth.","pinkthroat morning glory"
"IPLO2","Ipomopsis longiflora (Torr.) V.E. Grant","flaxflower skyrocket"
"IPMU3","Ipomopsis multiflora (Nutt.) V.E. Grant","manyflower skyrocket"
"IPOMO","Ipomoea L.","Ipomoea"
"IPOMO2","Ipomopsis Michx.","Ipomopsis"
"IPPL","Ipomoea plummerae A. Gray","Huachuca morning glory"
"IPPU2","Ipomoea purpurea (L.) Roth","tall morning glory"
"IRIS","Iris L.","Iris"
"IRMI","Iris missouriensis Nutt.","Rocky Mountain iris"
"ISOCO","Isocoma Nutt.","Isocoma"
"ISPL","Isocoma pluriflora (Torr. & A. Gray) Greene","jimmyweed"
"ISTE2","Isocoma tenuisecta Greene","burroweed"
"JACA2","Jatropha cardiophylla (Torr.) Müll. Arg.","sangre de cristo"
"JACU","Jatropha cuneata Wiggins & Rollins","limberbush"
"JAGR","Janusia gracilis A. Gray","slender janusia"
"JANUS","Janusia A. Juss.","Janusia"
"JATRO","Jatropha L.","Jatropha"
"JUAC2","Juncus acutus L.","spiny rush"
"JUAR4","Juncus articulatus L.","jointed rush"
"JUARL","Juncus arcticus Willd. ssp. littoralis (Engelm.) Hultén","BALTIC RUSH"
"JUCA7","Juniperus californica Carrière","California juniper"
"JUCA8","Justicia californica (Benth.) D. Gibson","chuparosa"
"JUCA9","Justicia candicans (Nees) L.D. Benson","Jacobina"
"JUCO6","Juniperus communis L.","common juniper"
"JUDE2","Juniperus deppeana Steud.","alligator juniper"
"JUDR","Juncus drummondii E. Mey.","Drummond rush"
"JUEF","Juncus effusus L.","lamp rush"
"JUGLA","Juglans L.","Juglans"
"JUMA","Juglans major (Torr.) A. Heller","Arizona black walnut"
"JUMA4","Juncus marginatus Rostk.","grassleaf rush"
"JUME3","Juncus mertensianus Bong.","Mertens rush"
"JUMO","Juniperus monosperma (Engelm.) Sarg.","oneseed juniper"
"JUNCU","Juncus L.","Juncus"
"JUNE","Juncus nevadensis S. Watson","Nevada rush"
"JUNIP","Juniperus L.","Juniperus"
"JUOS","Juniperus osteosperma (Torr.) Little","Utah juniper"
"JUSC2","Juniperus scopulorum Sarg.","ROCKY MOUNTAIN JUNIPER"
"JUSTI","Justicia L.","Justicia"
"KACA","Kallstroemia californica (S. Watson) Vail","California caltrop"
"KAGR","Kallstroemia grandiflora Torr. ex A. Gray","orange caltrop"
"KALLS","Kallstroemia Scop.","Kallstroemia"
"KEAN","Keckiella antirrhinoides (Benth.) Straw","bush-penstemon"
"KECKI","Keckiella Straw","Keckiella"
"KOEBE","Koeberlinia Zucc.","Koeberlinia"
"KOELE","Koeleria Pers.","Koeleria"
"KOMA","Koeleria macrantha (Ledeb.) Schult.","PRAIRIE JUNEGRASS"
"KOSP","Koeberlinia spinosa Zucc.","crown of thorns"
"KRAME","Krameria L.","Krameria"
"KRASC","Krascheninnikovia Guldenstaedt","Krascheninnikovia"
"KRER","Krameria erecta Willd. ex Schult.","range ratany"
"KRGR","Krameria grayi Rose & Painter","white ratany"
"KRLA","Krameria lanceolata Torr.","spreading ratany"
"KRLA2","Krascheninnikovia lanata (Pursh) A. Meeuse & Smit","WINTERFAT"
"LAAC","Lantana achyranthifolia Desf.","brush lantana"
"LACTU","Lactuca L.","Lactuca"
"LAEU","Lathyrus eucosmus Butters & H. St. John","bush peavine"
"LAGL5","Layia glandulosa (Hook.) Hook. & Arn.","white tidytips"
"LAGR","Lactuca graminifolia Michx.","grassleaf lettuce"
"LAGR3","Lathyrus graminifolius (S. Watson) T.G. White","grassleaf peavine"
"LALA6","Lathyrus laetivirens Greene ex Rydb.","aspen peavine"
"LALU","Lactuca ludoviciana (Nutt.) Riddell","wild lettuce"
"LANTA","Lantana L.","Lantana"
"LAOC3","Lappula occidentalis (S. Watson) Greene","western sticktight"
"LAPPU","Lappula Moench","Lappula"
"LARRE","Larrea Cav.","Larrea"
"LASE","Lactuca serriola L.","PRICKLY LETTUCE"
"LASQ","Lappula squarrosa (Retz.) Dumort.","bristly sticktight"
"LATHY","Lathyrus L.","Lathyrus"
"LATR2","Larrea tridentata (DC.) Coville","creosotebush"
"LAUR2","Lantana urticoides Hayek","western lantana"
"LAYIA","Layia Hook. & Arn. ex DC.","Layia"
"LEAR4","Lesquerella arizonica S. Watson","Arizona bladderpod"
"LEAUA3","Leptosiphon aureus (Nutt.) J.M. Porter & L.A. Johnson ssp. aureus","golden desert trumpets"
"LEBR","Lewisia brachycalyx Engelm. ex A. Gray","shortsepal bitterroot"
"LECI4","Leymus cinereus (Scribn. & Merr.) Á. Löve","basin wildrye"
"LEDE","Lepidium densiflorum Schrad.","common pepperweed"
"LEDU","Leptochloa dubia (Kunth) Nees","green sprangletop"
"LEFE","Lesquerella fendleri (A. Gray) S. Watson","Fendler bladderpod"
"LEFR2","Lepidium fremontii S. Watson","desert pepperweed"
"LEFU21","Leptochloa fusca (L.) Kunth","Mexican sprangletop"
"LEGO","Lesquerella gordonii (A. Gray) S. Watson","GORDON BLADDERPOD"
"LEGO2","Lesquerella gooddingii Rollins & Shaw","Goodding bladderpod"
"LELA2","Lepidium latifolium L.","broadleaf pepperweed"
"LELE10","Leucaena leucocephala (Lam.) de Wit","white leadtree"
"LEMO2","Lepidium montanum Nutt.","narrowleaf pepperweed"
"LENUN","Leptosiphon nuttallii (A. Gray) J.M. Porter & L.A. Johnson ssp. nuttallii","Nuttall desert trumpets"
"LEPA6","Leptochloa panicea (Retz.) Ohwi","red sprangletop"
"LEPID","Lepidium L.","Lepidium"
"LEPTO","Leptochloa P. Beauv.","Leptochloa"
"LEPU2","Lesquerella purpurea (A. Gray) S. Watson","purple bladderpod"
"LEPY2","Lewisia pygmaea (A. Gray) B.L. Rob.","alpine bitterroot"
"LESQU","Lesquerella S. Watson","Lesquerella"
"LETH2","Lepidium thurberi Wooton","Thurber pepperweed"
"LETR5","Leymus triticoides (Buckley) Pilg.","beardless wildrye"
"LEUCA","Leucaena Benth.","Leucaena"
"LEUCA4","Leucanthemum Mill.","Leucanthemum"
"LEVI3","Lepidium virginicum L.","poorman pepperweed"
"LEVU","Leucanthemum vulgare Lam.","oxeye daisy"
"LEWIS","Lewisia Pursh","Lewisia"
"LEYMU","Leymus Hochst.","Leymus"
"LIBO3","Linnaea borealis L.","Twinflower"
"LICO7","Lithospermum cobrense Greene","smooth puccoon"
"LIDA","Linaria dalmatica (L.) Mill.","DALMATIAN TOADFLAX"
"LIDE2","Linanthus demissus (A. Gray) Greene","desert snow"
"LIFI3","Linanthus filiformis (Parry ex A. Gray) J.M. Porter & L.A. Johnson","yellow gilia"
"LIGUS","Ligusticum L.","Ligusticum"
"LIIN2","Lithospermum incisum Lehm.","narrowleaf puccoon"
"LILE3","Linum lewisii Pursh","Lewis blue flax"
"LIMU3","Lithospermum multiflorum Torr. ex A. Gray","manyflower puccoon"
"LINAN2","Linanthus Benth.","Linanthus"
"LINAR","Linaria Mill.","Linaria"
"LINE","Linum neomexicanum Greene","New Mexico yellow flax"
"LINNA","Linnaea L.","Linnaea"
"LINUM","Linum L.","Linum"
"LIPO","Ligusticum porteri J.M. Coult. & Rose","Porter licoriceroot"
"LIPU4","Linum puberulum (Engelm.) A. Heller","orange flax"
"LITHO3","Lithospermum L.","Lithospermum"
"LIVU2","Linaria vulgaris Mill.","yellow toadflax"
"LOAN","Lobelia anatina E. Wimm.","Apache lobelia"
"LOAR","Lonicera arizonica Rehder","Arizona honeysuckle"
"LOBEL","Lobelia L.","Lobelia"
"LOBUL","Lobularia Desv.","Lobularia"
"LOCA2","Lobelia cardinalis L.","cardinal flower lobelia"
"LOCO6","Lotus corniculatus L.","garden deervetch"
"LODI","Lomatium dissectum (Nutt.) Mathias & Constance","carrotleaf desertparsley"
"LOFO","Lomatium foeniculaceum (Nutt.) J.M. Coult. & Rose","desert desertparsley"
"LOGR4","Lotus greenei Ottley ex Kearney & Peebles","Greene deervetch"
"LOIN4","Lonicera interrupta Benth.","chaparral honeysuckle"
"LOIN5","Lonicera involucrata (Richardson) Banks ex Spreng.","black twinberry honeysuckle"
"LOLIU","Lolium L.","Lolium"
"LOMA","Lobularia maritima (L.) Desv.","sweet alyssum"
"LOMAT","Lomatium Raf.","Lomatium"
"LONE","Lomatium nevadense (S. Watson) J.M. Coult. & Rose","Nevada desertparsley"
"LONIC","Lonicera L.","Lonicera"
"LOPE","Lolium perenne L.","PERENNIAL RYEGRASS"
"LORI3","Lotus rigidus (Benth.) Greene","red and yellow deervetch"
"LOSA","Lotus salsuginosus Greene","maresfat"
"LOST4","Lotus strigosus (Nutt.) Greene","hairy deervetch"
"LOTUS","Lotus L.","LOTUS"
"LOUN","Lotus unifoliolatus (Hook.) Benth.","American deervetch"
"LOUT2","Lonicera utahensis S. Watson","Utah honeysuckle"
"LOWR","Lotus wrightii (A. Gray) Greene","Wright deervetch"
"LUAR3","Lupinus argenteus Pursh","Silvery lupine"
"LUAR4","Lupinus arizonicus (S. Watson) S. Watson","Arizona lupine"
"LUAR7","Lupinus aridus Douglas","desert lupine"
"LUCA","Lupinus caudatus Kellogg","tailcup lupine"
"LUCO","Lupinus concinnus J. Agardh","bajada lupine"
"LUHI2","Lupinus hillii Greene","Hill lupine"
"LULA4","Lupinus latifolius Lindl. ex J. Agardh","broadleaf lupine"
"LUPA3","Lupinus palmeri S. Watson","Palmer lupine"
"LUPIN","Lupinus L.","Lupinus"
"LUSE4","Lupinus sericeus Pursh","silky lupine"
"LUSP2","Lupinus sparsiflorus Benth.","Mojave lupine"
"LYAN","Lycium andersonii A. Gray","Anderson wolfberry"
"LYAN2","Lycopodium annotinum L.","stiff clubmoss"
"LYBE","Lycium berlandieri Dunal","BERLANDIER WOLFBERRY"
"LYCIU","Lycium L.","Lycium"
"LYCOP2","Lycopodium L.","Lycopodium"
"LYCUR","Lycurus Kunth","Lycurus"
"LYFR","Lycium fremontii A. Gray","Fremont wolfberry"
"LYGOD","Lygodesmia D. Don","Lygodesmia"
"LYGR","Lygodesmia grandiflora (Nutt.) Torr. & A. Gray","largeflower skeletonplant"
"LYMA","Lycium macrodon A. Gray","desert wolfberry"
"LYPA","Lycium pallidum Miers","PALE WOLFBERRY"
"LYSE3","Lycurus setosus (Nutt.) C.G. Reeder","bristly wolftail"
"LYSIL","Lysiloma Benth.","Lysiloma"
"LYWA","Lysiloma watsonii Rose","Watson lysiloma"
"MABI2","Malvastrum bicuspidatum (S. Watson) Rose","shrubby false mallow"
"MACA2","Machaeranthera canescens (Pursh) A. Gray","purple tansyaster"
"MACHA","Machaeranthera Nees","Machaeranthera"
"MACO3","Malacothrix coulteri Harv. & A. Gray","snakehead desert-dandelion"
"MACRO","Macromeria D. Don","Macromeria"
"MAFE","Malacothrix fendleri A. Gray","Fendler desert-dandelion"
"MAFR3","Mahonia fremontii (Torr.) Fedde","Fremont barberry"
"MAGL3","Malacothrix glabrata (A. Gray ex D.C. Eaton) A. Gray","smooth desert-dandelion"
"MAGR10","Machaeranthera gracilis (Nutt.) Shinners","slender tansyaster"
"MAGR2","Machaeranthera grindelioides (Nutt.) Shinners","rayless tansyaster"
"MAGR9","Mammillaria grahamii Engelm.","fishhook pincushion cactus"
"MAHON","Mahonia Nutt.","Mahonia"
"MALAC3","Malacothrix DC.","Malacothrix"
"MALVA","Malva L.","Malva"
"MALVA2","Malvastrum A. Gray","Malvastrum"
