"Symbol","Scientific Name with Author","GSAT Common Name"
"MUDI","Musineon divaricatum (Pursh) Raf.","leafy wildparsley"
"MUFR2","Muhlenbergia frondosa (Poir.) Fernald","wirestem muhly"
"MUME2","Muhlenbergia mexicana (L.) Trin.","Mexican muhly"
"MURA","Muhlenbergia racemosa (Michx.) Britton, Sterns & Poggenb.","marsh muhly"
"MURI","Muhlenbergia richardsonis (Trin.) Rydb.","mat muhly"
"MUSQ3","Munroa squarrosa (Nutt.) Torr.","FALSE BUFFALOGRASS"
"MYAPM","Myosurus apetalus C. Gay var. montanus (G.R. Campb.) Whitemore","mousetail"
"MYHE2","Myriophyllum heterophyllum Michx.","Water milfoil"
"MYMI2","Myosurus minimus L.","TINY MOUSETAIL"
"MYSI","Myriophyllum sibiricum Kom.","AMERICAN MILFOIL"
"MYVE3","Myriophyllum verticillatum L.","whorl-leaf watermilfoil"
"NAFL","Najas flexilis (Willd.) Rostk. & Schmidt","Slender water-nymph"
"NAGU","Najas guadalupensis (Spreng.) Magnus","Southern water-nymph"
"NAMA","Najas marina L.","spiny naiad"
"NAVI4","Nassella viridula (Trin.) Barkworth","green needlegrass"
"NECA2","Nepeta cataria L.","CATNIP"
"NEPA3","Neslia paniculata (L.) Desv.","Ball mustard"
"NOCU","Nothocalais cuspidata (Pursh) Greene","false dandelion"
"NULUV","Nuphar lutea (L.) Sm. ssp. variegata (Durand) E.O. Beal","Varigated yellow pond-lily"
"NUTE","Nuttallanthus texanus (Scheele) D.A. Sutton","Old-field toadflax"
"OEAL","Oenothera albicaulis Pursh","pale evening-primrose"
"OEBI","Oenothera biennis L.","common evening-primrose"
"OECAC2","Oenothera caespitosa Nutt. ssp. caespitosa","Gumbo lily"
"OECU2","Oenothera curtiflora W.L. Wagner & Hoch","VELVETY GAURA"
"OEFL","Oenothera flava (A. Nelson) Garrett","Long-tubed evening-primrose"
"OELA","Oenothera laciniata Hill","cutleaf evening-primrose"
"OENU","Oenothera nuttallii Sweet","Nuttall's evening primrose"
"OESU3","Oenothera suffrutescens (Ser.) W.L. Wagner & Hoch","scarlet gaura"
"OEVIS","Oenothera villosa Thunb. ssp. strigosa (Rydb.) W. Dietr. & P.H. Raven","Common evening"
"OLAL2","Oligoneuron album (Nutt.) G.L. Nesom","Sneezewort aster"
"OLRI2","Oligoneuron riddellii (Frank ex Riddell) Rydb.","Riddell's goldenrod"
"OLRIH","Oligoneuron rigidum (L.) Small var. humile (Porter) G.L. Nesom","Rigid goldenrod"
"ONBEO","Onosmodium bejariense DC. ex A. DC. var. occidentale (Mack.) B.L. Turner","FALSE GROMWELL"
"ONSE","Onoclea sensibilis L.","SENSITIVE FERN"
"OPFR","Opuntia fragilis (Nutt.) Haw.","BRITTLE PRICKLYPEAR"
"OPPO","Opuntia polyacantha Haw.","PLAINS PRICKLYPEAR"
"OPPU3","Ophioglossum pusillum Raf.","Adder's toungue"
"ORAS","Oryzopsis asperifolia Michx.","Rough-leaved ricegrass"
"ORFA","Orobanche fasciculata Nutt.","clustered broomrape"
"ORLU","Orobanche ludoviciana Nutt.","broomrape"
"ORLU2","Orthocarpus luteus Nutt.","yellow owl's-clover"
"ORSE","Orthilia secunda (L.) House","One-sided wintergreen"
"ORUN","Orobanche uniflora L.","ONE-FLOWERED BROOMRAPE"
"OSCL","Osmorhiza claytonii (Michx.) C.B. Clarke","sweet cicely"
"OSLO","Osmorhiza longistylis (Torr.) DC.","Anise root"
"OSLO","Osmorhiza longistylis (Torr.) DC.","longstyle sweetroot"
"OSVI","Ostrya virginiana (Mill.) K. Koch","HOPHORNBEAM"
"OXDES","Oxytropis deflexa (Pall.) DC. var. sericea Torr. & A. Gray","Pendulous-pod locoweed"
"OXDI2","Oxalis dillenii Jacq.","Gray-green wood sorrel"
"OXLA3","Oxytropis lambertii Pursh","purple locoweed"
"OXMO2","Oxytropis monticola A. Gray","Slender locoweed"
"OXSP","Oxytropis splendens Douglas ex Hook.","showy locoweed"
"OXST","Oxalis stricta L.","yellow wood sorrel"
"OXVI","Oxalis violacea L.","Violet wood sorrel"
"PACA15","Packera cana (Hook.) W.A. Weber & Á. Löve","GRAY RAGWORT"
"PACA6","Panicum capillare L.","WITCHGRASS"
"PAGL3","Parnassia glauca Raf.","Grass-of-Parnassus"
"PAMI2","Panicum miliaceum L.","Broom-corn millet"
"PAPA20","Packera paupercula (Michx.) Á. Löve & D. Löve","balsam groundsel"
"PAPA8","Parnassia palustris L.","northern grass-of-Parnassus"
"PAPAP2","Parnassia palustris L. var. parviflora (DC.) B. Boivin","Grass-of-Parassus"
"PAPE5","Parietaria pensylvanica Muhl. ex Willd.","PENNSYLVANIA PELLITORY"
"PAPL12","Packera plattensis (Nutt.) W.A. Weber & Á. Löve","Prairie ragwort"
"PARA2","Patis racemosa (Sm.) Romasch., P.M. Peterson & R. J. Soreng","Black-seed ricegrass"
"PASA2","Pastinaca sativa L.","Wild parsnip"
"PASE","Paronychia sessiliflora Nutt.","Whitlowwort"
"PASM","Pascopyrum smithii (Rydb.) Á. Löve","WESTERN WHEATGRASS"
"PATR7","Packera tridenticulata (Rydb.) W.A. Weber & Á. Löve","threetooth ragwort"
"PAVI2","Panicum virgatum L.","SWITCHGRASS"
"PAVI5","Parthenocissus vitacea (Knerr) Hitchc.","woodbine"
"PEAL2","Penstemon albidus Nutt.","White beardtongue"
"PEANA2","Penstemon angustifolius Nutt. ex Pursh var. angustifolius","Narrow beardtongue"
"PEAR6","Pediomelum argophyllum (Pursh) J. Grimes","Silver-leaf scurf-pea"
"PECA","Pedicularis canadensis L.","Canadian lousewort"
"PEER","Penstemon eriantherus Pursh","Crested beardtongue"
"PEES","Pediomelum esculentum (Pursh) Rydb.","Breadroot scurf-pea"
"PEFRP","Petasites frigidus (L.) Fr. var. palmatus (Aiton) Cronquist","arctic sweet coltsfoot"
"PEFRS5","Petasites frigidus (L.) Fr. var. sagittatus (Banks ex Pursh) Cherniawsky","arrowleaf sweet coltsfoot"
"PEGL3","Penstemon glaber Pursh","Dwarf blue penstemon"
"PEGLO3","Pellaea glabella Mett. ex Kuhn ssp. occidentalis (E.E. Nelson) Windham","Dwarf cliff-brake"
"PEGR5","Penstemon gracilis Nutt.","slender beardtongue"
"PEGR7","Penstemon grandiflorus Nutt.","large beardtongue"
"PELA2","Pedicularis lanceolata Michx.","swamp lousewort"
"PENI3","Penstemon nitidus Douglas ex Benth.","waxleaf penstemon"
"PEPR2","Penstemon procerus Douglas ex Graham","Small flower penstemon"
"PESE6","Penthorum sedoides L.","ditch stonecrop"
"PHAL3","Phlox alyssifolia Greene","Alyssum-leaved phlox"
"PHAN4","Phlox andicola E.E. Nelson","Plains phlox"
"PHAR3","Phalaris arundinacea L.","Reed canary grass"
"PHAU7","Phragmites australis (Cav.) Trin. ex Steud.","COMMON REED"
"PHBR5","Physaria brassicoides Rydb.","Double bladderpod"
"PHCA5","Phalaris canariensis L.","Annual canary grass"
"PHHAH","Phacelia hastata Douglas ex Lehm. var. hastata","Scorpionweed"
"PHHE5","Physalis heterophylla Nees","Clammy ground cherry"
"PHHO","Phlox hoodii Richardson","Hood's phlox"
"PHLE5","Phryma leptostachya L.","American lopseed"
"PHOP","Physocarpus opulifolius (L.) Maxim., orth. cons.","common ninebark"
"PHPA10","Physostegia parviflora Nutt. ex A. Gray","obedient plant"
"PHPA29","Phemeranthus parviflorus (Nutt.) Kiger","PRAIRIE FLAMEFLOWER"
"PHPIF2","Phlox pilosa L. ssp. fulgida (Wherry) Wherry","Praiire phlox"
"PHPR3","Phleum pratense L.","TIMOTHY"
"PHVI5","Physalis virginiana Mill.","Ground cherry"
"PIEC","Picris echioides L.","Bristly ox-tongue"
"PIFL2","Pinus flexilis James","limber pine"
"PIFO","Pilea fontana (Lunell) Rydb.","clearweed"
"PIMI","Piptatheropsis micrantha (Trin. & Rupr.) Romasch., P.M. Peterson & R.J. Soreng","Little-seed ricegrass"
"PIOP","Picradeniopsis oppositifolia (Nutt.) Rydb. ex Britton","Northern bahia"
"PIPO","Pinus ponderosa Lawson & C. Lawson","PONDEROSA PINE"
"PIPU2","Pilea pumila (L.) A. Gray","clearweed"
"PLAQ2","Platanthera aquilonis Sheviak","Northern green orchis"
"PLCL","Platanthera clavellata (Michx.) Luer","Green woodland orchis"
"PLEL","Plantago elongata Pursh","prairie plantain"
"PLER","Plantago eriopoda Torr.","Alkali plantain"
"PLLA","Plantago lanceolata L.","narrowleaf plantain"
"PLMA2","Plantago major L.","COMMON PLANTAIN"
"PLPA2","Plantago patagonica Jacq.","Buckhorn"
"PLPA2","Plantago patagonica Jacq.","WOOLLY PLANTAIN"
"PLPR4","Platanthera praeclara Sheviak & Bowles","Prairie fringed orchis"
"PLRU","Plantago rugelii Decne.","Rugel's plantain"
"PLSC2","Plagiobothrys scouleri (Hook. & Arn.) I.M. Johnst.","Scouler's popcorn-flower"
"POAC3","Polygonum achoreum S.F. Blake","ERECT KNOTWEED"
"POAC5","Populus ×acuminata Rydb. (pro sp.) [angustifolia × deltoides]","lanceleaf cottonwood"
"POAL4","Polygala alba Nutt.","WHITE MILKWORT"
"POAL7","Populus alba L.","white poplar"
"POAM5","Potamogeton amplifolius Tuck.","LARGELEAF PONDWEED"
"POAME","Polygonum amphibium L. var. emersum Michx.","LONGROOT SMARTWEED"
"POAMS","Polygonum amphibium L. var. stipulaceum Coleman","WATER SMARTWEED"
"POAN","Poa annua L.","ANNUAL BLUEGRASS"
"POAR11","Polygonum arenastrum Jord. ex Boreau","oval-leaf knotweed"
"POAR3","Poa arida Vasey","plains bluegrass"
"POAR3","Poa arida Vasey","glaucous bluegrass"
"POAR7","Potentilla arguta Pursh","TALL CINQUEFOIL"
"POAR8","Potentilla argentea L.","silver cinquefoil"
"POBA2","Populus balsamifera L.","balsam poplar"
"POBI2","Polygonatum biflorum (Walter) Elliott","smooth Solomon's seal"
"POBU","Poa bulbosa L.","BULBOUS BLUEGRASS"
"POCA19","Populus ×canadensis Moench (pro sp.) [deltoides × nigra]","Carolina poplar"
"POCO","Poa compressa L.","CANADA BLUEGRASS"
"POCO10","Polygonum convolvulus L.","WILD BUCKWHEAT"
"POCO13","Potentilla concinna Richardson","Early cinquefoil"
"POCU3","Poa cusickii Vasey","Cusick's bluegrass"
"PODEM","Populus deltoides W. Bartram ex Marshall ssp. monilifera (Aiton) Eckenwalder","PLAINS COTTONWOOD"
"PODI2","Potentilla diversifolia Lehm.","Diverse-leaved cinquefoil"
"PODO3","Polanisia dodecandra (L.) DC.","Clammy-weed"
"PODO4","Polygonum douglasii Greene","Douglas' knotweed"
"POFE","Poa fendleriana (Steud.) Vasey","muttongrass"
"POFO3","Potamogeton foliosus Raf.","LEAFY PONDWEED"
"POFR3","Potamogeton friesii Rupr.","Flat stalkedpondweed"
"POGR8","Potamogeton gramineus L.","variableleaf pondweed"
"POGR9","Potentilla gracilis Douglas ex Hook.","slender cinquefoil"
"POHI6","Potentilla hippiana Lehm.","woolly cinquefoil"
"POHY","Polygonum hydropiper L.","WATER PEPPER"
"POHY2","Polygonum hydropiperoides Michx.","Mild water pepper"
"POJA2","Populus ×jackii Sarg. [balsamifera × deltoides]","balm-of-Gilead"
"POLA4","Polygonum lapathifolium L.","curlytop knotweed"
"POMO5","Polypogon monspeliensis (L.) Desf.","annual rabbitsfoot grass"
"PONA4","Potamogeton natans L.","FLOATING PONDWEED"
"PONEI2","Poa nemoralis L. ssp. interior (Rydb.) W.A. Weber","Inland bluegrass"
"PONO2","Potamogeton nodosus Poir.","LONGLEAF PONDWEED"
"PONO3","Potentilla norvegica L.","NORWEGIAN CINQUEFOIL"
"POOL","Portulaca oleracea L.","common purslane"
"POOP","Pogonia ophioglossoides (L.) Ker Gawl.","snakemouth orchid"
"POPA15","Potentilla paradoxa Nutt.","BUSHY CINQUEFOIL"
"POPA2","Poa palustris L.","FOWL BLUEGRASS"
"POPE2","Polygonum pensylvanicum L.","PENNSYLVANIA SMARTWEED"
"POPE3","Polygonum persicaria L.","Lady's thumb"
"POPE8","Potentilla pensylvanica L.","PENNSYLVANIA CINQUEFOIL"
"POPL","Potentilla plattensis Nutt.","Platte River cinquefoil"
"POPR","Poa pratensis L.","KENTUCKY BLUEGRASS"
"POPR5","Potamogeton praelongus Wulfen","whitestem pondweed"
"POPU5","Polygonum punctatum Elliott","dotted smartweed"
"POPUP5","Potamogeton pusillus L. ssp. pusillus","BABY PONDWEED"
"POPUT3","Potamogeton pusillus L. ssp. tenuissimus (Mert. & W.D.J. Koch) Haynes & C.B. Hellquist","BABY PONDWEED"
"PORA3","Polygonum ramosissimum Michx.","BUSHY KNOTWEED"
"PORI2","Potamogeton richardsonii (Benn.) Rydb.","claspingleaf pondweed"
"PORI3","Potentilla rivalis Nutt.","BROOK CINQUEFOIL"
"POSA5","Polygonum sagittatum L.","Tear-thumb"
"POSC3","Polygonum scandens L.","CLIMBING FALSE BUCKWHEAT"
"POSE","Poa secunda J. Presl","Canby's bluegrass"
"POSE","Poa secunda J. Presl","Sandberg bluegrass"
"POSE","Poa secunda J. Presl","alkali bluegrass"
"POSE3","Polygala senega L.","Seneca snakeroot"
"POST2","Potamogeton strictifolius Benn.","narrowleaf pondweed"
"POTR5","Populus tremuloides Michx.","QUAKING ASPEN"
"POVE","Polygala verticillata L.","WHORLED MILKWORT"
"POZO","Potamogeton zosteriformis Fernald","flatstem pondweed"
"PRAL2","Prenanthes alba L.","White rattlesnake-root"
"PRAM","Prunus americana Marshall","AMERICAN PLUM"
"PRIN","Primula incana M.E. Jones","primrose"
"PRPE2","Prunus pensylvanica L. f.","pin cherry"
"PRPUB","Prunus pumila L. var. besseyi (L.H. Bailey) Gleason","Western sand cherry"
"PRRAM2","Prenanthes racemosa Michx. var. multiflora (Cronquist) Dorn","purple rattlesnakeroot"
"PRSE2","Prunus serotina Ehrh.","BLACK CHERRY"
"PRTR4","Prosartes trachycarpa S. Watson","Roughfruit fairybells"
"PRVI","Prunus virginiana L.","chokecherry"
"PRVU","Prunella vulgaris L.","Common self-heal"
"PSJU3","Psathyrostachys juncea (Fisch.) Nevski","RUSSIAN WILDRYE"
"PSLA3","Psoralidium lanceolatum (Pursh) Rydb.","Lemon scurf-pea"
"PSLO6","Pseudolysimachion longifolium (L.) Opiz","Long-leaf speedwell"
"PSSPS","Pseudoroegneria spicata (Pursh) Á. Löve ssp. spicata","BLUEBUNCH WHEATGRASS"
"PSTE5","Psoralidium tenuiflorum (Pursh) Rydb.","Wild alfalfa"
"PTAQL","Pteridium aquilinum (L.) Kuhn var. latiusculum (Desv.) Underw. ex A. Heller","Common braken"
"PUNU2","Puccinellia nuttalliana (Schult.) Hitchc.","Nuttall's alkaligrass"
"PUNU2","Puccinellia nuttalliana (Schult.) Hitchc.","Cusick's alkaligrass"
"PUPAM","Pulsatilla patens (L.) Mill. ssp. multifida (Pritz.) Zamels","Pulsatilla patens ssp. multifida"
"PUPAM","Pulsatilla patens (L.) Mill. ssp. multifida (Pritz.) Zamels","Pasque flower"
"PYAS","Pyrola asarifolia Michx.","Round-leaved wintergreen"
"PYEL","Pyrola elliptica Nutt.","Wild lily-of-the-valley"
"PYLAL","Pyrrocoma lanceolata (Hook.) Greene var. lanceolata","lanceleaf goldenweed"
"PYVI","Pycnanthemum virginianum (L.) T. Dur. & B.D. Jacks. ex B.L. Rob. & Fernald","Virginia mountain mint"
"QUMA2","Quercus macrocarpa Michx.","BUR OAK"
"RAAB","Ranunculus abortivus L.","Early wood buttercup"
"RAAC3","Ranunculus acris L.","tall buttercup"
"RACA4","Ranunculus cardiophyllus Hook.","heartleaf buttercup"
"RACO3","Ratibida columnifera (Nutt.) Wooton & Standl.","PRAIRIE CONEFLOWER"
"RACY","Ranunculus cymbalaria Pursh","SHORE BUTTERCUP"
"RAFL","Ranunculus flabellaris Raf.","THREADLEAF BUTTERCUP"
"RAGL","Ranunculus glaberrimus Hook.","Smoothstem buttercup"
"RAGM","Ranunculus gmelinii DC.","Small yellow buttercup"
"RAHI","Ranunculus hispidus Michx.","BRISTLY BUTTERCUP"
"RAHIC","Ranunculus hispidus Michx. var. caricetorum (Greene) T. Duncan","BRISTLY BUTTERCUP"
"RALO2","Ranunculus longirostris Godr.","white water crowfoot"
"RALO2","Ranunculus longirostris Godr.","white water crowfoot"
"RAMA2","Ranunculus macounii Britton","Macoun's buttercup"
"RAPE2","Ranunculus pensylvanicus L. f.","Bristly crowfoot"
"RARE2","Ranunculus recurvatus Poir.","HOOKED BUTTERCUP"
"RARH","Ranunculus rhomboideus Goldie","prairie buttercup"
"RASA2","Raphanus sativus L.","WILD RADISH"
"RASCM","Ranunculus sceleratus L. var. multifidus Nutt.","Cursed crowfoot"
"REFL","Redfieldia flexuosa (Thurb.) Vasey","BLOWOUT GRASS"
"RHAL","Rhamnus alnifolia L'Hér.","alderleaf buckthorn"
"RHCA3","Rhamnus cathartica L.","common buckthorn"
"RHDA","Rhamnus davurica Pall.","Dahurian buckthorn"
"RHGL","Rhus glabra L.","SMOOTH SUMAC"
"RHTRT","Rhus trilobata Nutt. var. trilobata","Aromatic sumac"
"RIAUV","Ribes aureum Pursh var. villosum DC.","Buffalo currant"
"RICEP","Ribes cereum Douglas var. pedicellare W.H. Brewer & S. Watson","Western red currant"
"RICY","Ribes cynosbati L.","dogberry"
"RIHI","Ribes hirtellum Michx.","Northern gooseberry"
"RIMI","Ribes missouriense Nutt.","Missouri gooseberry"
"RIOX","Ribes oxyacanthoides L.","Canadian gooseberry"
"RIOXS","Ribes oxyacanthoides L. ssp. setosum (Lindl.) Sinnott","Bristly gooseberry"
"RITR","Ribes triste Pall.","Swamp currant"
"ROACS","Rosa acicularis Lindl. ssp. sayi (Schwein.) W.H. Lewis","prickly rose"
"ROAR3","Rosa arkansana Porter","PRAIRIE ROSE"
"ROAU","Rorippa austriaca (Crantz) Besser","Austrian field cress"
"ROBL","Rosa blanda Aiton","SMOOTH ROSE"
"ROCA","Rorippa calycina (Engelm.) Rydb.","YELLOW CRESS"
"ROCU2","Rorippa curvipes Greene","bluntleaf yellowcress"
"ROCUT","Rorippa curvipes Greene var. truncata (Jeps.) Rollins","Modoc yellow cress"
"ROPAF2","Rorippa palustris (L.) Besser ssp. fernaldiana (Butters & Abbe) Jonsell","Bog yellow cress"
"ROPAF2","Rorippa palustris (L.) Besser ssp. fernaldiana (Butters & Abbe) Jonsell","Bog yellow cress"
"ROSI2","Rorippa sinuata (Nutt.) Hitchc.","Spreading yellow cress"
"ROSY","Rorippa sylvestris (L.) Besser","Creeping yellow cress"
"ROTE","Rorippa tenerrima Greene","Modoc yellow cress"
"ROWO","Rosa woodsii Lindl.","Woods' rose"
"RUAC3","Rumex acetosella L.","common sheep sorrel"
"RUAQF","Rumex aquaticus L. var. fenestratus (Greene) Dorn","Western dock"
"RUCR","Rumex crispus L.","CURLY DOCK"
"RUHI2","Rudbeckia hirta L.","BLACKEYED SUSAN"
"RUIDS2","Rubus idaeus L. ssp. strigosus (Michx.) Focke","Red raspberry"
"RULA3","Rudbeckia laciniata L.","cutleaf coneflower"
"RULO2","Rumex longifolius DC.","Yard dock"
"RUMA4","Rumex maritimus L.","GOLDEN DOCK"
"RUMA5","Ruppia maritima L.","widgeongrass"
"RUOC","Rubus occidentalis L.","BLACK RASPBERRY"
"RUOR2","Rumex orbiculatus A. Gray","greater water dock"
"RUPA5","Rumex patientia L.","PATIENCE DOCK"
"RUPU","Rubus pubescens Raf.","dwarf red blackberry"
"RUSAM","Rumex salicifolius Weinm. var. mexicanus (Meisn.) C.L. Hitchc.","Willow-leaved dock"
"RUST4","Rumex stenophyllus Ledeb.","narrowleaf dock"
"RUVE2","Rumex venosus Pursh","veiny dock"
"SAAL2","Salix alba L.","WHITE WILLOW"
"SAAM2","Salix amygdaloides Andersson","PEACHLEAF WILLOW"
"SABE2","Salix bebbiana Sarg.","Beaked willow"
"SACA13","Sanguinaria canadensis L.","BLOODROOT"
"SACA4","Salix candida Flueggé ex Willd.","sageleaf willow"
"SACO8","Salsola collina Pall.","slender Russian thistle"
"SACU","Sagittaria cuneata Sheldon","arumleaf arrowhead"
"SADI","Salix discolor Muhl.","pussy willow"
"SAER","Salix eriocephala Michx.","Missouri River willow"
"SAHU2","Salix humilis Marshall","Dwarf prairie willow"
"SAIN3","Salix interior Rowlee","sandbar willow"
"SALA2","Sagittaria latifolia Willd.","Broadleaf arrowhead"
"SALU","Salix lucida Muhl.","shining willow"
"SALU2","Salix lutea Nutt.","yellow willow"
"SAMA2","Sanicula marilandica L.","BLACK SNAKEROOT"
"SANIC4","Sambucus nigra L. ssp. canadensis (L.) R. Bolli","common elderberry"
"SAOF4","Saponaria officinalis L.","Bouncing bet"
"SAPE4","Salix pentandra L.","Laurel-leaved willow"
"SAPE5","Salix petiolaris Sm.","meadow willow"
"SARAR3","Sambucus racemosa L. var. racemosa","Stinking elderberry"
"SARE3","Salvia reflexa Hornem.","Lance-leaved sage"
"SARU","Salicornia rubra A. Nelson","SALTWORT"
"SASE2","Salix serissima (L.H. Bailey) Fernald","autumn willow"
"SASY","Salvia ×sylvestris L. (pro sp.) [nemorosa × pratensis]","woodland sage"
"SATR12","Salsola tragus L.","Russian thistle"
"SAVE4","Sarcobatus vermiculatus (Hook.) Torr.","GREASEWOOD"
"SCACA","Schoenoplectus acutus (Muhl. ex Bigelow) Á. Löve & D. Löve var. acutus","HARD-STEM BULRUSH"
"SCAT2","Scirpus atrovirens Willd.","Darkgreen bulrush"
"SCFE","Scolochloa festucacea (Willd.) Link","common rivergrass"
"SCGA","Scutellaria galericulata L.","MARSH SKULLCAP"
"SCHE5","Schoenoplectus heterochaetus (Chase) Soják","SLENDER BULRUSH"
"SCLA","Scrophularia lanceolata Pursh","LANCELEAF FIGWORT"
"SCLA2","Scutellaria lateriflora L.","BLUE SKULLCAP"
"SCMI2","Scirpus microcarpus J. Presl & C. Presl","panicled bulrush"
"SCNE","Scirpus nevadensis S. Watson","Nevada bulrush"
"SCPA","Schedonnardus paniculatus (Nutt.) Trel.","TUMBLEGRASS"
"SCPAM","Scutellaria parvula Michx. var. missouriensis (Torr.) Goodman & C.A. Lawson","Leonard small skullcap"
"SCPR4","Schedonorus pratensis (Huds.) P. Beauv.","MEADOW FESCUE"
"SCPU","Schizachne purpurascens (Torr.) Swallen","false melic"
"SCSCS","Schizachyrium scoparium (Michx.) Nash var. scoparium","LITTLE BLUESTEM"
"SCTA2","Schoenoplectus tabernaemontani (C.C. Gmel.) Palla","Soft-stem bulrush"
"SECO2","Senecio congestus (R. Br.) DC.","marsh fleabane"
"SEDE2","Selaginella densa Rydb.","Small clubmoss"
"SEER2","Senecio eremophilus Richardson","desert ragwort"
"SEIN2","Senecio integerrimus Nutt.","lambstongue ragwort"
"SEIT","Setaria italica (L.) P. Beauv.","Foxtail millet"
"SEPUP2","Setaria pumila (Poir.) Roem. & Schult. ssp. pumila","yellow foxtail"
"SERU","Selaginella rupestris (L.) Spring","ROCK SPIKEMOSS"
"SEVE3","Setaria verticillata (L.) P. Beauv.","bristly foxtail"
"SEVI4","Setaria viridis (L.) P. Beauv.","GREEN FOXTAIL"
"SEVU","Senecio vulgaris L.","COMMON GROUNDSEL"
"SHAR","Shepherdia argentea (Pursh) Nutt.","silver buffaloberry"
"SHCA","Shepherdia canadensis (L.) Nutt.","Rabbitberry"
"SHRO2","Shinnersoseris rostrata (A. Gray) S. Tomb","Annual skeletonweed"
"SIAL2","Sisymbrium altissimum L.","Tumbleing mustard"
"SIAL5","Sinapis alba L.","white mustard"
"SIAN","Sicyos angulatus L.","burr cucumber"
"SIAN2","Silene antirrhina L.","SLEEPY SILENE"
"SIAR4","Sinapis arvensis L.","charlock"
"SICS","Silene csereii Baumg.","Balkan catchfly"
"SIDI2","Silene dichotoma Ehrh.","forked catchfly"
"SIDR","Silene drummondii Hook.","Drummond's campion"
"SILAA3","Silene latifolia Poir. ssp. alba (Mill.) Greuter & Burdet","white campion"
"SILO3","Sisymbrium loeselii L.","Tall hedge mustard"
"SIMO2","Sisyrinchium montanum Greene","blue-eyed grass"
"SIMU3","Sisyrinchium mucronatum Michx.","needletip blue-eyed grass"
"SINO","Silene noctiflora L.","Night-flowering silene"
"SIOF","Sisymbrium officinale (L.) Scop.","Hedge mustard"
"SIPE2","Silphium perfoliatum L.","cup plant"
"SISU2","Sium suave Walter","WATER PARSNIP"
"SITR3","Sibbaldiopsis tridentata (Aiton) Rydb.","Three-toothed cinquefoil"
"SIVU","Silene vulgaris (Moench) Garcke","maidenstears"
"SMEC","Smilax ecirrhata (Engelm. ex Kunth) S. Watson","upright carrionflower"
"SMLA3","Smilax lasioneura Hook.","carrion-flower"
"SOAL6","Solidago altissima L.","Canada goldenrod"
"SOARA2","Sonchus arvensis L. ssp. arvensis","Field sow thistle"
"SOARU","Sonchus arvensis L. ssp. uliginosus (M. Bieb.) Nyman","Moist sow thistle"
"SOAS","Sonchus asper (L.) Hill","prickly sow thistle"
"SOCAC3","Solidago canadensis L. var. canadensis","Canada goldenrod"
"SOCAG","Solidago canadensis L. var. gilvocanescens Rydb.","shorthair goldenrod"
"SOCAH","Solidago canadensis L. var. hargeri Fernald","Harger's goldenrod"
"SOCAS","Solidago canadensis L. var. salebrosa (Piper) M.E. Jones","salebrosa goldenrod"
"SODU","Solanum dulcamara L.","climbing nightshade"
"SOFL2","Solidago flexicaulis L.","zigzag goldenrod"
"SOGI","Solidago gigantea Aiton","giant goldenrod"
"SOHA","Sorghum halepense (L.) Pers.","Johnson-grass"
"SOMI2","Solidago missouriensis Nutt.","MISSOURI GOLDENROD"
"SOMO","Solidago mollis Bartlett","Soft goldenrod"
"SONE","Solidago nemoralis Aiton","GRAY GOLDENROD"
"SONU2","Sorghastrum nutans (L.) Nash","INDIANGRASS"
"SOOL","Sonchus oleraceus L.","Common sow thistle"
"SOPH","Solanum physalifolium Rusby","Viscid nightshade"
"SOPT7","Solanum ptycanthum Dunal","BLACK NIGHTSHADE"
"SORO","Solanum rostratum Dunal","Buffalo bur nightshade"
"SOSP2","Solidago speciosa Nutt.","SHOWY GOLDENROD"
"SOTR","Solanum triflorum Nutt.","Cut-leaved nightshade"
"SPAI","Sporobolus airoides (Torr.) Torr.","ALKALI SACATON"
"SPAL2","Spiraea alba Du Roi","white meadowsweet"
"SPAR","Spergula arvensis L.","CORN SPURRY"
"SPCE","Spiranthes cernua (L.) Rich.","nodding ladies'-tresses"
"SPCO","Sphaeralcea coccinea (Nutt.) Rydb.","SCARLET GLOBEMALLOW"
"SPCR","Sporobolus cryptandrus (Torr.) A. Gray","SAND DROPSEED"
"SPEM2","Sparganium emersum Rehmann","bur-reed"
"SPEU","Sparganium eurycarpum Engelm.","Giant bur-reed"
"SPGR","Spartina gracilis Trin.","ALKALI CORDGRASS"
"SPHE","Sporobolus heterolepis (A. Gray) A. Gray","PRAIRIE DROPSEED"
"SPIN3","Sphenopholis intermedia (Rydb.) Rydb.","PRAIRIE WEDGEGRASS"
"SPNE2","Sporobolus neglectus Nash","Povertygrass"
"SPOB","Sphenopholis obtusata (Michx.) Scribn.","PRAIRIE WEDGESCALE"
"SPPE","Spartina pectinata Bosc ex Link","PRAIRIE CORDGRASS"
"SPPO","Spirodela polyrrhiza (L.) Schleid.","Common duck meat"
"SPRO","Spiranthes romanzoffiana Cham.","hooded ladies'-tresses"
"SPSA5","Spergularia salina J. Presl & C. Presl","Salt-marsh sand spurry"
"STARA","Stenotus armerioides Nutt. var. armerioides","Large-flowered goldenweed"
"STCR","Stellaria crassifolia Ehrh.","Fleshy stitchwort"
"STFIF","Stuckenia filiformis (Pers.) Börner ssp. filiformis","Slender pondweed"
"STGR","Stellaria graminea L.","Commom stitchwort"
