"Symbol","Scientific Name with Author","GSAT Common Name"
"LASY","Lathyrus sylvestris L.","flat pea"
"LATA","Lactuca tatarica (L.) C.A. Mey.","BLUE LETTUCE"
"LATHY","Lathyrus L.","pea"
"LATO","Lathyrus torreyi A. Gray","Torrey's pea"
"LATU","Lathyrus tuberosus L.","tuberous sweetpea"
"LAVE2","Lathyrus vestitus Nutt.","Pacific pea"
"LAYIA","Layia Hook. & Arn. ex DC.","tidytips"
"LEAU2","Leontodon autumnalis L.","fall dandelion"
"LEBI8","Leptosiphon bicolor Nutt.","true babystars"
"LEBO9","Leptosiphon bolanderi (A. Gray) J.M. Porter & L.A. Johnson","Bolander's linanthus"
"LECA2","Leonurus cardiaca L.","common motherwort"
"LECA5","Lepidium campestre (L.) W.T. Aiton","FIELD PEPPERWEED"
"LECI4","Leymus cinereus (Scribn. & Merr.) Á. Löve","basin wildrye"
"LECO3","Lewisia columbiana (Howell ex A. Gray) B.L. Rob.","Columbian lewisia"
"LECU2","Lens culinaris Medik.","lentil"
"LEDE","Lepidium densiflorum Schrad.","common pepperweed"
"LEDI2","Lepidium dictyotum A. Gray","alkali pepperweed"
"LEDO2","Lesquerella douglasii S. Watson","Douglas' bladderpod"
"LEDUM","Ledum L.","Labrador tea"
"LEERS","Leersia Sw.","cutgrass"
"LEFL4","Leymus flavescens (Scribn. & J.G. Sm.) Pilg.","yellow wildrye"
"LEFU21","Leptochloa fusca (L.) Kunth","Malabar sprangletop"
"LEGL","Ledum glandulosum Nutt.","western Labrador tea"
"LEGR","Ledum groenlandicum Oeder","bog Labrador tea"
"LEHA11","Leptosiphon harknessii (Curran) J.M. Porter & L.A. Johnson","Harkness' flaxflower"
"LELA2","Lepidium latifolium L.","broadleafed pepperweed"
"LELI14","Leptosiphon liniflorus (Benth.) J.M. Porter & L.A. Johnson","narrowflower flaxflower"
"LEMA8","Leucanthemum maximum (Ramond) DC.","Shasta daisy"
"LEMI3","Lemna minor L.","common duckweed"
"LEMI6","Lemna minuta Kunth","least duckweed"
"LEMNA","Lemna L.","duckweed"
"LEMO8","Leymus mollis (Trin.) Pilg.","American dunegrass"
"LENE5","Lewisia nevadensis (A. Gray) B.L. Rob.","Nevada lewisia"
"LENI","Lepidium nitidum Nutt.","shining pepperweed"
"LENS","Lens Mill.","lentil"
"LENUN","Leptosiphon nuttallii (A. Gray) J.M. Porter & L.A. Johnson ssp. nuttallii","Nuttall's linanthus"
"LEOC","Lesquerella occidentalis S. Watson","western bladderpod"
"LEONT","Leontodon L.","hawkbit"
"LEONU","Leonurus L.","MOTHERWORT"
"LEOR","Leersia oryzoides (L.) Sw.","RICE CUTGRASS"
"LEOX","Lepidium oxycarpum Torr. & A. Gray","forked pepperweed"
"LEPE2","Lepidium perfoliatum L.","CLASPING PEPPERWEED"
"LEPID","Lepidium L.","PEPPERWEED"
"LEPTA","Leptarrhena R. Br.","leptarrhena"
"LEPTO","Leptochloa P. Beauv.","sprangletop"
"LEPTO2","Leptodactylon Hook. & Arn.","pricklyphlox"
"LEPY","Leptarrhena pyrolifolia (D. Don) R. Br. ex Ser.","fireleaf leptarrhena"
"LEPY2","Lewisia pygmaea (A. Gray) B.L. Rob.","alpine lewisia"
"LERA2","Lepidium ramosissimum A. Nelson","MANYBRANCHED PEPPERWEED"
"LERA5","Leymus racemosus (Lam.) Tzvelev","mammoth wildrye"
"LERE7","Lewisia rediviva Pursh","bitter root"
"LERU","Lepidium ruderale L.","roadside pepperweed"
"LESA2","Lepidium sativum L.","gardencress pepperweed"
"LESE17","Leptosiphon septentrionalis (H. Mason) J.M. Porter & L.A. Johnson","northern linanthus"
"LESQU","Lesquerella S. Watson","BLADDERPOD"
"LETA","Leontodon taraxacoides (Vill.) Mérat","lesser hawkbit"
"LETAT","Leontodon taraxacoides (Vill.) Mérat ssp. taraxacoides","rough hawkbit"
"LETR","Lemna trisulca L.","star duckweed"
"LETR2","Lewisia triphylla (S. Watson) B.L. Rob.","threeleaf lewisia"
"LETR5","Leymus triticoides (Buckley) Pilg.","beardless wildrye"
"LETU2","Lemna turionifera Landolt","turion duckweed"
"LETU7","Lesquerella tuplashensis Rollins, K. Beck & F.E. Kaplow","White Bluffs bladderpod"
"LEUCA4","Leucanthemum Mill.","daisy"
"LEVI3","Lepidium virginicum L.","VIRGINIA PEPPERWEED"
"LEVU","Leucanthemum vulgare Lam.","oxeye daisy"
"LEWIS","Lewisia Pursh","Lewisia"
"LEYMU","Leymus Hochst.","wildrye"
"LIAP","Ligusticum apiifolium (Nutt. ex Torr. & A. Gray) A. Gray","celeryleaf licoriceroot"
"LIAQ","Limosella aquatica L.","water mudwort"
"LIAR6","Lipocarpha aristulata (Coville) G. Tucker","awned halfchaff sedge"
"LIBO3","Linnaea borealis L.","northern twinflower"
"LIBO4","Listera borealis Morong","northern twayblade"
"LICA10","Listera caurina Piper","northwestern twayblade"
"LICA2","Ligusticum canbyi (J.M. Coult. & Rose) J.M. Coult. & Rose","Canby's licoriceroot"
"LICO","Lilium columbianum Leichtlin","Columbian lily"
"LICO5","Listera convallarioides (Sw.) Nutt. ex Elliott","broadlipped twayblade"
"LICO6","Listera cordata (L.) R. Br.","heartleaf twayblade"
"LIDA","Linaria dalmatica (L.) Mill.","DALMATIAN TOADFLAX"
"LIDU","Lindernia dubia (L.) Pennell","yellowseed false pimpernel"
"LIGL2","Lithophragma glabrum Nutt.","bulbous woodland-star"
"LIGR","Ligusticum grayi J.M. Coult. & Rose","Gray's licoriceroot"
"LIGUS","Ligusticum L.","licoriceroot"
"LILAE","Lilaea Bonpl.","lilaea"
"LILAE2","Lilaeopsis Greene","grasswort"
"LILE3","Linum lewisii Pursh","LEWIS FLAX"
"LILIU","Lilium L.","lily"
"LILO","Liparis loeselii (L.) Rich.","yellow widelip orchid"
"LIMI12","Lipocarpha micrantha (Vahl) G. Tucker","smallflower halfchaff sedge"
"LIMOS","Limosella L.","mudwort"
"LINAN2","Linanthus Benth.","Linanthus"
"LINAR","Linaria Mill.","toadflax"
"LINDE","Lindernia All.","FALSE PIMPERNEL"
"LINNA","Linnaea L.","Twinflower"
"LINUM","Linum L.","flax"
"LIOC","Lilaeopsis occidentalis J.M. Coult. & Rose","western grasswort"
"LIOC3","Lipocarpha occidentalis (A. Gray) G. Tucker","western halfchaff sedge"
"LIPA5","Lithophragma parviflorum (Hook.) Nutt. ex Torr. & A. Gray","smallflower woodland-star"
"LIPAR","Liparis Rich.","widelip orchid"
"LIPOC","Lipocarpha R. Br.","halfchaff sedge"
"LIPU11","Linanthus pungens (Torr.) J.M. Porter & L.A. Johnson","granite prickly phlox"
"LIRU4","Lithospermum ruderale Douglas ex Lehm.","western stoneseed"
"LISC4","Lilaea scilloides (Poir.) Hauman","awlleaf lilaea"
"LISTE","Listera R. Br.","twayblade"
"LITE2","Ligusticum tenuifolium S. Watson","Idaho licoriceroot"
"LITE4","Lithophragma tenellum Nutt.","slender woodland-star"
"LITHO2","Lithophragma (Nutt.) Torr. & A. Gray","woodland-star"
"LITHO3","Lithospermum L.","stoneseed"
"LIUS","Linum usitatissimum L.","common flax"
"LIVU2","Linaria vulgaris Mill.","BUTTER AND EGGS"
"LLOYD","Lloydia Salisb. ex Rchb.","alplily"
"LLSE","Lloydia serotina (L.) Salisb. ex Rchb.","common alplily"
"LOAB","Lotus aboriginus Jeps.","rosy birdsfoot trefoil"
"LOAM","Lomatium ambiguum (Nutt.) J.M. Coult. & Rose","Wyeth biscuitroot"
"LOAR5","Logfia arvensis (L.) Holub","field cottonrose"
"LOBEL","Lobelia L.","Lobelia"
"LOBI","Lomatium bicolor (S. Watson) J.M. Coult. & Rose","Wasatch desertparsley"
"LOBR","Lomatium bradshawii (Rose ex Mathias) Mathias & Constance","Bradshaw's desertparsley"
"LOBR2","Lomatium brandegeei (J.M. Coult. & Rose) J.F. Macbr.","Brandegee's desertparsley"
"LOBUL","Lobularia Desv.","Lobularia"
"LOCA4","Lomatium canbyi (J.M. Coult. & Rose) J.M. Coult. & Rose","Canby's biscuitroot"
"LOCA6","Lonicera caerulea L.","sweetberry honeysuckle"
"LOCI3","Lonicera ciliosa (Pursh) Poir. ex DC.","orange honeysuckle"
"LOCO","Lomatium columbianum Mathias & Constance","purple leptotaenia"
"LOCO4","Lomatium cous (S. Watson) J.M. Coult. & Rose","cous biscuitroot"
"LOCO5","Lonicera conjugialis Kellogg","purpleflower honeysuckle"
"LOCO6","Lotus corniculatus L.","birdfoot deervetch"
"LOCR","Lotus crassifolius (Benth.) Greene","big deervetch"
"LOCU","Lomatium cusickii (S. Watson) J.M. Coult. & Rose","Cusick's biscuitroot"
"LOCU2","Lomatium cuspidatum Mathias & Constance","Wenatchee desertparsley"
"LODE","Lotus denticulatus (E. Drew) Greene","riverbar birdsfoot trefoil"
"LODI","Lomatium dissectum (Nutt.) Mathias & Constance","fernleaf biscuitroot"
"LODO","Lobelia dortmanna L.","Dortmann's cardinalflower"
"LODO2","Lomatium donnellii (J.M. Coult. & Rose) J.M. Coult. & Rose","Donnell's biscuitroot"
"LOEFL","Loeflingia L.","loeflingia"
"LOET","Lonicera etrusca Santi","Etruscan honeysuckle"
"LOFA","Lomatium farinosum (Hook.) J.M. Coult. & Rose","northern biscuitroot"
"LOFO2","Lotus formosissimus Greene","seaside birdsfoot trefoil"
"LOGE2","Lomatium geyeri (S. Watson) J.M. Coult. & Rose","Geyer's biscuitroot"
"LOGFI2","Logfia Cass.","cottonrose"
"LOGO","Lomatium gormanii (Howell) J.M. Coult. & Rose","Gorman's biscuitroot"
"LOGR","Lomatium grayi (J.M. Coult. & Rose) J.M. Coult. & Rose","Gray's biscuitroot"
"LOHA","Lomatium hallii (S. Watson) J.M. Coult. & Rose","Hall's biscuitroot"
"LOHI2","Lonicera hispidula (Lindl.) Douglas ex Torr. & A. Gray","pink honeysuckle"
"LOIN5","Lonicera involucrata (Richardson) Banks ex Spreng.","twinberry honeysuckle"
"LOISE","Loiseleuria Desv.","loiseleuria"
"LOKA","Lobelia kalmii L.","Ontario lobelia"
"LOLA3","Lomatium laevigatum (Nutt.) J.M. Coult. & Rose","Slickrock biscuitroot"
"LOLIU","Lolium L.","ryegrass"
"LOMA","Lobularia maritima (L.) Desv.","sweet alyssum"
"LOMA3","Lomatium macrocarpum (Nutt. ex Torr. & A. Gray) J.M. Coult. & Rose","bigseed biscuitroot"
"LOMA5","Lomatium martindalei (J.M. Coult. & Rose) J.M. Coult. & Rose","cascade desertparsley"
"LOMAT","Lomatium Raf.","BISCUITROOT"
"LOMI","Lotus micranthus Benth.","desert deervetch"
"LONE4","Lotus nevadensis (S. Watson) Greene","Nevada birdsfoot trefoil"
"LONIC","Lonicera L.","honeysuckle"
"LONU2","Lomatium nudicaule (Pursh) J.M. Coult. & Rose","barestem biscuitroot"
"LOOR","Lomatium orientale J.M. Coult. & Rose","Northern Idaho biscuitroot"
"LOPA81","Lotus parviflorus Desf.","smallflower birdsfoot trefoil"
"LOPE","Lolium perenne L.","PERENNIAL RYEGRASS"
"LOPE80","Lotus pedunculatus Cav.","big trefoil"
"LOPI","Lomatium piperi J.M. Coult. & Rose","Indian biscuitroot"
"LOPI2","Lotus pinnatus Hook.","meadow birdsfoot trefoil"
"LOPR","Loiseleuria procumbens (L.) Desv.","alpine azalea"
"LOQU2","Lomatium quintuplex Schlessman & Constance","Umtanum desertparsley"
"LORO2","Lomatium rollinsii Mathias & Constance","Rollins' biscuitroot"
"LOSA2","Lomatium salmoniflorum (J.M. Coult. & Rose) Mathias & Constance","salmonflower biscuitroot"
"LOSE2","Lomatium serpentinum (M.E. Jones) Mathias","sweetscented biscuitroot"
"LOSI2","Lomatium simplex (Nutt.) J.F. Macbr.","Great Basin desertparsley"
"LOSQ","Loeflingia squarrosa Nutt.","spreading pygmyleaf"
"LOSU4","Lomatium suksdorfii (S. Watson) J.M. Coult. & Rose","Suksdorf's desertparsley"
"LOTE2","Lolium temulentum L.","Darnel ryegrass"
"LOTE4","Lotus tenuis Waldst. & Kit. ex Willd.","narrowleaf bird's-foot trefoil"
"LOTH","Lomatium thompsonii (Mathias) Cronquist","Thompson's desertparsley"
"LOTR2","Lomatium triternatum (Pursh) J.M. Coult. & Rose","nineleaf biscuitroot"
"LOTU","Lomatium tuberosum Hoover","Hoover's desertparsley"
"LOTUS","Lotus L.","trefoil"
"LOUN","Lotus unifoliolatus (Hook.) Benth.","American birdsfoot trefoil"
"LOUT","Lomatium utriculatum (Nutt. ex Torr. & A. Gray) J.M. Coult. & Rose","common lomatium"
"LOUT2","Lonicera utahensis S. Watson","Utah honeysuckle"
"LOWA","Lomatium watsonii (J.M. Coult. & Rose) J.M. Coult. & Rose","Watson's desertparsley"
"LUAL3","Lupinus albicaulis Douglas","sicklekeel lupine"
"LUAL6","Lupinus alpicola L.F. Hend. ex Piper","Mt. Adams lupine"
"LUAM2","Lupinus amphibius Suksd.","amphibious lupine"
"LUAN","Lunaria annua L.","annual honesty"
"LUAR","Lupinus arboreus Sims","yellow bush lupine"
"LUAR2","Lupinus arcticus S. Watson","arctic lupine"
"LUAR3","Lupinus argenteus Pursh","Silvery lupine"
"LUAR5","Luzula arcuata (Wahlenb.) Sw.","curved woodrush"
"LUAR6","Lupinus arbustus Douglas ex Lindl.","longspur lupine"
"LUAR7","Lupinus aridus Douglas","desert lupine"
"LUBI","Lupinus bicolor Lindl.","miniature lupine"
"LUBI3","Lupinus bingenensis Suksd.","Bingen lupine"
"LUBU2","Lupinus burkei S. Watson","largeleaf lupine"
"LUCO6","Luzula comosa E. Mey.","Pacific woodrush"
"LUCU3","Lupinus cusickii S. Watson","Cusick's lupine"
"LUDE2","Lupinus densiflorus Benth.","whitewhorl lupine"
"LUDWI","Ludwigia L.","primrose-willow"
"LUETK","Luetkea Bong.","luetkea"
"LUFA3","Luzula fastigiata E. Mey.","smallflowered woodrush"
"LUGA","Lupinus garfieldensis C.P. Sm.","Garfield lupine"
"LUGL2","Luzula glabrata (Hoppe ex Rostk.) Desv.","smooth woodrush"
"LUGRG2","Ludwigia grandiflora (Michx.) Greuter & Burdet ssp. grandiflora","Uruguayan primrose-willow"
"LUHO2","Lupinus holosericeus Nutt.","holo lupine"
"LUHY","Luina hypoleuca Benth.","littleleaf silverback"
"LUINA","Luina Benth.","silverback"
"LULA4","Lupinus latifolius Lindl. ex J. Agardh","broadleaf lupine"
"LULE2","Lupinus lepidus Douglas ex Lindl.","Pacific lupine"
"LULE3","Lupinus leucophyllus Douglas ex Lindl.","velvet lupine"
"LULI2","Lupinus littoralis Douglas","seashore lupine"
"LULU4","Lupinus lutescens C.P. Sm.","light yellow lupine"
"LULY","Lupinus lyallii A. Gray","dwarf mountain lupine"
"LUMI3","Lupinus minimus Douglas ex Hook.","Kettle Falls lupine"
"LUMO3","Lupinus mollis A. Heller","soft lupine"
"LUMU2","Luzula multiflora (Ehrh.) Lej.","common woodrush"
"LUNAR","Lunaria L.","lunaria"
"LUOD","Lupinus odoratus A. Heller","Mojave royal lupine"
"LUON","Lupinus onustus S. Watson","Plumas lupine"
"LUOR","Lupinus oreganus A. Heller","Oregon lupine"
"LUOR2","Lupinus ornatus Douglas ex Lindl.","ornate lupine"
"LUPA","Ludwigia palustris (L.) Elliott","MARSH SEEDBOX"
"LUPA4","Luzula parviflora (Ehrh.) Desv.","smallflowered woodrush"
"LUPE","Luetkea pectinata (Pursh) Kuntze","partridgefoot"
"LUPI2","Luzula piperi (Coville) M.E. Jones","Piper's woodrush"
"LUPIN","Lupinus L.","lupine"
"LUPO2","Lupinus polyphyllus Lindl.","bigleaf lupine"
"LUPO3","Lupinus polycarpus Greene","smallflower lupine"
"LUPR2","Lupinus prunophilus M.E. Jones","hairy bigleaf lupine"
"LUPU","Lupinus pusillus Pursh","rusty lupine"
"LURI","Lupinus rivularis Douglas ex Lindl.","riverbank lupine"
"LUSA2","Lupinus saxosus Howell","rock lupine"
"LUSA3","Lupinus sabinianus Douglas ex Lindl.","Sabin's lupine"
"LUSE2","Lupinus sellulus Kellogg","Donner Lake lupine"
"LUSE4","Lupinus sericeus Pursh","silky lupine"
"LUSP4","Luzula spicata (L.) DC.","spiked woodrush"
"LUSU10","Lupinus subvexus C.P. Sm.","valley lupine"
"LUSU4","Lupinus suksdorfii B.L. Rob.","Suksdorf's lupine"
"LUSU5","Lupinus sulphureus Douglas ex Hook.","sulphur lupine"
"LUWY","Lupinus wyethii S. Watson","Wyeth's lupine"
"LUZUL","Luzula DC.","woodrush"
"LYAL3","Lycopodium alpinum L.","alpine clubmoss"
"LYAM","Lycopus americanus Muhl. ex W.P.C. Barton","American water horehound"
"LYAM3","Lysichiton americanus Hultén & H. St. John","American skunkcabbage"
"LYAN2","Lycopodium annotinum L.","stiff clubmoss"
"LYAS","Lycopus asper Greene","rough bugleweed"
"LYBA4","Lycium barbarum L.","matrimony vine"
"LYCHN","Lychnis L.","campion"
"LYCI","Lysimachia ciliata L.","FRINGED LOOSESTRIFE"
"LYCIU","Lycium L.","desert-thorn"
"LYCL","Lycopodium clavatum L.","running clubmoss"
"LYCO","Lychnis coronaria (L.) Desr.","rose campion"
"LYCO3","Lycopodium complanatum L.","groundcedar"
"LYCOP2","Lycopodium L.","clubmoss"
"LYCOP4","Lycopus L.","waterhorehound"
"LYCOP6","Lycopodiella Holub","clubmoss"
"LYDE","Lycopodium dendroideum Michx.","tree groundpine"
"LYFL3","Lychnis flos-cuculi L.","ragged robin"
"LYGOD","Lygodesmia D. Don","skeletonplant"
"LYHI2","Lycopodium hickeyi W.H. Wagner, Beitel & Moran","Pennsylvania clubmoss"
"LYHY","Lysimachia hybrida Michx.","lowland yellow loosestrife"
"LYHY3","Lythrum hyssopifolium L.","hyssop loosestrife"
"LYIN2","Lycopodiella inundata (L.) Holub","inundated clubmoss"
"LYJU","Lygodesmia juncea (Pursh) D. Don ex Hook.","RUSH SKELETONPLANT"
"LYLA5","Lycopodium lagopus (Laest. ex Hartm.) Zinserl. ex Kuzen","one-cone clubmoss"
"LYNU","Lysimachia nummularia L.","creeping jenny"
"LYPO4","Lythrum portula (L.) D.A. Webb","spatulaleaf loosestrife"
"LYSA2","Lythrum salicaria L.","PURPLE LOOSESTRIFE"
"LYSI","Lycopodium sitchense Rupr.","Sitka clubmoss"
"LYSIC","Lysichiton Schott","skunkcabbage"
"LYSIM","Lysimachia L.","yellow loosestrife"
"LYTE2","Lysimachia terrestris (L.) Britton, Sterns & Poggenb.","earth loosestrife"
"LYTH2","Lysimachia thyrsiflora L.","tufted loosestrife"
"LYTHR","Lythrum L.","loosestrife"
"LYUN","Lycopus uniflorus Michx.","northern bugleweed"
"LYVU","Lysimachia vulgaris L.","garden yellow loosestrife"
"MAAF","Malcolmia africana (L.) W.T. Aiton","African mustard"
"MAAQ2","Mahonia aquifolium (Pursh) Nutt.","tall Oregongrape"
"MACA2","Machaeranthera canescens (Pursh) A. Gray","hoary tansyaster"
"MACHA","Machaeranthera Nees","tansyaster"
"MACI2","Madia citriodora Greene","lemonscented madia"
"MACLU","Maclura Nutt.","maclura"
"MADI","Maianthemum dilatatum (Alph. Wood) A. Nelson & J.F. Macbr.","false lily of the valley"
"MADI6","Matricaria discoidea DC.","disc mayweed"
"MADIA","Madia Molina","tarweed"
"MAEL","Madia elegans D. Don ex Lindl.","common madia"
"MAEX","Madia exigua (Sm.) A. Gray","small tarweed"
"MAFU","Malus fusca (Raf.) C.K. Schneid.","Oregon crabapple"
"MAGL2","Madia glomerata Hook.","mountain tarweed"
"MAGR3","Madia gracilis (Sm.) D.D. Keck","grassy tarweed"
"MAHON","Mahonia Nutt.","barberry"
"MAIAN","Maianthemum F.H. Wigg.","mayflower"
"MALCO2","Malcolmia W.T. Aiton","malcolmia"
"MALE3","Malvella leprosa (Ortega) Krapov.","alkali mallow"
"MALUS","Malus Mill.","apple"
"MALVA","Malva L.","mallow"
"MALVE","Malvella Jaubert & Spach","mallow"
"MAMA","Madia madioides (Nutt.) Greene","woodland madia"
"MAMO2","Malva moschata L.","musk mallow"
"MANE","Malva neglecta Wallr.","COMMON MALLOW"
"MANE2","Mahonia nervosa (Pursh) Nutt.","Cascade Oregongrape"
"MAOL3","Marsilea oligospora Goodding","Pacific waterclover"
"MAOR3","Marah oreganus (Torr. ex S. Watson) Howell","coastal manroot"
"MAPA5","Malva parviflora L.","cheeseweed mallow"
"MAPO","Maclura pomifera (Raf.) C.K. Schneid.","Osage orange"
"MAPU","Malus pumila Mill.","paradise apple"
"MARA7","Maianthemum racemosum (L.) Link","feathery false lily of the valley"
"MARAH","Marah Kellogg","manroot"
"MARE11","Mahonia repens (Lindl.) G. Don","Oregongrape"
"MARE6","Matricaria recutita L.","German chamomile"
"MARRU","Marrubium L.","HOREHOUND"
"MARSI","Marsilea L.","waterclover"
"MASA","Madia sativa Molina","coast tarweed"
"MAST4","Maianthemum stellatum (L.) Link","starry false lily of the valley"
"MASY","Malva sylvestris L.","HIGH MALLOW"
"MATRI","Matricaria L.","MAYWEED"
"MAVE2","Marsilea vestita Hook. & Grev.","hairy waterclover"
"MAVU","Marrubium vulgare L.","HOREHOUND"
"MEAL6","Mentzelia albicaulis (Hook.) Torr. & A. Gray","whitestem blazingstar"
"MEAQ","Mentha aquatica L.","water mint"
"MEAR","Medicago arabica (L.) Huds.","spotted medick"
"MEAR3","Melica aristata Thurb. ex Bol.","bearded melicgrass"
"MEAR4","Mentha arvensis L.","wild mint"
"MEBU","Melica bulbosa Geyer ex Porter & J.M. Coult.","oniongrass"
"MECON","Meconella Nutt.","fairypoppy"
"MEDI","Mentzelia dispersa S. Watson","bushy blazingstar"
"MEDIC","Medicago L.","ALFALFA"
"MEFE","Menziesia ferruginea Sm.","rusty menziesia"
"MEFU","Melica fugax Bol.","little oniongrass"
"MEHA2","Melica harfordii Bol.","Harford's oniongrass"
"MEIN2","Melilotus indicus (L.) All.","annual yellow sweetclover"
"MELA2","Mentzelia laevicaulis (Hook.) Torr. & A. Gray","smoothstem blazingstar"
"MELAM2","Melampyrum L.","cowwheat"
"MELI2","Melampyrum lineare Desr.","narrowleaf cowwheat"
"MELIC","Melica L.","melicgrass"
"MELIL","Melilotus Mill.","sweetclover"
"MELIS","Melissa L.","balm"
"MELO4","Mertensia longiflora Greene","small bluebells"
"MELU","Medicago lupulina L.","black medick"
"MEMI","Medicago minima (L.) L.","little bur-clover"
"MENTH","Mentha L.","mint"
"MENTZ","Mentzelia L.","blazingstar"
"MENYA","Menyanthes L.","buckbean"
"MENZI","Menziesia Sm.","menziesia"
"MEOB","Mertensia oblongifolia (Nutt.) G. Don","oblongleaf bluebells"
"MEOF","Melilotus officinalis (L.) Lam.","YELLOW SWEETCLOVER"
"MEOF2","Melissa officinalis L.","COMMON BALM"
"MEOR","Meconella oregana Nutt.","white fairypoppy"
"MEPA","Mertensia paniculata (Aiton) G. Don","tall bluebells"
"MEPL","Mertensia platyphylla A. Heller","broadleaf bluebells"
"MEPO3","Medicago polymorpha L.","BURCLOVER"
"MEPU","Mentha pulegium L.","pennyroyal"
"MERTE","Mertensia Roth","bluebells"
"MESA","Medicago sativa L.","ALFALFA"
"MESM","Melica smithii (Porter ex A. Gray) Vasey","Smith's melicgrass"
"MESP","Melica spectabilis Scribn.","purple oniongrass"
"MESP3","Mentha spicata L.","SPEARMINT"
"MESU","Melica subulata (Griseb.) Scribn.","Alaska oniongrass"
"MESU5","Mentha suaveolens Ehrh.","apple mint"
"METR3","Menyanthes trifoliata L.","buckbean"
"MEUM2","Mertensia umbratilis Greenm.","shade bluebells"
"MIAL3","Mimulus alsinoides Douglas ex Benth.","wingstem monkeyflower"
"MIBI","Microseris bigelovii (A. Gray) Sch. Bip.","coastal silverpuffs"
"MIBO","Microseris borealis (Bong.) Sch. Bip.","northern microseris"
"MIBR3","Mimulus breviflorus Piper","shortflower monkeyflower"
"MIBR5","Mimulus breweri (Greene) Coville","Brewer's monkeyflower"
"MIBR6","Mitella breweri A. Gray","Brewer's miterwort"
"MICA5","Mitella caulescens Nutt.","slightstemmed miterwort"
"MICL3","Mimulus clivicola Greenm.","North Idaho monkeyflower"
"MICRO18","Microthlaspi F.K. Mey.","pennycress"
"MICRO6","Microseris D. Don","microseris"
"MICU2","Mimulus cusickii (Greene) Rattan","Cusick's monkeyflower"
"MIDE3","Mimulus dentatus Nutt. ex Benth.","coastal monkeyflower"
"MIDI4","Mitella diversifolia Greene","angleleaf miterwort"
"MIEL2","Minuartia elegans (Cham. & Schltdl.) Schischkin","elegant stitchwort"
"MIFL2","Mimulus floribundus Lindl.","manyflowered monkeyflower"
"MIGRG4","Microsteris gracilis (Hook.) Greene var. gracilis","slender phlox"
"MIGU","Mimulus guttatus DC.","seep monkeyflower"
"MIJU","Mimulus jungermannioides Suksd.","liverwort monkeyflower"
"MILA","Microseris laciniata (Hook.) Sch. Bip.","cutleaf silverpuffs"
"MILE2","Mimulus lewisii Pursh","purple monkeyflower"
"MILI5","Microseris lindleyi (DC.) A. Gray","Lindley's silverpuffs"
"MIMET","Mimetanthe Greene","mimetanthe"
"MIMI2","Minuartia michauxii (Fenzl) Farw.","Michaux's stitchwort"
"MIMO3","Mimulus moschatus Douglas ex Lindl.","muskflower"
"MIMUL","Mimulus L.","monkeyflower"
"MINA","Mimulus nanus Hook. & Arn.","dwarf purple monkeyflower"
"MINU","Microseris nutans (Hook.) Sch. Bip.","nodding microceris"
"MINU3","Mitella nuda L.","naked miterwort"
"MINU4","Minuartia nuttallii (Pax) Briq.","Nuttall's sandwort"
"MINUA","Minuartia L.","stitchwort"
"MINY","Mirabilis nyctaginea (Michx.) MacMill.","heartleaf four o'clock"
"MIOB2","Minuartia obtusiloba (Rydb.) House","twinflower sandwort"
"MIOR","Misopates orontium (L.) Raf.","linearleaf snapdragon"
"MIOV","Mitella ovalis Greene","coastal miterwort"
"MIPE","Mitella pentandra Hook.","fivestamen miterwort"
"MIPE8","Microthlaspi perfoliatum (L.) F.K. Mey.","claspleaf pennycress"
"MIPI5","Mimetanthe pilosa (Benth.) Greene","false monkeyflower"
"MIPR","Mimulus primuloides Benth.","primrose monkeyflower"
"MIPU2","Mimulus pulsiferae A. Gray","candelabrum monkeyflower"
"MIPU7","Minuartia pusilla (S. Watson) Mattf.","annual sandwort"
"MIRAB","Mirabilis L.","four o'clock"
"MIRU3","Minuartia rubella (Wahlenb.) Hiern.","beautiful sandwort"
"MISOP","Misopates Raf.","misopates"
"MIST3","Mitella stauropetala Piper","smallflower miterwort"
"MISU2","Mimulus suksdorfii A. Gray","Suksdorf's monkeyflower"
"MITE2","Minuartia tenella (Nutt.) Mattf.","slender stitchwort"
"MITEL","Mitella L.","miterwort"
"MITI","Mimulus tilingii Regel","Tiling's monkeyflower"
"MITR4","Mitella trifida Graham","threeparted miterwort"
"MIWA2","Mimulus washingtonensis Gandog.","Washington monkeyflower"
"MOAL","Morus alba L.","WHITE MULBERRY"
"MOCA6","Morella californica (Cham.) Wilbur","California wax myrtle"
"MOCH","Montia chamissoi (Ledeb. ex Spreng.) Greene","water minerslettuce"
"MODI","Monarda didyma L.","scarlet beebalm"
"MODI2","Montia dichotoma (Nutt.) Howell","dwarf minerslettuce"
"MODI3","Montia diffusa (Nutt.) Greene","spreading minerslettuce"
"MOEHR","Moehringia L.","sandwort"
"MOFO","Montia fontana L.","annual water minerslettuce"
"MOHO","Montia howellii S. Watson","Howell's minerslettuce"
"MOHY3","Monotropa hypopitys L.","pinesap"
"MOLA6","Moehringia lateriflora (L.) Fenzl","bluntleaf sandwort"
"MOLI4","Montia linearis (Douglas ex Hook.) Greene","narrowleaf minerslettuce"
"MOLLU","Mollugo L.","CARPETWEED"
"MOMA3","Moehringia macrophylla (Hook.) Fenzl","largeleaf sandwort"
"MONAR","Monarda L.","beebalm"
