"Symbol","Scientific Name with Author","GSAT Common Name"
"PHLO4","Physalis longifolia Nutt.","longleaf groundcherry"
"PHLOX","Phlox L.","Phlox"
"PHPA10","Physostegia parviflora Nutt. ex A. Gray","western false dragonhead"
"PHPA9","Phlox paniculata L.","fall phlox"
"PHPR3","Phleum pratense L.","TIMOTHY"
"PHPU8","Physalis pumila Nutt.","dwarf groundcherry"
"PHVI5","Physalis virginiana Mill.","VIRGINIA GROUNDCHERRY"
"PHVI8","Physostegia virginiana (L.) Benth.","obedient plant"
"PHYLA","Phyla Lour.","fogfruit"
"PHYSA","Physalis L.","GROUNDCHERRY"
"PHYSO2","Physostegia Benth.","lionsheart"
"PIMI","Piptatheropsis micrantha (Trin. & Rupr.) Romasch., P.M. Peterson & R.J. Soreng","littleseed ricegrass"
"PINUS","Pinus L.","pine"
"PIPO","Pinus ponderosa Lawson & C. Lawson","PONDEROSA PINE"
"PIPTA2","Piptatherum P. Beauv.","ricegrass"
"PLANT","Plantago L.","plantain"
"PLAR3","Plantago aristata Michx.","largebracted plantain"
"PLATA2","Platanthera Rich.","fringed orchid"
"PLEL","Plantago elongata Pursh","prairie plantain"
"PLHY2","Platanthera hyperborea (L.) Lindl.","northern green orchid"
"PLLA","Plantago lanceolata L.","narrowleaf plantain"
"PLMA2","Plantago major L.","COMMON PLANTAIN"
"PLOC","Platanus occidentalis L.","AMERICAN SYCAMORE"
"PLPA2","Plantago patagonica Jacq.","WOOLLY PLANTAIN"
"PLPR4","Platanthera praeclara Sheviak & Bowles","Great Plains white fringed orchid"
"PLRU","Plantago rugelii Decne.","blackseed plantain"
"PLVI","Plantago virginica L.","VIRGINIA PLANTAIN"
"POA","Poa L.","bluegrass"
"POAC3","Polygonum achoreum S.F. Blake","LEATHERY KNOTWEED"
"POAL4","Polygala alba Nutt.","WHITE MILKWORT"
"POAL7","Populus alba L.","WHITE POPLAR"
"POAM8","Polygonum amphibium L.","water knotweed"
"POAN","Poa annua L.","ANNUAL BLUEGRASS"
"POAN3","Populus angustifolia James","NARROWLEAF COTTONWOOD"
"POAR11","Polygonum arenastrum Jord. ex Boreau","oval-leaf knotweed"
"POAR3","Poa arida Vasey","plains bluegrass"
"POAR7","Potentilla arguta Pursh","TALL CINQUEFOIL"
"POAR8","Potentilla argentea L.","silver cinquefoil"
"POAV","Polygonum aviculare L.","PROSTRATE KNOTWEED"
"POBI2","Polygonatum biflorum (Walter) Elliott","smooth Solomon's seal"
"POBU","Poa bulbosa L.","BULBOUS BLUEGRASS"
"POCO","Poa compressa L.","CANADA BLUEGRASS"
"POCO10","Polygonum convolvulus L.","black bindweed"
"PODE3","Populus deltoides W. Bartram ex Marshall","EASTERN COTTONWOOD"
"PODO3","Polanisia dodecandra (L.) DC.","redwhisker clammyweed"
"POER2","Polygonum erectum L.","ERECT KNOTWEED"
"POFE","Poa fendleriana (Steud.) Vasey","muttongrass"
"POHY","Polygonum hydropiper L.","marshpepper knotweed"
"POHY2","Polygonum hydropiperoides Michx.","SWAMP SMARTWEED"
"POJA3","Polanisia jamesii (Torr. & A. Gray) Iltis","James' clammyweed"
"POJA5","Pomaria jamesii (Torr. & A. Gray) Walp.","James' holdback"
"POLA4","Polygonum lapathifolium L.","curlytop knotweed"
"POLAN","Polanisia Raf.","CLAMMYWEED"
"POLYG","Polygala L.","polygala"
"POLYG4","Polygonum L.","knotweed"
"POMO5","Polypogon monspeliensis (L.) Desf.","annual rabbitsfoot grass"
"PONI","Populus nigra L.","LOMBARDY POPLAR"
"PONO3","Potentilla norvegica L.","NORWEGIAN CINQUEFOIL"
"POOL","Portulaca oleracea L.","little hogweed"
"POPA15","Potentilla paradoxa Nutt.","Paradox cinquefoil"
"POPA2","Poa palustris L.","FOWL BLUEGRASS"
"POPE2","Polygonum pensylvanicum L.","PENNSYLVANIA SMARTWEED"
"POPE3","Polygonum persicaria L.","spotted ladysthumb"
"POPE8","Potentilla pensylvanica L.","PENNSYLVANIA CINQUEFOIL"
"POPL","Potentilla plattensis Nutt.","Platte River cinquefoil"
"POPR","Poa pratensis L.","KENTUCKY BLUEGRASS"
"POPU5","Polygonum punctatum Elliott","DOTTED SMARTWEED"
"POPUL","Populus L.","COTTONWOOD"
"PORA3","Polygonum ramosissimum Michx.","BUSHY KNOTWEED"
"PORE5","Potentilla recta L.","sulphur cinquefoil"
"PORI3","Potentilla rivalis Nutt.","BROOK CINQUEFOIL"
"POSA3","Polygala sanguinea L.","purple milkwort"
"POSA5","Polygonum sagittatum L.","arrowleaf tearthumb"
"POSC3","Polygonum scandens L.","CLIMBING FALSE BUCKWHEAT"
"POSE","Poa secunda J. Presl","Sandberg bluegrass"
"POTEN","Potentilla L.","CINQUEFOIL"
"POTR5","Populus tremuloides Michx.","QUAKING ASPEN"
"POVE","Polygala verticillata L.","WHORLED MILKWORT"
"PRAM","Prunus americana Marshall","AMERICAN PLUM"
"PRLO","Proboscidea louisianica (Mill.) Thell.","ram's horn"
"PRPUB","Prunus pumila L. var. besseyi (L.H. Bailey) Gleason","western sandcherry"
"PRUNU","Prunus L.","plum"
"PRVI","Prunus virginiana L.","chokecherry"
"PRVU","Prunella vulgaris L.","COMMON SELFHEAL"
"PSJU3","Psathyrostachys juncea (Fisch.) Nevski","RUSSIAN WILDRYE"
"PSLA3","Psoralidium lanceolatum (Pursh) Rydb.","LEMON SCURFPEA"
"PSOB3","Pseudognaphalium obtusifolium (L.) Hilliard & B.L. Burtt","rabbittobacco"
"PSTE5","Psoralidium tenuiflorum (Pursh) Rydb.","SLIMFLOWER SCURFPEA"
"PTAN2","Pterospora andromedea Nutt.","woodland pinedrops"
"PUCCI","Puccinellia Parl.","alkaligrass"
"PUDI","Puccinellia distans (Jacq.) Parl.","weeping alkaligrass"
"PUNU2","Puccinellia nuttalliana (Schult.) Hitchc.","Nuttall's alkaligrass"
"PUPA5","Pulsatilla patens (L.) Mill.","American pasqueflower"
"PYCNA","Pycnanthemum Michx.","mountainmint"
"PYROL","Pyrola L.","wintergreen"
"PYTE","Pycnanthemum tenuifolium Schrad.","narrowleaf mountainmint"
"PYVE","Pycnanthemum verticillatum (Michx.) Pers.","whorled mountainmint"
"PYVI","Pycnanthemum virginianum (L.) T. Dur. & B.D. Jacks. ex B.L. Rob. & Fernald","Virginia mountainmint"
"QUAL","Quercus alba L.","WHITE OAK"
"QUERC","Quercus L.","oak"
"QUMA2","Quercus macrocarpa Michx.","BUR OAK"
"QUPA2","Quercus palustris Münchh.","PIN OAK"
"QURU","Quercus rubra L.","NORTHERN RED OAK"
"RAAB","Ranunculus abortivus L.","LITTLELEAF BUTTERCUP"
"RACO3","Ratibida columnifera (Nutt.) Wooton & Standl.","UPRIGHT PRAIRIE CONEFLOWER"
"RACY","Ranunculus cymbalaria Pursh","alkali buttercup"
"RAFL","Ranunculus flabellaris Raf.","YELLOW WATER BUTTERCUP"
"RALO2","Ranunculus longirostris Godr.","LONGBEAK BUTTERCUP"
"RANUN","Ranunculus L.","buttercup"
"RAPE2","Ranunculus pensylvanicus L. f.","Pennsylvania buttercup"
"RAPI","Ratibida pinnata (Vent.) Barnhart","pinnate prairie coneflower"
"RARH","Ranunculus rhomboideus Goldie","Labrador buttercup"
"RASC3","Ranunculus sceleratus L.","cursed buttercup"
"REFL","Redfieldia flexuosa (Thurb.) Vasey","BLOWOUT GRASS"
"RHAMN","Rhamnus L.","buckthorn"
"RHAR4","Rhus aromatica Aiton","FRAGRANT SUMAC"
"RHCA3","Rhamnus cathartica L.","common buckthorn"
"RHGL","Rhus glabra L.","SMOOTH SUMAC"
"RHLA","Rhamnus lanceolata Pursh","lanceleaf buckthorn"
"RHTR","Rhus trilobata Nutt.","SKUNKBUSH SUMAC"
"RHUS","Rhus L.","sumac"
"RIAM2","Ribes americanum Mill.","American black currant"
"RIAU","Ribes aureum Pursh","GOLDEN CURRANT"
"RIBES","Ribes L.","currant"
"RICE","Ribes cereum Douglas","wax currant"
"RIHI","Ribes hirtellum Michx.","hairystem gooseberry"
"RIMI","Ribes missouriense Nutt.","Missouri gooseberry"
"RIOX","Ribes oxyacanthoides L.","Canadian gooseberry"
"ROAR3","Rosa arkansana Porter","PRAIRIE ROSE"
"ROBIN","Robinia L.","locust"
"ROCU2","Rorippa curvipes Greene","bluntleaf yellowcress"
"ROHI","Robinia hispida L.","bristly locust"
"ROMU","Rosa multiflora Thunb.","MULTIFLORA ROSE"
"ROPA2","Rorippa palustris (L.) Besser","bog yellowcress"
"ROPS","Robinia pseudoacacia L.","BLACK LOCUST"
"RORIP","Rorippa Scop.","yellowcress"
"ROSA5","Rosa L.","rose"
"ROSI2","Rorippa sinuata (Nutt.) Hitchc.","SPREADING YELLOWCRESS"
"ROWO","Rosa woodsii Lindl.","Woods' rose"
"RUAC3","Rumex acetosella L.","common sheep sorrel"
"RUAL","Rubus allegheniensis Porter","Allegheny blackberry"
"RUAL4","Rumex altissimus Alph. Wood","PALE DOCK"
"RUBUS","Rubus L.","blackberry"
"RUCR","Rumex crispus L.","CURLY DOCK"
"RUDBE","Rudbeckia L.","coneflower"
"RUELL","Ruellia L.","WILD PETUNIA"
"RUHI2","Rudbeckia hirta L.","BLACKEYED SUSAN"
"RUID","Rubus idaeus L.","American red raspberry"
"RULA3","Rudbeckia laciniata L.","CUTLEAF CONEFLOWER"
"RUMEX","Rumex L.","dock"
"RUOB","Rumex obtusifolius L.","BITTER DOCK"
"RUOR2","Rumex orbiculatus A. Gray","greater water dock"
"RUTR2","Rudbeckia triloba L.","BROWNEYED SUSAN"
"RUVE2","Rumex venosus Pursh","VEINY DOCK"
"RUVE3","Rumex verticillatus L.","SWAMP DOCK"
"SAAM2","Salix amygdaloides Andersson","PEACHLEAF WILLOW"
"SABR8","Sagittaria brevirostra Mack. & Bush","shortbeak arrowhead"
"SACA13","Sanguinaria canadensis L.","BLOODROOT"
"SACA15","Sanicula canadensis L.","Canadian blacksnakeroot"
"SACO8","Salsola collina Pall.","slender Russian thistle"
"SACU","Sagittaria cuneata Sheldon","arumleaf arrowhead"
"SAER","Salix eriocephala Michx.","Missouri River willow"
"SAEX","Salix exigua Nutt.","narrowleaf willow"
"SAGIT","Sagittaria L.","arrowhead"
"SAGR","Sagittaria graminea Michx.","GRASSY ARROWHEAD"
"SAHU2","Salix humilis Marshall","PRAIRIE WILLOW"
"SAIN3","Salix interior Rowlee","sandbar willow"
"SALA2","Sagittaria latifolia Willd.","Broadleaf arrowhead"
"SALIX","Salix L.","willow"
"SALSO","Salsola L.","Russian thistle"
"SALU2","Salix lutea Nutt.","yellow willow"
"SAMA2","Sanicula marilandica L.","Maryland sanicle"
"SANI4","Sambucus nigra L.","European black elderberry"
"SANIC","Sanicula L.","sanicle"
"SAOD","Sanicula odorata (Raf.) K.M. Pryer & L.R. Phillippe","clustered blacksnakeroot"
"SAOF4","Saponaria officinalis L.","BOUNCINGBET"
"SAPE5","Salix petiolaris Sm.","meadow willow"
"SARE3","Salvia reflexa Hornem.","LANCELEAF SAGE"
"SARU","Salicornia rubra A. Nelson","red swampfire"
"SATR12","Salsola tragus L.","prickly Russian thistle"
"SAVE4","Sarcobatus vermiculatus (Hook.) Torr.","GREASEWOOD"
"SCAC3","Schoenoplectus acutus (Muhl. ex Bigelow) Á. Löve & D. Löve","HARDSTEM BULRUSH"
"SCAR7","Schedonorus arundinaceus (Schreb.) Dumort., nom. cons.","tall fescue"
"SCAT2","Scirpus atrovirens Willd.","GREEN BULRUSH"
"SCBR3","Scutellaria brittonii Porter","Britton's skullcap"
"SCGA","Scutellaria galericulata L.","MARSH SKULLCAP"
"SCHOE6","Schoenoplectus (Rchb.) Palla","bulrush"
"SCIRP","Scirpus L.","bulrush"
"SCLA2","Scutellaria lateriflora L.","BLUE SKULLCAP"
"SCPA","Schedonnardus paniculatus (Nutt.) Trel.","TUMBLEGRASS"
"SCPA7","Scutellaria parvula Michx.","SMALL SKULLCAP"
"SCPA8","Scirpus pallidus (Britton) Fernald","CLOAKED BULRUSH"
"SCPR4","Schedonorus pratensis (Huds.) P. Beauv.","meadow ryegrass"
"SCPU","Schizachne purpurascens (Torr.) Swallen","false melic"
"SCPU10","Schoenoplectus pungens (Vahl) Palla","common threesquare"
"SCSC","Schizachyrium scoparium (Michx.) Nash","LITTLE BLUESTEM"
"SCTA2","Schoenoplectus tabernaemontani (C.C. Gmel.) Palla","SOFTSTEM BULRUSH"
"SCUTE","Scutellaria L.","skullcap"
"SECE","Secale cereale L.","cereal rye"
"SEFA","Setaria faberi Herrm.","Japanese bristlegrass"
"SEIN2","Senecio integerrimus Nutt.","lambstongue ragwort"
"SEIT","Setaria italica (L.) P. Beauv.","foxtail bristlegrass"
"SELA","Sedum lanceolatum Torr.","spearleaf stonecrop"
"SENEC","Senecio L.","ragwort"
"SEPUP2","Setaria pumila (Poir.) Roem. & Schult. ssp. pumila","yellow bristlegrass"
"SERI2","Senecio riddellii Torr. & A. Gray","Riddell's ragwort"
"SERU","Selaginella rupestris (L.) Spring","northern selaginella"
"SETAR","Setaria P. Beauv.","bristlegrass"
"SEVA4","Securigera varia (L.) Lassen","purple crownvetch"
"SEVE3","Setaria verticillata (L.) P. Beauv.","HOOKED BRISTLEGRASS"
"SEVI4","Setaria viridis (L.) P. Beauv.","GREEN BRISTLEGRASS"
"SEVU","Senecio vulgaris L.","OLD-MAN-IN-THE-SPRING"
"SHAR","Shepherdia argentea (Pursh) Nutt.","silver buffaloberry"
"SHRO2","Shinnersoseris rostrata (A. Gray) S. Tomb","beaked skeletonweed"
"SIAL2","Sisymbrium altissimum L.","tall tumblemustard"
"SIAL5","Sinapis alba L.","white mustard"
"SIAN","Sicyos angulatus L.","oneseed burr cucumber"
"SIAN2","Silene antirrhina L.","SLEEPY SILENE"
"SIAR4","Sinapis arvensis L.","charlock mustard"
"SICA9","Sisyrinchium campestre E.P. Bicknell","prairie blue-eyed grass"
"SIDR","Silene drummondii Hook.","Drummond's campion"
"SIIN2","Silphium integrifolium Michx.","wholeleaf rosinweed"
"SILA21","Silene latifolia Poir.","bladder campion"
"SILA3","Silphium laciniatum L.","compassplant"
"SILEN","Silene L.","catchfly"
"SILO3","Sisymbrium loeselii L.","small tumbleweed mustard"
"SILPH","Silphium L.","rosinweed"
"SIMO2","Sisyrinchium montanum Greene","strict blue-eyed grass"
"SINAP","Sinapis L.","mustard"
"SINO","Silene noctiflora L.","NIGHTFLOWERING SILENE"
"SIOF","Sisymbrium officinale (L.) Scop.","HEDGEMUSTARD"
"SIPE2","Silphium perfoliatum L.","cup plant"
"SISP","Sida spinosa L.","prickly fanpetals"
"SISU2","Sium suave Walter","hemlock waterparsnip"
"SISYM","Sisymbrium L.","HEDGEMUSTARD"
"SISYR","Sisyrinchium L.","blue-eyed grass"
"SIVI2","Sibara virginica (L.) Rollins","Virginia winged rockcress"
"SMILA2","Smilax L.","greenbrier"
"SMLA3","Smilax lasioneura Hook.","Blue Ridge carrionflower"
"SMTA2","Smilax tamnoides L.","BRISTLY GREENBRIER"
"SOAR2","Sonchus arvensis L.","field sowthistle"
"SOAS","Sonchus asper (L.) Hill","spiny sowthistle"
"SOBI2","Sorghum bicolor (L.) Moench","Sorghum"
"SOCA3","Solanum carolinense L.","Carolina horsenettle"
"SOCA6","Solidago canadensis L.","Canada goldenrod"
"SODU","Solanum dulcamara L.","climbing nightshade"
"SOEL","Solanum elaeagnifolium Cav.","SILVERLEAF NIGHTSHADE"
"SOGI","Solidago gigantea Aiton","GIANT GOLDENROD"
"SOHA","Sorghum halepense (L.) Pers.","JOHNSONGRASS"
"SOIN2","Solanum interius Rydb.","DEADLY NIGHTSHADE"
"SOLAN","Solanum L.","nightshade"
"SOLID","Solidago L.","goldenrod"
"SOMI2","Solidago missouriensis Nutt.","MISSOURI GOLDENROD"
"SOMO","Solidago mollis Bartlett","velvety goldenrod"
"SONCH","Sonchus L.","sowthistle"
"SONE","Solidago nemoralis Aiton","GRAY GOLDENROD"
"SONU2","Sorghastrum nutans (L.) Nash","INDIANGRASS"
"SOOL","Sonchus oleraceus L.","COMMON SOWTHISTLE"
"SOPE","Solidago petiolaris Aiton","downy ragged goldenrod"
"SORGH2","Sorghum Moench","Sorghum"
"SORO","Solanum rostratum Dunal","buffalobur nightshade"
"SOSP2","Solidago speciosa Nutt.","SHOWY GOLDENROD"
"SOTR","Solanum triflorum Nutt.","CUTLEAF NIGHTSHADE"
"SPAI","Sporobolus airoides (Torr.) Torr.","ALKALI SACATON"
"SPARG","Sparganium L.","bur-reed"
"SPCE","Spiranthes cernua (L.) Rich.","nodding ladies'-tresses"
"SPCO","Sphaeralcea coccinea (Nutt.) Rydb.","SCARLET GLOBEMALLOW"
"SPCR","Sporobolus cryptandrus (Torr.) A. Gray","SAND DROPSEED"
"SPDI6","Spiranthes diluvialis Sheviak","diluvim ladies'-tresses"
"SPER","Sparganium erectum L.","simplestem bur-reed"
"SPEU","Sparganium eurycarpum Engelm.","broadfruit bur-reed"
"SPGR","Spartina gracilis Trin.","ALKALI CORDGRASS"
"SPHE","Sporobolus heterolepis (A. Gray) A. Gray","PRAIRIE DROPSEED"
"SPIN3","Sphenopholis intermedia (Rydb.) Rydb.","slender wedgescale"
"SPIRA2","Spiranthes Rich.","ladies'-tresses"
"SPNE2","Sporobolus neglectus Nash","puffsheath dropseed"
"SPOB","Sphenopholis obtusata (Michx.) Scribn.","PRAIRIE WEDGESCALE"
"SPORO","Sporobolus R. Br.","dropseed"
"SPPE","Spartina pectinata Bosc ex Link","PRAIRIE CORDGRASS"
"SPRO","Spiranthes romanzoffiana Cham.","hooded ladies'-tresses"
"SPVA","Sporobolus vaginiflorus (Torr. ex A. Gray) Alph. Wood","POVERTY DROPSEED"
"SPVE","Spiranthes vernalis Engelm. & A. Gray","spring ladies'-tresses"
"STACH","Stachys L.","hedgenettle"
"STELL","Stellaria L.","starwort"
"STHE9","Strophostyles helvola (L.) Elliott","trailing fuzzybean"
"STLE6","Strophostyles leiosperma (Torr. & A. Gray) Piper","slickseed fuzzybean"
"STLO","Stellaria longifolia Muhl. ex Willd.","longleaf starwort"
"STME2","Stellaria media (L.) Vill.","Common chickweed"
"STPI","Stanleya pinnata (Pursh) Britton","DESERT PRINCESPLUME"
"STPI6","Stachys pilosa Nutt.","hairy hedgenettle"
"STPU","Stellaria pubera Michx.","star chickweed"
"STROP","Strophostyles Elliott","fuzzybean"
"STTE","Stachys tenuifolia Willd.","smooth hedgenettle"
"SUCA2","Suaeda calceoliformis (Hook.) Moq.","PURSH SEEPWEED"
"SUCKL","Suckleya A. Gray","suckleya"
"SUSU2","Suckleya suckleyana (Torr.) Rydb.","POISON SUCKLEYA"
"SYAL","Symphoricarpos albus (L.) S.F. Blake","common snowberry"
"SYBO2","Symphyotrichum boreale (Torr. & A. Gray) Á. Löve & D. Löve","northern bog aster"
"SYER","Symphyotrichum ericoides (L.) G.L. Nesom","White heath aster"
"SYFA","Symphyotrichum falcatum (Lindl.) G.L. Nesom","white prairie aster"
"SYLA3","Symphyotrichum laeve (L.) Á. Löve & D. Löve","SMOOTH BLUE ASTER"
"SYLA6","Symphyotrichum lanceolatum (Willd.) G.L. Nesom","WHITE PANICLE ASTER"
"SYMPH","Symphoricarpos Duham.","snowberry"
"SYMPH4","Symphyotrichum Nees","aster"
"SYNO2","Symphyotrichum novae-angliae (L.) G.L. Nesom","New England aster"
"SYOB","Symphyotrichum oblongifolium (Nutt.) G.L. Nesom","AROMATIC ASTER"
"SYOC","Symphoricarpos occidentalis Hook.","WESTERN SNOWBERRY"
"SYOR","Symphoricarpos orbiculatus Moench","coralberry"
"SYPR5","Symphyotrichum praealtum (Poir.) G.L. Nesom","WILLOWLEAF ASTER"
"TALA2","Taraxacum laevigatum (Willd.) DC.","rock dandelion"
"TAMAR2","Tamarix L.","tamarisk"
"TAOF","Taraxacum officinale F.H. Wigg.","common dandelion"
"TARA","Tamarix ramosissima Ledeb.","saltcedar"
"TAVU","Tanacetum vulgare L.","COMMON TANSY"
"TEAC","Tetraneuris acaulis (Pursh) Greene","stemless four-nerve daisy"
"TECA3","Teucrium canadense L.","Canada germander"
"TEVI","Tephrosia virginiana (L.) Pers.","VIRGINIA TEPHROSIA"
"THAR5","Thlaspi arvense L.","FIELD PENNYCRESS"
"THDA","Thalictrum dasycarpum Fisch. & Avé-Lall.","purple meadow-rue"
"THELE","Thelesperma Less.","GREENTHREAD"
"THFII","Thelesperma filifolium (Hook.) A. Gray var. intermedium (Rydb.) Shinners","stiff greenthread"
"THIN","Thelypodium integrifolium (Nutt.) Endl. ex Walp.","entireleaved thelypody"
"THIN6","Thinopyrum intermedium (Host) Barkworth & D.R. Dewey","intermediate wheatgrass"
"THME","Thelesperma megapotamicum (Spreng.) Kuntze","Hopi tea greenthread"
"THPA","Thelypteris palustris Schott","EASTERN MARSH FERN"
"THPO7","Thinopyrum ponticum (Podp.) Z.-W. Liu & R.-C. Wang","tall wheatgrass"
"THRH","Thermopsis rhombifolia (Nutt. ex Pursh) Nutt. ex Richardson","prairie thermopsis"
"THVE","Thalictrum venulosum Trel.","veiny meadow-rue"
"TIAM","Tilia americana L.","AMERICAN BASSWOOD"
"TOAR","Torilis arvensis (Huds.) Link","spreading hedgeparsley"
"TOEX2","Townsendia exscapa (Richardson) Porter","stemless Townsend daisy"
"TOGR","Townsendia grandiflora Nutt.","largeflower Townsend daisy"
"TORA2","Toxicodendron radicans (L.) Kuntze","eastern poison ivy"
"TORY","Toxicodendron rydbergii (Small ex Rydb.) Greene","western poison ivy"
"TRADE","Tradescantia L.","spiderwort"
"TRAE","Triticum aestivum L.","common wheat"
"TRBR","Tradescantia bracteata Small","longbract spiderwort"
"TRCA5","Trifolium campestre Schreb.","field clover"
"TRDA3","Tripsacum dactyloides (L.) L.","Eastern gamagrass"
"TRDU","Tragopogon dubius Scop.","yellow salsify"
"TRFL2","Tridens flavus (L.) Hitchc.","purpletop tridens"
"TRFR","Triadenum fraseri (Spach) Gleason","Fraser's marsh St. Johnswort"
"TRHY","Trifolium hybridum L.","ALSIKE CLOVER"
"TRIFO","Trifolium L.","clover"
"TRIGL","Triglochin L.","arrowgrass"
"TRIN3","Trifolium incarnatum L.","CRIMSON CLOVER"
"TRIOD","Triodanis Raf. ex Greene","Venus' looking-glass"
"TRMA20","Triglochin maritima L.","seaside arrowgrass"
"TROC","Tradescantia occidentalis (Britton) Smyth","PRAIRIE SPIDERWORT"
"TRPA28","Triglochin palustris L.","Marsh arrowgrass"
"TRPE4","Triodanis perfoliata (L.) Nieuwl.","clasping Venus' looking-glass"
"TRPR2","Trifolium pratense L.","RED CLOVER"
"TRPU4","Triplasis purpurea (Walter) Chapm.","PURPLE SANDGRASS"
"TRRE3","Trifolium repens L.","WHITE CLOVER"
"TRTE","Tribulus terrestris L.","puncturevine"
"TYAN","Typha angustifolia L.","NARROWLEAF CATTAIL"
"TYLA","Typha latifolia L.","broadleaf cattail"
"TYPHA","Typha L.","CATTAIL"
"ULAM","Ulmus americana L.","AMERICAN ELM"
"ULMUS","Ulmus L.","elm"
"ULPU","Ulmus pumila L.","SIBERIAN ELM"
"ULRU","Ulmus rubra Muhl.","SLIPPERY ELM"
"URDI","Urtica dioica L.","STINGING NETTLE"
"UTMA","Utricularia macrorhiza Leconte","common bladderwort"
"VEAN2","Veronica anagallis-aquatica L.","WATER SPEEDWELL"
"VEAR","Veronica arvensis L.","corn speedwell"
"VEBA","Vernonia baldwinii Torr.","Baldwin's ironweed"
"VEBL","Verbascum blattaria L.","moth mullein"
"VEBR","Verbena bracteata Cav. ex Lag. & Rodr.","BIGBRACT VERBENA"
"VEFA2","Vernonia fasciculata Michx.","PRAIRIE IRONWEED"
"VEHA2","Verbena hastata L.","swamp verbena"
"VERBE","Verbena L.","vervain"
"VERNO","Vernonia Schreb.","Ironweed"
"VERON","Veronica L.","speedwell"
"VESI","Verbena simplex Lehm.","narrowleaf vervain"
"VEST","Verbena stricta Vent.","hoary verbena"
"VETH","Verbascum thapsus L.","common mullein"
"VEUR","Verbena urticifolia L.","white vervain"
"VIAF2","Viola affinis Leconte","sand violet"
"VIAM","Vicia americana Muhl. ex Willd.","American vetch"
"VIBI","Viola bicolor Pursh","field pansy"
"VICIA","Vicia L.","vetch"
"VILA4","Viola lanceolata L.","bog white violet"
"VILE","Viburnum lentago L.","nannyberry"
"VINU2","Viola nuttallii Pursh","Nuttall's violet"
"VIOLA","Viola L.","VIOLET"
"VIPE2","Viola pedatifida G. Don","PRAIRIE VIOLET"
"VIRI","Vitis riparia Michx.","RIVERBANK GRAPE"
"VISA","Vicia sativa L.","garden vetch"
"VITIS","Vitis L.","grape"
"VIVI","Vicia villosa Roth","winter vetch"
"VIVU","Vitis vulpina L.","frost grape"
"VUOC","Vulpia octoflora (Walter) Rydb.","SIXWEEKS FESCUE"
"XASP2","Xanthium spinosum L.","spiny cockleburr"
"XAST","Xanthium strumarium L.","rough cockleburr"
"YUGL","Yucca glauca Nutt.","SOAPWEED YUCCA"
"ZIEL2","Zigadenus elegans Pursh","mountain deathcamas"
"ZIGAD","Zigadenus Michx.","deathcamas"
"ZIPA3","Zizania palustris L.","northern wildrice"
"ZIVE","Zigadenus venenosus S. Watson","meadow deathcamas"
