"Symbol","Scientific Name with Author","GSAT Common Name"
"LIFI","Ligusticum filicinum S. Watson","fernleaf licorice-root"
"LIGL2","Lithophragma glabrum Nutt.","bulbous woodland-star"
"LIGUS","Ligusticum L.","licorice-root"
"LIIN2","Lithospermum incisum Lehm.","narrowleaf stoneseed"
"LIKI2","Linum kingii S. Watson","King's flax"
"LILA","Liatris lancifolia (Greene) Kittell","lanceleaf blazing star"
"LILE3","Linum lewisii Pursh","Lewis flax"
"LILI","Liatris ligulistylis (A. Nelson) K. Schum.","Rocky Mountain blazing star"
"LILIU","Lilium L.","lily"
"LIMOS","Limosella L.","mudwort"
"LIMU3","Lithospermum multiflorum Torr. ex A. Gray","manyflowered stoneseed"
"LINAN2","Linanthus Benth.","Linanthus"
"LINAR","Linaria Mill.","toadflax"
"LINNA","Linnaea L.","Twinflower"
"LINUM","Linum L.","flax"
"LIPA5","Lithophragma parviflorum (Hook.) Nutt. ex Torr. & A. Gray","smallflower woodland-star"
"LIPH","Lilium philadelphicum L.","wood lily"
"LIPO","Ligusticum porteri J.M. Coult. & Rose","Porter's licorice-root"
"LIPOC","Lipocarpha R. Br.","halfchaff sedge"
"LIPU","Liatris punctata Hook.","dotted blazing star"
"LIPU11","Linanthus pungens (Torr.) J.M. Porter & L.A. Johnson","granite prickly phlox"
"LIPU4","Linum puberulum (Engelm.) A. Heller","plains flax"
"LIRI","Linum rigidum Pursh","STIFFSTEM FLAX"
"LIRU4","Lithospermum ruderale Douglas ex Lehm.","western stoneseed"
"LISTE","Listera R. Br.","twayblade"
"LITE2","Ligusticum tenuifolium S. Watson","Idaho licorice-root"
"LITE4","Lithophragma tenellum Nutt.","slender woodland-star"
"LITHO2","Lithophragma (Nutt.) Torr. & A. Gray","woodland-star"
"LITHO3","Lithospermum L.","stoneseed"
"LIUS","Linum usitatissimum L.","common flax"
"LIVU2","Linaria vulgaris Mill.","butter and eggs"
"LIWA4","Linanthus watsonii (A. Gray) J.M. Porter & L.A. Johnson","Watson's prickly phlox"
"LLOYD","Lloydia Salisb. ex Rchb.","alplily"
"LLSE","Lloydia serotina (L.) Salisb. ex Rchb.","common alplily"
"LOAM","Lomatium ambiguum (Nutt.) J.M. Coult. & Rose","Wyeth biscuitroot"
"LOAR5","Logfia arvensis (L.) Holub","field cottonrose"
"LOAT","Lomatium attenuatum Evert","tapertip desertparsley"
"LOBE","Lonicera ×bella Zabel [morrowii × tatarica]","Bell's honeysuckle"
"LOBEL","Lobelia L.","Lobelia"
"LOBI","Lomatium bicolor (S. Watson) J.M. Coult. & Rose","Wasatch desertparsley"
"LOBUL","Lobularia Desv.","Lobularia"
"LOCA6","Lonicera caerulea L.","sweetberry honeysuckle"
"LOCAC3","Lonicera caerulea L. var. cauriana (Fernald) B. Boivin","bluefly honeysuckle"
"LOCO4","Lomatium cous (S. Watson) J.M. Coult. & Rose","cous biscuitroot"
"LOCO6","Lotus corniculatus L.","bird's-foot trefoil"
"LODI","Lomatium dissectum (Nutt.) Mathias & Constance","fernleaf biscuitroot"
"LODI2","Lonicera dioica L.","limber honeysuckle"
"LODIM","Lomatium dissectum (Nutt.) Mathias & Constance var. multifidum","carrotleaf biscuitroot"
"LOEFL","Loeflingia L.","loeflingia"
"LOFO","Lomatium foeniculaceum (Nutt.) J.M. Coult. & Rose","desert biscuitroot"
"LOFOM","Lomatium foeniculaceum (Nutt.) J.M. Coult. & Rose ssp. macdougalii (J.M. Coult. & Rose) W.L. Theobald","MacDougal's biscuitroot"
"LOGFI2","Logfia Cass.","cottonrose"
"LOGR","Lomatium grayi (J.M. Coult. & Rose) J.M. Coult. & Rose","Gray's biscuitroot"
"LOGR6","Lomatium graveolens (S. Watson) Dorn & R.L. Hartm.","king desertparsley"
"LOIN5","Lonicera involucrata (Richardson) Banks ex Spreng.","twinberry honeysuckle"
"LOJU","Lomatium juniperinum (M.E. Jones) J.M. Coult. & Rose","juniper biscuitroot"
"LOLIU","Lolium L.","ryegrass"
"LOMA","Lobularia maritima (L.) Desv.","sweet alyssum"
"LOMA3","Lomatium macrocarpum (Nutt. ex Torr. & A. Gray) J.M. Coult. & Rose","bigseed biscuitroot"
"LOMAT","Lomatium Raf.","desertparsley"
"LOMAT2","Lomatogonium A. Braun","lomatogonium"
"LOMO2","Lonicera morrowii A. Gray","Morrow's honeysuckle"
"LONIC","Lonicera L.","honeysuckle"
"LONU3","Lomatium nuttallii (A. Gray) J.F. Macbr.","Nuttall's biscuitroot"
"LOOR","Lomatium orientale J.M. Coult. & Rose","Northern Idaho biscuitroot"
"LOPE","Lolium perenne L.","perennial ryegrass"
"LOPE2","Lolium persicum Boiss. & Hohen. ex Boiss.","Persian ryegrass"
"LOPEM2","Lolium perenne L. ssp. multiflorum (Lam.) Husnot","Italian ryegrass"
"LORO","Lomatogonium rotatum (L.) Fr. ex Fernald","marsh felwort"
"LOSI","Lobelia siphilitica L.","great blue lobelia"
"LOSI2","Lomatium simplex (Nutt.) J.F. Macbr.","Great Basin desertparsley"
"LOSIL2","Lomatium simplex (Nutt.) J.F. Macbr. var. leptophyllum (Hook.) Mathias","slenderleaf lomatium"
"LOSQ","Loeflingia squarrosa Nutt.","spreading pygmyleaf"
"LOTA","Lonicera tatarica L.","TATARIAN HONEYSUCKLE"
"LOTE2","Lolium temulentum L.","Darnel ryegrass"
"LOTR2","Lomatium triternatum (Pursh) J.M. Coult. & Rose","nineleaf biscuitroot"
"LOTRA","Lomatium triternatum (Pursh) J.M. Coult. & Rose var. anomalum (M.E. Jones ex J.M. Coult. & Rose) Mathias","broadnineleaf biscuitroot"
"LOTUS","Lotus L.","trefoil"
"LOUN","Lotus unifoliolatus (Hook.) Benth.","American bird's-foot trefoil"
"LOUT2","Lonicera utahensis S. Watson","Utah honeysuckle"
"LUAL5","Lupinus ×alpestris A. Nelson (pro sp.) [argenteus × caudatus]","Great Basin lupine"
"LUAR3","Lupinus argenteus Pursh","Silvery lupine"
"LUBU2","Lupinus burkei S. Watson","largeleaf lupine"
"LUBUB","Lupinus burkei S. Watson ssp. burkei","largeleaf lupine"
"LUCA","Lupinus caudatus Kellogg","tailcup lupine"
"LUCA3","Lupinus caespitosus Nutt.","stemless dwarf lupine"
"LUCAA","Lupinus caudatus Kellogg ssp. argophyllus (A. Gray) L. Phillips","Kellogg's spurred lupine"
"LUCAU","Lupinus caespitosus Nutt. var. utahensis (S. Watson) Cox","Utah lupine"
"LUDE3","Lupinus depressus Rydb.","depressed lupine"
"LUGL2","Luzula glabrata (Hoppe ex Rostk.) Desv.","smooth woodrush"
"LUGLH","Luzula glabrata (Hoppe ex Rostk.) Desv. var. hitchcockii (Hämet-Ahti) Dorn","Hitchcock's smooth woodrush"
"LULE3","Lupinus leucophyllus Douglas ex Lindl.","velvet lupine"
"LUMI3","Lupinus minimus Douglas ex Hook.","Kettle Falls lupine"
"LUMO4","Lupinus monticola Rydb.","mountain lupine"
"LUMU2","Luzula multiflora (Ehrh.) Lej.","common woodrush"
"LUPA4","Luzula parviflora (Ehrh.) Desv.","smallflowered woodrush"
"LUPA8","Lupinus parviflorus Nutt. ex Hook. & Arn.","lodgepole lupine"
"LUPI2","Luzula piperi (Coville) M.E. Jones","Piper's woodrush"
"LUPIN","Lupinus L.","lupine"
"LUPL","Lupinus plattensis S. Watson","Nebraska lupine"
"LUPR2","Lupinus prunophilus M.E. Jones","hairy bigleaf lupine"
"LUPU","Lupinus pusillus Pursh","rusty lupine"
"LUPUI2","Lupinus pusillus Pursh ssp. intermontanus (A. Heller) D. Dunn","Intermountain lupine"
"LURO","Lupinus roseolus Rydb.","rosy lupine"
"LUSE4","Lupinus sericeus Pursh","silky lupine"
"LUSP4","Luzula spicata (L.) DC.","spiked woodrush"
"LUWY","Lupinus wyethii S. Watson","Wyeth's lupine"
"LUWYT","Lupinus wyethii S. Watson ssp. tetonensis (E.E. Nelson) Cox & D. Dunn","Teton lupine"
"LUZUL","Luzula DC.","woodrush"
"LYAL4","Lythrum alatum Pursh","WINGED LYTHRUM"
"LYALA4","Lythrum alatum Pursh var. alatum","WINGED LYTHRUM"
"LYAM","Lycopus americanus Muhl. ex W.P.C. Barton","American water horehound"
"LYAM3","Lysichiton americanus Hultén & H. St. John","American skunkcabbage"
"LYAN2","Lycopodium annotinum L.","stiff clubmoss"
"LYAS","Lycopus asper Greene","rough bugleweed"
"LYBA4","Lycium barbarum L.","matrimony vine"
"LYCI","Lysimachia ciliata L.","FRINGED LOOSESTRIFE"
"LYCIU","Lycium L.","desert-thorn"
"LYCO3","Lycopodium complanatum L.","groundcedar"
"LYCOP2","Lycopodium L.","clubmoss"
"LYCOP4","Lycopus L.","waterhorehound"
"LYDE","Lycopodium dendroideum Michx.","tree groundpine"
"LYGOD","Lygodesmia D. Don","skeletonplant"
"LYGR","Lygodesmia grandiflora (Nutt.) Torr. & A. Gray","largeflower skeletonplant"
"LYJU","Lygodesmia juncea (Pursh) D. Don ex Hook.","RUSH SKELETONPLANT"
"LYSA2","Lythrum salicaria L.","purple loosestrife"
"LYSIC","Lysichiton Schott","skunkcabbage"
"LYSIM","Lysimachia L.","yellow loosestrife"
"LYTH2","Lysimachia thyrsiflora L.","tufted loosestrife"
"LYTHR","Lythrum L.","loosestrife"
"LYUN","Lycopus uniflorus Michx.","northern bugleweed"
"MAAF","Malcolmia africana (L.) W.T. Aiton","African mustard"
"MABI","Machaeranthera bigelovii (A. Gray) Greene","Bigelow's tansyaster"
"MACA2","Machaeranthera canescens (Pursh) A. Gray","hoary tansyaster"
"MACA4","Maianthemum canadense Desf.","Canada mayflower"
"MACHA","Machaeranthera Nees","tansyaster"
"MACO13","Machaeranthera coloradoensis (A. Gray) Osterh.","Colorado tansyaster"
"MACO5","Malus coronaria (L.) Mill.","sweet crabapple"
"MADI6","Matricaria discoidea DC.","disc mayweed"
"MADIA","Madia Molina","tarweed"
"MAGL2","Madia glomerata Hook.","mountain tarweed"
"MAGR2","Machaeranthera grindelioides (Nutt.) Shinners","rayless tansyaster"
"MAHON","Mahonia Nutt.","barberry"
"MAIAN","Maianthemum F.H. Wigg.","mayflower"
"MALAC3","Malacothrix DC.","desertdandelion"
"MALCO2","Malcolmia W.T. Aiton","malcolmia"
"MALUS","Malus Mill.","apple"
"MALVA","Malva L.","mallow"
"MAMO2","Malva moschata L.","musk mallow"
"MANE","Malva neglecta Wallr.","COMMON MALLOW"
"MAOL3","Marsilea oligospora Goodding","Pacific waterclover"
"MAOR3","Marah oreganus (Torr. ex S. Watson) Howell","coastal manroot"
"MAPA5","Malva parviflora L.","cheeseweed mallow"
"MAPI","Machaeranthera pinnatifida (Hook.) Shinners","lacy tansyaster"
"MAPU","Malus pumila Mill.","paradise apple"
"MAPU5","Malva pusilla Sm.","low mallow"
"MARA7","Maianthemum racemosum (L.) Link","feathery false lily of the vally"
"MARAH","Marah Kellogg","manroot"
"MARE11","Mahonia repens (Lindl.) G. Don","creeping barberry"
"MARRU","Marrubium L.","HOREHOUND"
"MARSI","Marsilea L.","waterclover"
"MASO","Malacothrix sonchoides (Nutt.) Torr. & A. Gray","sowthistle desertdandelion"
"MAST4","Maianthemum stellatum (L.) Link","starry false lily of the valley"
"MASY","Malva sylvestris L.","HIGH MALLOW"
"MATA2","Machaeranthera tanacetifolia (Kunth) Nees","tanseyleaf tansyaster"
"MATO2","Malacothrix torreyi A. Gray","Torrey's desertdandelion"
"MATRI","Matricaria L.","MAYWEED"
"MAVE","Malva verticillata L.","curly mallow"
"MAVE2","Marsilea vestita Hook. & Grev.","hairy waterclover"
"MAVU","Marrubium vulgare L.","HOREHOUND"
"MEAL6","Mentzelia albicaulis (Hook.) Torr. & A. Gray","whitestem blazingstar"
"MEAL7","Mertensia alpina (Torr.) G. Don","alpine bluebells"
"MEAR4","Mentha arvensis L.","wild mint"
"MEAR6","Mertensia arizonica Greene","aspen bluebells"
"MEBR","Mertensia brevistyla S. Watson","shortstyle bluebells"
"MEBU","Melica bulbosa Geyer ex Porter & J.M. Coult.","oniongrass"
"MECI3","Mertensia ciliata (James ex Torr.) G. Don","tall fringed bluebells"
"MECIC2","Mertensia ciliata (James ex Torr.) G. Don var. ciliata","tall fringed bluebells"
"MEDE2","Mentzelia decapetala (Pursh ex Sims) Urb. & Gilg ex Gilg","tenpetal blazingstar"
"MEDI","Mentzelia dispersa S. Watson","bushy blazingstar"
"MEDIC","Medicago L.","ALFALFA"
"MEDIC2","Mentzelia dispersa S. Watson var. compacta (A. Nelson) J.F. Macbr.","Nevada blazingstar"
"MEFE","Menziesia ferruginea Sm.","rusty menziesia"
"MEHU2","Mertensia humilis Rydb.","Rocky Mountain bluebells"
"MELA2","Mentzelia laevicaulis (Hook.) Torr. & A. Gray","smoothstem blazingstar"
"MELA3","Mertensia lanceolata (Pursh) DC.","prairie bluebells"
"MELIC","Melica L.","melicgrass"
"MELIL","Melilotus Mill.","sweetclover"
"MELU","Medicago lupulina L.","black medick"
"MEMO4","Mentzelia montana (Davidson) Davidson","variegated-bract blazingstar"
"MEMU3","Mentzelia multiflora (Nutt.) A. Gray","Adonis blazingstar"
"MENTH","Mentha L.","mint"
"MENTZ","Mentzelia L.","blazingstar"
"MENU","Mentzelia nuda (Pursh) Torr. & A. Gray","bractless blazingstar"
"MENYA","Menyanthes L.","buckbean"
"MENZI","Menziesia Sm.","menziesia"
"MEOB","Mertensia oblongifolia (Nutt.) G. Don","oblongleaf bluebells"
"MEOF","Melilotus officinalis (L.) Lam.","YELLOW SWEETCLOVER"
"MEOL","Mentzelia oligosperma Nutt. ex Sims","chickenthief"
"MEPO3","Medicago polymorpha L.","BURCLOVER"
"MEPU3","Mentzelia pumila Nutt. ex Torr. & A. Gray","dwarf mentzelia"
"MERTE","Mertensia Roth","bluebells"
"MERU","Mentzelia rusbyi Wooton","Rusby's blazingstar"
"MESA","Medicago sativa L.","ALFALFA"
"MESAF","Medicago sativa L. ssp. falcata (L.) Arcang.","yellow alfalfa"
"MESI","Mentzelia sinuata (Rydb.) R.J. Hill","leechleaf blazingstar"
"MESM","Melica smithii (Porter ex A. Gray) Vasey","Smith's melicgrass"
"MESP","Melica spectabilis Scribn.","purple oniongrass"
"MESP3","Mentha spicata L.","SPEARMINT"
"MESP4","Mentzelia speciosa Osterh.","jeweled blazingstar"
"MESU","Melica subulata (Griseb.) Scribn.","Alaska oniongrass"
"MESUP","Melica subulata (Griseb.) Scribn. var. pammelii (Scribn.) C.L. Hitchc.","Pammel's oniongrass"
"METR3","Menyanthes trifoliata L.","buckbean"
"MIAU3","Minuartia austromontana S.J. Wolf & Packer","Columbian stitchwort"
"MIBR3","Mimulus breviflorus Piper","shortflower monkeyflower"
"MIBR5","Mimulus breweri (Greene) Coville","Brewer's monkeyflower"
"MICRO6","Microseris D. Don","silverpuffs"
"MIDA","Minuartia dawsonensis (Britton) House","rock stitchwort"
"MIEL2","Minuartia elegans (Cham. & Schltdl.) Schischkin","elegant stitchwort"
"MIFL2","Mimulus floribundus Lindl.","manyflowered monkeyflower"
"MIGL","Mimulus glabratus Kunth","roundleaf monkeyflower"
"MIGLJ","Mimulus glabratus Kunth var. jamesii (Torr. & A. Gray ex Benth.) A. Gray","James' monkeyflower"
"MIGRG4","Microsteris gracilis (Hook.) Greene var. gracilis","slender phlox"
"MIGU","Mimulus guttatus DC.","seep monkeyflower"
"MIHI","Mirabilis hirsuta (Pursh) MacMill.","hairy four o'clock"
"MILE2","Mimulus lewisii Pursh","purple monkeyflower"
"MILI3","Mirabilis linearis (Pursh) Heimerl","narrowleaf four o'clock"
"MIMA3","Minuartia macrantha (Rydb.) House","House's stitchwort"
"MIMO3","Mimulus moschatus Douglas ex Lindl.","muskflower"
"MIMUL","Mimulus L.","monkeyflower"
"MINA","Mimulus nanus Hook. & Arn.","dwarf purple monkeyflower"
"MINU","Microseris nutans (Hook.) Sch. Bip.","nodding microceris"
"MINU4","Minuartia nuttallii (Pax) Briq.","Nuttall's sandwort"
"MINUA","Minuartia L.","stitchwort"
"MINY","Mirabilis nyctaginea (Michx.) MacMill.","heartleaf four o'clock"
"MIOB2","Minuartia obtusiloba (Rydb.) House","twinflower sandwort"
"MIPE","Mitella pentandra Hook.","fivestamen miterwort"
"MIRAB","Mirabilis L.","four o'clock"
"MIRU","Mimulus rubellus A. Gray","little redstem monkeyflower"
"MIRU3","Minuartia rubella (Wahlenb.) Hiern.","beautiful sandwort"
"MIST3","Mitella stauropetala Piper","smallflower miterwort"
"MISTS","Mitella stauropetala Piper var. stenopetala (Piper) Rosend.","drywoods miterwort"
"MISU2","Mimulus suksdorfii A. Gray","Suksdorf's monkeyflower"
"MITEL","Mitella L.","miterwort"
"MITI","Mimulus tilingii Regel","Tiling's monkeyflower"
"MOAL","Morus alba L.","WHITE MULBERRY"
"MOCH","Montia chamissoi (Ledeb. ex Spreng.) Greene","water minerslettuce"
"MOEHR","Moehringia L.","sandwort"
"MOFI","Monarda fistulosa L.","wild bergamot"
"MOFIM2","Monarda fistulosa L. ssp. fistulosa var. menthifolia (Graham) Fernald","mintleaf bergamot"
"MOGL","Monardella glauca Greene","pale monardella"
"MOHY3","Monotropa hypopitys L.","pinesap"
"MOLA6","Moehringia lateriflora (L.) Fenzl","bluntleaf sandwort"
"MOLI4","Montia linearis (Douglas ex Hook.) Greene","narrowleaf minerslettuce"
"MOLLU","Mollugo L.","CARPETWEED"
"MONAR","Monarda L.","beebalm"
"MONAR2","Monardella Benth.","monardella"
"MONES","Moneses Salisb. ex Gray","single delight"
"MONOL","Monolepis Schrad.","POVERTYWEED"
"MONOT","Monotropa L.","INDIANPIPE"
"MONTI","Montia L.","minerslettuce"
"MONU","Monolepis nuttalliana (Schult.) Greene","Nuttall's povertyweed"
"MOPE","Monarda pectinata Nutt.","pony beebalm"
"MOPU3","Monolepis pusilla Torr. ex S. Watson","small povertyweed"
"MORUS","Morus L.","mulberry"
"MOUN2","Moneses uniflora (L.) A. Gray","single delight"
"MOVE","Mollugo verticillata L.","green carpetweed"
"MUAN","Muhlenbergia andina (Nutt.) Hitchc.","foxtail muhly"
"MUAS","Muhlenbergia asperifolia (Nees & Meyen ex Trin.) Parodi","scratchgrass"
"MUCU3","Muhlenbergia cuspidata (Torr. ex Hook.) Rydb.","plains muhly"
"MUDI","Musineon divaricatum (Pursh) Raf.","leafy wildparsley"
"MUDIH","Musineon divaricatum (Pursh) Raf. var. hookeri (Torr. & A. Gray) Mathias","Hooker's wildparsley"
"MUFI","Muhlenbergia filiculmis Vasey","slimstem muhly"
"MUFI2","Muhlenbergia filiformis (Thurb. ex S. Watson) Rydb.","PULLUP MUHLY"
"MUGL3","Muhlenbergia glomerata (Willd.) Trin.","spiked muhly"
"MUHLE","Muhlenbergia Schreb.","muhly"
"MUME2","Muhlenbergia mexicana (L.) Trin.","Mexican muhly"
"MUMI2","Muhlenbergia minutissima (Steud.) Swallen","annual muhly"
"MUMO","Muhlenbergia montana (Nutt.) Hitchc.","MOUNTAIN MUHLY"
"MUNRO3","Munroa Torr., orth. cons.","FALSE BUFFALOGRASS"
"MUPU2","Muhlenbergia pungens Thurb.","SANDHILL MUHLY"
"MURA","Muhlenbergia racemosa (Michx.) Britton, Sterns & Poggenb.","marsh muhly"
"MURI","Muhlenbergia richardsonis (Trin.) Rydb.","mat muhly"
"MUSIN","Musineon Raf.","wildparsley"
"MUSQ3","Munroa squarrosa (Nutt.) Torr.","FALSE BUFFALOGRASS"
"MUTE3","Musineon tenuifolium (Nutt. ex Torr. & A. Gray) J.M. Coult. & Rose","slender wildparsley"
"MUTO2","Muhlenbergia torreyi (Kunth) Hitchc. ex Bush","RING MUHLY"
"MUVA","Musineon vaginatum Rydb.","sheathed wildparsley"
"MYAP","Myosurus apetalus C. Gay","bristly mousetail"
"MYAR","Myosotis arvensis (L.) Hill","field forget-me-not"
"MYAS2","Myosotis asiatica (Vesterg.) Schischkin & Sergievskaja","Asian forget-me-not"
"MYLA","Myosotis laxa Lehm.","bay forget-me-not"
"MYMI2","Myosurus minimus L.","TINY MOUSETAIL"
"MYOSO","Myosotis L.","forget-me-not"
"MYOSU","Myosurus L.","mousetail"
"MYQU","Myriophyllum quitense Kunth","Andean watermilfoil"
"MYRIO","Myriophyllum L.","watermilfoil"
"MYSC","Myosotis scorpioides L.","true forget-me-not"
"MYSI","Myriophyllum sibiricum Kom.","shortspike watermilfoil"
"MYST2","Myosotis stricta Link ex Roem. & Schult.","strict forget-me-not"
"MYSY","Myosotis sylvatica Ehrh.","woodland forget-me-not"
"MYVE","Myosotis verna Nutt.","spring forget-me-not"
"MYVE3","Myriophyllum verticillatum L.","whorl-leaf watermilfoil"
"NABR","Navarretia breweri (A. Gray) Greene","Brewer's navarretia"
"NADE2","Nama densum Lemmon","leafy nama"
"NADEP","Nama densum Lemmon var. parviflorum (Greenm.) C.L. Hitchc.","leafy fiddleleaf"
"NAGU","Najas guadalupensis (Spreng.) Magnus","SOUTHERN WATERNYMPH"
"NAIN2","Navarretia intertexta (Benth.) Hook.","needleleaf navarretia"
"NAINP3","Navarretia intertexta (Benth.) Hook. ssp. propinqua (Suksd.) Day","near navarretia"
"NAJAS","Najas L.","waternymph"
"NALE","Navarretia leucocephala Benth.","whitehead navarretia"
"NALEM","Navarretia leucocephala Benth. ssp. minima (Nutt.) Day","least navarretia"
"NAMA4","Nama L.","fiddleleaf"
"NAOF","Nasturtium officinale W.T. Aiton","WATERCRESS"
"NASSE","Nassella (Trin.) Desv.","tussockgrass"
"NAVAR","Navarretia Ruiz & Pav.","pincushionplant"
"NAVI4","Nassella viridula (Trin.) Barkworth","green needlegrass"
"NEBR","Nemophila breviflora A. Gray","basin nemophila"
"NECA2","Nepeta cataria L.","CATNIP"
"NEGR3","Nepeta grandiflora M. Bieb.","Caucasus catmint"
"NEHU2","Neotorularia humilis (C.A. Mey.) Hedge & J. Léonard","low northern-rockcress"
"NEMOP","Nemophila Nutt.","baby blue eyes"
"NEPET","Nepeta L.","CATNIP"
"NERA2","Nepeta racemosa Lam.","raceme catnip"
"NERA2","Nepeta racemosa Lam.","Persian catmint"
"NIAT","Nicotiana attenuata Torr. ex S. Watson","coyote tobacco"
"NICOT","Nicotiana L.","tobacco"
"NOCU","Nothocalais cuspidata (Pursh) Greene","sharppoint prairie-dandelion"
"NOFEG","Noccaea fendleri (A. Gray) Holub ssp. glauca (A. Nelson) Al-Shehbaz & M. Koch","alpine pennycress"
"NONI","Nothocalais nigrescens (L.F. Hend.) A. Heller","meadow prairie-dandelion"
"NOPA5","Noccaea parviflora (A. Nelson) Holub","meadow pennycress"
"NOTHO5","Nothocalais (A. Gray) Greene","prairie-dandelion"
"NOTR2","Nothocalais troximoides (A. Gray) Greene","weevil prairie-dandelion"
"NULU","Nuphar lutea (L.) Sm.","yellow pond-lily"
"NULUP","Nuphar lutea (L.) Sm. ssp. polysepala (Engelm.) E.O. Beal","Rocky Mountain pond-lily"
"NUPHA","Nuphar Sm.","pond-lily"
"NUTE","Nuttallanthus texanus (Scheele) D.A. Sutton","Texas toadflax"
"NUTTA","Nuttallanthus D.A. Sutton","toadflax"
"OEAL","Oenothera albicaulis Pursh","whitest evening-primrose"
"OECA10","Oenothera caespitosa Nutt.","tufted evening-primrose"
"OECA3","Oenothera canescens Torr. & Frém.","spotted evening-primrose"
"OECO","Oenothera coloradensis (Rydb.) W.L. Wagner & Hoch","New Mexico beeblossom"
"OECO2","Oenothera coronopifolia Torr. & A. Gray","crownleaf evening-primrose"
"OECOC","Oenothera coloradensis (Rydb.) W.L. Wagner & Hoch ssp. coloradensis","Colorado beeblossom"
"OECU2","Oenothera curtiflora W.L. Wagner & Hoch","velvetweed"
"OEEL","Oenothera elata Kunth","Hooker's evening-primrose"
"OEFL","Oenothera flava (A. Nelson) Garrett","yellow evening-primrose"
"OEHO2","Oenothera howardii (A. Nelson) W.L. Wagner","Howard's evening-primrose"
"OELA","Oenothera laciniata Hill","cutleaf evening-primrose"
"OELA2","Oenothera latifolia (Rydb.) Munz","mountain evening-primrose"
"OENOT","Oenothera L.","beeblossom"
"OENOT","Oenothera L.","evening-primrose"
"OENU","Oenothera nuttallii Sweet","Nuttall's evening-primrose"
"OEPA","Oenothera pallida Lindl.","pale evening-primrose"
"OESU3","Oenothera suffrutescens (Ser.) W.L. Wagner & Hoch","scarlet beeblossom"
"OEVI","Oenothera villosa Thunb.","hairy evening-primrose"
"OLAL2","Oligoneuron album (Nutt.) G.L. Nesom","prairie goldenrod"
"OLIGO3","Oligoneuron Small","goldenrod"
"OLRI","Oligoneuron rigidum (L.) Small","STIFF GOLDENROD"
"ONAC","Onopordum acanthium L.","Scots cottonthistle"
"ONBEB","Onosmodium bejariense DC. ex A. DC. var. bejariense","soft-hair marbleseed"
"ONBEO","Onosmodium bejariense DC. ex A. DC. var. occidentale (Mack.) B.L. Turner","western marbleseed"
"ONOBR","Onobrychis Mill.","sainfoin"
"ONOPO","Onopordum L.","cottonthistle"
"ONOSM","Onosmodium Michx.","marbleseed"
"ONVI","Onobrychis viciifolia Scop.","sainfoin"
"OOFO","Oonopsis foliosa (A. Gray) Greene","leafy false goldenweed"
"OOMU","Oonopsis multicaulis (Nutt.) Greene","branched false goldenweed"
"OONOP","Oonopsis (Nutt.) Greene","false goldenweed"
"OOWA","Oonopsis wardii (A. Gray) Greene","Ward's false goldenweed"
"OPFR","Opuntia fragilis (Nutt.) Haw.","brittle pricklypear"
"OPHIO","Ophioglossum L.","ADDERSTONGUE"
"OPMA2","Opuntia macrorhiza Engelm.","twistspine pricklypear"
"OPPO","Opuntia polyacantha Haw.","PLAINS PRICKLYPEAR"
"OPPOE","Opuntia polyacantha Haw. var. erinacea (Engelm. & J.M. Bigelow ex Engelm.) Parfitt","grizzlybear pricklypear"
"OPPOP","Opuntia polyacantha Haw. var. polyacantha","Utah grizzlybear pricklypear"
"OPPOP","Opuntia polyacantha Haw. var. polyacantha","Juniper pricklypear"
"OPPOP","Opuntia polyacantha Haw. var. polyacantha","hairspine pricklypear"
"OPUNT","Opuntia Mill.","pricklypear"
"OPVU","Ophioglossum vulgatum L.","southern adderstongue"
"ORAL","Oreoxis alpina (A. Gray) J.M. Coult. & Rose","alpine oreoxis"
"ORAL4","Oreostemma alpigenum (Torr. & A. Gray) Greene","tundra aster"
"ORALA","Oreoxis alpina (A. Gray) J.M. Coult. & Rose ssp. alpina","alpine oreoxis"
"ORAS","Oryzopsis asperifolia Michx.","roughleaf ricegrass"
"ORCO5","Orobanche corymbosa (Rydb.) Ferris","flat-top broomrape"
"OREOC","Oreochrysum Rydb.","goldenrod"
"OREOS","Oreostemma Greene","aster"
"OREOX","Oreoxis Raf.","oreoxis"
"ORFA","Orobanche fasciculata Nutt.","clustered broomrape"
"ORLI","Orogenia linearifolia S. Watson","Great Basin Indian potato"
"ORLU","Orobanche ludoviciana Nutt.","LOUISIANA BROOMRAPE"
"ORLU2","Orthocarpus luteus Nutt.","yellow owl's-clover"
"ORLUM","Orobanche ludoviciana Nutt. ssp. multiflora (Nutt.) T.S. Collins ex H.L. White & W.C. Holmes","manyflower broomrape"
"OROBA","Orobanche L.","broomrape"
"OROGE","Orogenia S. Watson","Indian potato"
"ORPA3","Oreochrysum parryi (A. Gray) Rydb.","Parry's goldenrod"
"ORSE","Orthilia secunda (L.) House","sidebells wintergreen"
"ORTHI","Orthilia Raf.","orthilia"
"ORTHO","Orthocarpus Nutt.","owl's-clover"
"ORTO","Orthocarpus tolmiei Hook. & Arn.","Tolmie's owl's-clover"
"ORUN","Orobanche uniflora L.","ONEFLOWERED BROOMRAPE"
"ORYZO","Oryzopsis Michx.","ricegrass"
"OSBE","Osmorhiza berteroi DC.","sweetcicely"
"OSDE","Osmorhiza depauperata Phil.","bluntseed sweetroot"
