"Symbol","Scientific Name with Author","GSAT Common Name"
"ESMI3","Escobaria missouriensis (Sweet) D.R. Hunt","MISSOURI FOX-TAIL CACTUS"
"EUAL3","Eupatorium altissimum L.","tall thoroughwort"
"EUCO10","Euphorbia corollata L.","FLOWERING SPURGE"
"EUCY2","Euphorbia cyparissias L.","CYPRESS SPURGE"
"EUDE4","Euphorbia dentata Michx.","TOOTHED EUPHORBIA"
"EUES","Euphorbia esula L.","LEAFY SPURGE"
"EUEXR","Eustoma exaltatum (L.) Salisb. ex G. Don ssp. russellianum (Hook.) Kartesz","prairie gentian"
"EUGR5","Euthamia graminifolia (L.) Nutt.","GRASSLEAF GOLDENROD"
"EUGY","Euthamia gymnospermoides Greene","TEXAS GOLDENTOP"
"EUHE4","Euphorbia heterophylla L.","FIRE-ON-THE-MOUNTAIN"
"EUHE5","Euphorbia hexagona Nutt. ex Spreng.","SIXANGLE SPURGE"
"EUMA8","Euphorbia marginata Pursh","SNOW-ON-THE-MOUNTAIN"
"EUMAM4","Eutrochium maculatum (L.) E.E. Lamont var. maculatum","SPOTTED JOE-PYE-WEED"
"EUPA23","Eurybia paludosa (Aiton) G.L. Nesom","southern swamp aster"
"EUPE3","Eupatorium perfoliatum L.","boneset"
"EUPU21","Eutrochium purpureum (L.) E.E. Lamont","SWEET-SCENTED JOE-PYE-WEED"
"EUSP","Euphorbia spathulata Lam.","ROUGHPOD EUPHORBIA"
"EVNU","Evolvulus nuttallianus Schult.","NUTTALL EVOLVULUS"
"FAES2","Fagopyrum esculentum Moench","buckwheat"
"FAVU","Falcaria vulgaris Bernh.","sickleweed"
"FEOV","Festuca ovina L.","sheep fescue"
"FERU2","Festuca rubra L.","RED FESCUE"
"FESU3","Festuca subverticillata (Pers.) Alexeev","NODDING FESCUE"
"FIAU2","Fimbristylis autumnalis (L.) Roem. & Schult.","FIMBRISTYLIS"
"FICA3","Fimbristylis caroliniana (Lam.) Fernald","INLAND FIMBRISTYLIS"
"FIPU","Fimbristylis puberula (Michx.) Vahl","hairy fimbry"
"FIVA","Fimbristylis vahlii (Lam.) Link","Vahl's fimbry"
"FOAC","Forestiera acuminata (Michx.) Poir.","SWAMP PRIVET"
"FOSU","Forsythia suspensa (Thunb.) Vahl","weeping forsythia"
"FOVI","Forsythia viridissima Lindl.","GREEN-STEM FORSYTHIA"
"FOVU","Foeniculum vulgare Mill.","fennel"
"FRAM2","Fraxinus americana L.","WHITE ASH"
"FRFL","Froelichia floridana (Nutt.) Moq.","PLAINS SNAKE-COTTON"
"FRGR3","Froelichia gracilis (Hook.) Moq.","SLENDER SNAKE COTTON"
"FRPE","Fraxinus pennsylvanica Marshall","GREEN ASH"
"FRQU","Fraxinus quadrangulata Michx.","BLUE ASH"
"FRVI","Fragaria virginiana Duchesne","WILD STRAWBERRY"
"FUOF","Fumaria officinalis L.","drug fumitory"
"FUSIA","Fuirena simplex Vahl var. aristulata (Torr.) Kral","WESTERN UMBRELLA SEDGE"
"GAAE","Gaillardia aestivalis (Walter) H. Rock","LANCE-LEAF BLANKET-FLOWER"
"GAAP2","Galium aparine L.","CATCHWEED BEDSTRAW"
"GAAR","Gaillardia aristata Pursh","PERENNIAL GAILLARDIA"
"GABI","Galium bifolium S. Watson","Gaura"
"GACI2","Galium circaezans Michx.","WOODS BEDSTRAW"
"GACO3","Galium concinnum Torr. & A. Gray","shining bedstraw"
"GAOB","Galium obtusum Bigelow","bluntleaf bedstraw"
"GAPI2","Galium pilosum Aiton","HAIRY BEDSTRAW"
"GAPU","Gaillardia pulchella Foug.","Indian blanket"
"GAPU3","Gamochaeta purpurea (L.) Cabrera","SPOON-LEAF PURPLE EVERLASTING"
"GAPUP2","Gaillardia pulchella Foug. var. pulchella","firewheel"
"GARE2","Galactia regularis (L.) Britton, Sterns & Poggenb.","EASTERN MILK-PEA"
"GASP5","Galearis spectabilis (L.) Raf.","showy orchid"
"GATR3","Galium triflorum Michx.","SWEETSCENTED BEDSTRAW"
"GAVE","Galium verum L.","YELLOW BEDSTRAW"
"GAVI","Galium virgatum Nutt.","southwestern bedstraw"
"GECA5","Geranium carolinianum L.","CAROLINA GERANIUM"
"GECA7","Geum canadense Jacq.","WHITE AVENS"
"GEMA","Geranium maculatum L.","SPOTTED GERANIUM"
"GEPU2","Geranium pusillum L.","SMALL GERANIUM"
"GEPU5","Gentiana puberulenta J. Pringle","DOWNY GENTIAN"
"GIST5","Gillenia stipulata (Muhl. ex Willd.) Baill.","Indian-physic"
"GLCA2","Glandularia canadensis (L.) Nutt.","ROSE VERBENA"
"GLHE2","Glechoma hederacea L.","GROUNDIVY"
"GLLE3","Glycyrrhiza lepidota Pursh","wild licorice"
"GLST","Glyceria striata (Lam.) Hitchc.","FOWL MANNA GRASS"
"GLTR","Gleditsia triacanthos L.","HONEYLOCUST"
"GRLAL","Grindelia lanceolata Nutt. var. lanceolata","NARROW-LEAF GUMWEED"
"GRNE","Gratiola neglecta Torr.","hedgehyssop"
"GRNU","Grindelia nuda Alph. Wood","CURLY-TOP GUMWEED"
"GRPA8","Grindelia papposa G.L. Nesom & Suh","Spanishgold"
"GRSQ","Grindelia squarrosa (Pursh) Dunal","CURLYCUP GUMWEED"
"GRVI","Gratiola virginiana L.","VIRGINIA HEDGEHYSSOP"
"GUSA2","Gutierrezia sarothrae (Pursh) Britton & Rusby","BROOM SNAKEWEED"
"GYAM","Gymnopogon ambiguus (Michx.) Britton, Sterns & Poggenb.","BEARD GRASS"
"GYDI","Gymnocladus dioicus (L.) K. Koch","KENTUCKY COFFEE TREE"
"GYDR","Gymnocarpium dryopteris (L.) Newman","WESTERN OAK FERN"
"GYEL","Gypsophila elegans M. Bieb.","SHOWY BABY'S-BREATH"
"GYPA","Gypsophila paniculata L.","TALL BABY'S-BREATH"
"HAGR4","Haploesthes greggii A. Gray","FALSE BROOMWEED"
"HAVE2","Hamamelis vernalis Sarg.","WITCH HAZEL"
"HAVI2","Hackelia virginiana (L.) I.M. Johnst.","VIRGINIA STICKTIGHT"
"HEAM6","Heuchera americana L.","ALUMROOT"
"HEAN3","Helianthus annuus L.","sunflower"
"HEAU","Helenium autumnale L.","sneezeweed"
"HEBO","Hedysarum boreale Nutt.","SWEETVETCH"
"HECA8","Heterotheca canescens (DC.) Shinners","HOARY FALSE GOLDEN-ASTER"
"HECI","Helianthus ciliaris DC.","TEXAS-BLUEWEED"
"HEDR","Hedeoma drummondii Benth.","DRUMMOND FALSEPENNYROYAL"
"HEDU2","Heteranthera dubia (Jacq.) MacMill.","WATER STARGRASS"
"HEFL","Helenium flexuosum Raf.","PURPLE-HEAD SNEEZEWEED"
"HEFU","Hemerocallis fulva (L.) L.","DAY LILY"
"HEGR4","Helianthus grosseserratus M. Martens","Sawtooth sunflower"
"HEHE5","Heliopsis helianthoides (L.) Sweet","SMOOTH OXEYE"
"HEHI","Hedeoma hispida Pursh","ROUGH FALSEPENNYROYAL"
"HEHI2","Helianthus hirsutus Raf.","HAIRY SUNFLOWER"
"HEIN","Heliotropium indicum L.","Indian heliotrope"
"HELA","Helianthus ×laetiflorus Pers. (pro sp.) [pauciflorus × tuberosus]","STIFF SUNFLOWER"
"HELI2","Heteranthera limosa (Sw.) Willd.","MUD PLANTAIN"
"HEMA2","Helianthus maximiliani Schrad.","MAXIMILIAN SUNFLOWER"
"HEMO2","Helianthus mollis Lam.","ashy sunflower"
"HENU","Helianthus nuttallii Torr. & A. Gray","NUTTALL SUNFLOWER"
"HEOCO","Helianthus occidentalis Riddell ssp. occidentalis","FEW-LEAF SUNFLOWER"
"HEPU","Hedeoma pulegioides (L.) Pers.","AMERICAN FALSE PENNY ROYAL"
"HERE","Heteranthera reniformis Ruiz & Pav.","KIDNEY-LEAF MUD-PLANTAIN"
"HERI","Heuchera richardsonii R. Br.","PRAIRIE ALUMROOT"
"HESA2","Helianthus salicifolius A. Dietr.","willowleaf sunflower"
"HESP11","Hesperostipa spartea (Trin.) Barkworth","PORCUPINE GRASS"
"HESP3","Hexalectris spicata (Walter) Barnhart","SPIKED CRESTED-CORALROOT"
"HEST","Helianthus strumosus L.","PALE-LEAF WOODLAND SUNFLOWER"
"HEST3","Heterotheca stenophylla (A. Gray) Shinners","STIFF-LEAF FALSE GOLDEN-ASTER"
"HESU3","Heterotheca subaxillaris (Lam.) Britton & Rusby","CAMPHORWEED"
"HETE3","Heliotropium tenellum (Nutt.) Torr.","PASTURE HELIOTROPE"
"HETU","Helianthus tuberosus L.","Jerusalem artichoke"
"HEVI4","Heterotheca villosa (Pursh) Shinners","HAIRY FALSE GOLDEN-ASTER"
"HIGR3","Hieracium gronovii L.","queendevil"
"HILA2","Hibiscus laevis All.","HALBERD-LEAF ROSE-MALLOW"
"HILO2","Hieracium longipilum Torr.","LONGBEARD HAWKWEED"
"HIOD","Hierochloe odorata (L.) P. Beauv.","sweetgrass"
"HITR","Hibiscus trionum L.","FLOWER-OF-AN-HOUR"
"HOBR2","Hordeum brachyantherum Nevski","MEADOW BARLEY"
"HOGL2","Hoffmannseggia glauca (Ortega) Eifert","PIG NUT"
"HOJU","Hordeum jubatum L.","FOXTAIL BARLEY"
"HOLA","Holcus lanatus L.","velvetgrass"
"HOLO","Houstonia longifolia Gaertn.","LONG-LEAF SUMMER BLUET"
"HOPU","Hordeum pusillum Nutt.","LITTLE BARLEY"
"HOPU3","Houstonia pusilla Schoepf","tiny bluet"
"HOUM","Holosteum umbellatum L.","JAGGED CHICKWEED"
"HOVU","Hordeum vulgare L.","BARLEY"
"HUJA","Humulus japonicus Siebold & Zucc.","Japanese hop"
"HULU","Humulus lupulus L.","HOPS"
"HYAP","Hydrophyllum appendiculatum Michx.","NOTCHBRACT WATERLEAF"
"HYAR","Hydrangea arborescens L.","WILD HYDRANGEA"
"HYAS80","Hypericum ascyron L.","GREAT ST. JOHNS-WORT"
"HYCA","Hydrastis canadensis L.","GOLDEN SEAL"
"HYCO6","Hybanthus concolor (T.F. Forst.) Spreng.","GREEN VIOLET"
"HYDR","Hypericum drummondii (Grev. & Hook.) Torr. & A. Gray","DRUMMOND ST. JOHNS-WORT"
"HYFI","Hymenopappus filifolius Hook.","FINE-LEAF WOOLLYWHITE"
"HYHI2","Hypoxis hirsuta (L.) Coville","YELLOW STARGRASS"
"HYHYH","Hypericum hypericoides (L.) Crantz ssp. hypericoides","ST ANDREWS CROSS"
"HYMU","Hypericum mutilum L.","DWARF ST. JOHNS-WORT"
"HYOD","Hymenoxys odorata DC.","bitterweed"
"HYPE","Hypericum perforatum L.","ST. JOHNS-WORT"
"HYPU","Hypericum punctatum Lam.","SPOTTED ST. JOHNS-WORT"
"HYRA","Hydrocotyle ranunculoides L. f.","FLOATING MARSH-PENNYWORT"
"HYSP2","Hypericum sphaerocarpum Michx.","ROUNDFRUIT ST. JOHNS-WORT"
"HYTE2","Hymenopappus tenuifolius Pursh","SLIMLEAF HYMENOPAPPUS"
"HYVI","Hydrophyllum virginianum L.","Virginia waterleaf"
"ILDE","Ilex decidua Walter","DECIDUOUS HOLLY"
"IMCA","Impatiens capensis Meerb.","spotted snapweed"
"INMI","Indigofera miniata Ortega","WESTERN INDIGO"
"IOLI2","Ionactis linariifolius (L.) Greene","FLAX-LEAF WHITE-TOP ASTER"
"IOPI","Iodanthus pinnatifidus (Michx.) Steud.","PURPLE ROCKET"
"IPCO3","Ipomoea coccinea L.","RED MORNING-GLORY"
"IPHE","Ipomoea hederacea Jacq.","IVYLEAF MORNING GLORY"
"IPLA","Ipomoea lacunosa L.","WHITE MORNING GLORY"
"IPLA2","Ipomopsis laxiflora (J.M. Coult.) V.E. Grant","IRON SKYROCKET"
"IPLE","Ipomoea leptophylla Torr.","BUSH MORNINGGLORY"
"IPLOA","Ipomopsis longiflora (Torr.) V.E. Grant ssp. australis Fletcher & W.L. Wagner","WHITE-FLOWER SKYROCKET"
"IPPA","Ipomoea pandurata (L.) G. Mey.","WILD SWEET POTATO"
"IPPU2","Ipomoea purpurea (L.) Roth","morningglory"
"IPRU2","Ipomopsis rubra (L.) Wherry","standing-cypress"
"IPSH","Ipomoea shumardiana (Torr.) Shinners","NARROW-LEAF MORNING-GLORY"
"IPSPS","Ipomopsis spicata (Nutt.) V.E. Grant ssp. spicata","SPIKED SKYROCKET"
"IRGE","Iris germanica L.","German iris"
"IRPS","Iris pseudacorus L.","YELLOW IRIS"
"IRRH","Iresine rhizomatosa Standl.","Juba's bush"
"IRVI","Iris virginica L.","VIRGINIA BLUEFLAG"
"ISCA6","Isolepis carinata Hook. & Arn. ex Torr.","keeled bulrush"
"ISME","Isoetes melanopoda Gay & Durieu ex Durieu","QUILLWORT"
"IVAN","Iva angustifolia Nutt. ex DC.","NARROW-LEAF MARSH-ELDER"
"IVAN2","Iva annua L.","ANNUAL MARSH-ELDER"
"IVAX","Iva axillaris Pursh","POVERTYWEED"
"JUAC","Juncus acuminatus Michx.","KNOTTY-LEAF RUSH"
"JUAM","Justicia americana (L.) Vahl","WATER WILLOW"
"JUARL","Juncus arcticus Willd. ssp. littoralis (Engelm.) Hultén","BALTIC RUSH"
"JUBI","Juncus biflorus Elliott","TWOFLOWER RUSH"
"JUBR","Juncus brachycarpus Engelm.","WHITE-ROOT RUSH"
"JUBR3","Juncus brachyphyllus Wiegand","KANSAS RUSH"
"JUBU","Juncus bufonius L.","TOAD RUSH"
"JUDI2","Juncus diffusissimus Buckley","slimpod rush"
"JUDU2","Juncus dudleyi Wiegand","DUDLEY'S RUSH"
"JUIN2","Juncus interior Wiegand","INLAND RUSH"
"JUMA4","Juncus marginatus Rostk.","grassleaf rush"
"JUMI","Juglans microcarpa Berl.","LITTLE WALNUT"
"JUNI","Juglans nigra L.","BLACK WALNUT"
"JUNO","Juncus nodatus Coville","stout rush"
"JUSC","Juncus scirpoides Lam.","NEEDLE-POD RUSH"
"JUTE","Juncus tenuis Willd.","SOFT RUSH"
"JUTO","Juncus torreyi Coville","TORREY RUSH"
"JUVA2","Juncus validus Coville","ROUND-HEAD RUSH"
"JUVI","Juniperus virginiana L.","EASTERN REDCEDAR"
"KAPA","Kallstroemia parviflora J.B.S. Norton","warty caltrop"
"KOMA","Koeleria macrantha (Ledeb.) Schult.","PRAIRIE JUNEGRASS"
"KOPA","Koelreuteria paniculata Laxm.","GOLDEN-RAIN TREE"
"KRBI","Krigia biflora (Walter) S.F. Blake","TWO-FLOWER DWARF-DANDELION"
"KRCA","Krigia caespitosa (Raf.) K.L. Chambers","WEEDY DWARF-DANDELION"
"KRDA","Krigia dandelion (L.) Nutt.","TUBE DWARFDANDELION"
"KRLA","Krameria lanceolata Torr.","trailing krameria"
"KROC","Krigia occidentalis Nutt.","WESTERN DWARF DANDELION"
"KRVI","Krigia virginica (L.) Willd.","VIRGINIA DWARF-DANDELION"
"KUST","Kummerowia stipulacea (Maxim.) Makino","KOREAN LESPEDEZA"
"KUST2","Kummerowia striata (Thunb.) Schindl.","KOBE LESPEDEZA"
"KYPU","Kyllinga pumila Michx.","LOW SPIKE SEDGE"
"LAAM","Lamium amplexicaule L.","HENBIT"
"LACA","Lactuca canadensis L.","wild lettuce"
"LACA3","Laportea canadensis (L.) Weddell","CANADA WOODNETTLE"
"LAFLV","Lactuca floridana (L.) Gaertn. var. villosa (Jacq.) Cronquist","woodland lettuce"
"LAOCO","Lappula occidentalis (S. Watson) Greene var. occidentalis","LOW STICKSEED"
"LAPOI","Lathyrus polymorphus Nutt. ssp. incanus (J.G. Sm. & Rydb.) C.L. Hitchc.","HOARY VETCHLING"
"LAPU2","Lamium purpureum L.","purple deadnettle"
"LAPU3","Lathyrus pusillus Elliott","LOW PEAVINE"
"LASA","Lactuca saligna L.","WILLOW-LEAVED LETTUCE"
"LASE","Lactuca serriola L.","PRICKLY LETTUCE"
"LASQ","Lappula squarrosa (Retz.) Dumort.","EUROPEAN STICKSEED"
"LATAP","Lactuca tatarica (L.) C.A. Mey. var. pulchella (Pursh) Breitung","BLUE LETTUCE"
"LEAE2","Lemna aequinoctialis Welw.","lesser duckweed"
"LEAU3","Lepidium austrinum Small","southern pepperwort"
"LEAU4","Lesquerella auriculata (Engelm. & A. Gray) S. Watson","EAR-LEAF BLADDERPOD"
"LECA2","Leonurus cardiaca L.","MOTHERWORT"
"LECA5","Lepidium campestre (L.) W.T. Aiton","FIELD PEPPERWEED"
"LECA8","Lespedeza capitata Michx.","roundhead lespedeza"
"LECU","Lespedeza cuneata (Dum. Cours.) G. Don","sericea lespedeza"
"LEDE","Lepidium densiflorum Schrad.","PEPPERWEED"
"LEFE","Lesquerella fendleri (A. Gray) S. Watson","Fendler bladderpod"
"LEFUF","Leptochloa fusca (L.) Kunth ssp. fascicularis (Lam.) N. Snow","bearded sprangletop"
"LEGI","Lemna gibba L.","SWOLLEN DUCKWEED"
"LEGO","Lesquerella gordonii (A. Gray) S. Watson","Gordon's bladderpod"
"LEGRN","Lesquerella gracilis (Hook.) S. Watson ssp. nuttallii (Torr. & A. Gray) Rollins & Shaw","spreading bladderpod"
"LEHI2","Lespedeza hirta (L.) Hornem.","HAIRY LESPEDEZA"
"LEKI2","Leucopoa kingii (S. Watson) W.A. Weber","KING'S FESCUE"
"LELA2","Lepidium latifolium L.","BROAD-LEAF PEPPERWORT"
"LELE2","Leersia lenticularis Michx.","CATCHFLYGRASS"
"LELU","Lesquerella ludoviciana (Nutt.) S. Watson","LOUISIANA BLADDERPOD"
"LEMI3","Lemna minor L.","duckweed"
"LEMU","Leucospora multifida (Michx.) Nutt.","LEUCOSPORA MULTIFIDA"
"LEMU3","Lechea mucronata Raf.","HAIRY PINWEED"
"LEOB","Lepidium oblongum Small","VEINY PEPPERWORT"
"LEOR","Leersia oryzoides (L.) Sw.","RICE CUTGRASS"
"LEOVA","Lesquerella ovalifolia Rydb. ex Britton ssp. alba (Goodman) Rollins & Shaw","ROUND-LEAF BLADDERPOD"
"LEPAB","Leptochloa panicea (Retz.) Ohwi ssp. brachiata (Steud.) N. Snow","red sprangletop"
"LEPE","Lemna perpusilla Torr.","MINUTE DUCKWEED"
"LEPE2","Lepidium perfoliatum L.","CLASPING PEPPERWEED"
"LEPR","Lespedeza procumbens Michx.","TRAILING LESPEDEZA"
"LERA2","Lepidium ramosissimum A. Nelson","MANYBRANCHED PEPPERWEED"
"LERE2","Lespedeza repens (L.) W.P.C. Barton","CREEPING LESPEDEZA"
"LESI2","Lespedeza ×simulata Mack. & Bush (pro sp.) [capitata × virginica]","BUSH CLOVER"
"LETE","Lechea tenuifolia Michx.","pinweed"
"LETR","Lemna trisulca L.","IVY-LEAF DUCKWEED"
"LEVA","Lemna valdiviana Phil.","VALDIVIA DUCKWEED"
"LEVI2","Leersia virginica Willd.","WHITEGRASS"
"LEVI3","Lepidium virginicum L.","VIRGINIA PEPPERWEED"
"LEVI6","Lespedeza violacea (L.) Pers.","violet lespedeza"
"LEVI7","Lespedeza virginica (L.) Britton","slender lespedeza"
"LEVU","Leucanthemum vulgare Lam.","OXEYEDAISY"
"LIAS","Liatris aspera Michx.","ROUGH GAYFEATHER"
"LIBE2","Linum berlandieri Hook.","Berlandier's yellow flax"
"LIBE3","Lindera benzoin (L.) Blume","SPICEBUSH"
"LICA12","Lithospermum canescens (Michx.) Lehm.","HOARY GROMWELL"
"LICA13","Lithospermum caroliniense (Walter ex J.F. Gmel.) MacMill.","PUCCOON"
"LIDA","Linaria dalmatica (L.) Mill.","DALMATIAN TOADFLAX"
"LIDE4","Liatris densispicata (Bush) Gaiser","DENSE-SPIKE GAYFEATHER"
"LIDR3","Lipocarpha drummondii (Nees) G. Tucker","Drummond hemicarpha"
"LIDUA","Lindernia dubia (L.) Pennell var. anagallidea (Michx.) Cooperr.","CLASPING FALSE PIMPERNEL"
"LIHU2","Linum hudsonioides Planch.","Texas flax"
"LIIN2","Lithospermum incisum Lehm.","NARROWLEAF GROMWELL"
"LILA","Liatris lancifolia (Greene) Kittell","GAYFEATHER"
"LILA2","Lithospermum latifolium Michx.","AMERICAN GROMWELL"
"LILE3","Linum lewisii Pursh","PRAIRIE FLAX"
"LIME2","Linum medium (Planch.) Britton","stiff yellow flax"
"LIMI9","Lilium michiganense Farw.","Michigan lily"
"LIPE2","Linum perenne L.","BLUE FLAX"
"LIPR","Linum pratense (Norton) Small","MEADOW FLAX"
"LIPU","Liatris punctata Hook.","DOTTED GAYFEATHER"
"LIPY","Liatris pycnostachya Michx.","THICKSPIKE GAYFEATHER"
"LIRIR","Linum rigidum Pursh var. rigidum","LARGE-FLOWER YELLOW FLAX"
"LISQ","Liatris squarrosa (L.) Michx.","SCALY GAYFEATHER"
"LISUS","Linum sulcatum Riddell var. sulcatum","GROOVED YELLOW FLAX"
"LIUS","Linum usitatissimum L.","flax"
"LIVU2","Linaria vulgaris Mill.","BUTTER-AND-EGGS"
"LOAP","Lobelia appendiculata A. DC.","pale lobelia"
"LOCA2","Lobelia cardinalis L.","cardinalflower"
"LOCO6","Lotus corniculatus L.","Birdsfoot trefoil"
"LODI2","Lonicera dioica L.","RED HONEYSUCKLE"
"LOFL","Lonicera flava Sims","yellow honeysuckle"
"LOIN","Lobelia inflata L.","INDIAN TOBACCO"
"LOJA","Lonicera japonica Thunb.","JAPANESE HONEYSUCKLE"
"LOMA6","Lonicera maackii (Rupr.) Herder","Amur honeysuckle"
"LOOR","Lomatium orientale J.M. Coult. & Rose","EASTERN LOMATIUM"
"LOPE","Lolium perenne L.","PERENNIAL RYEGRASS"
"LOPEM2","Lolium perenne L. ssp. multiflorum (Lam.) Husnot","ITALIAN RYEGRASS"
"LORE5","Lonicera reticulata Raf.","honeysuckle"
"LOSE","Lonicera sempervirens L.","trumpet honeysuckle"
"LOSI","Lobelia siphilitica L.","BLUE CARDINAL FLOWER"
"LOSP","Lobelia spicata Lam.","PALESPIKE LOBELIA"
"LOTA","Lonicera tatarica L.","TATARIAN HONEYSUCKLE"
"LOUNU","Lotus unifoliolatus (Hook.) Benth. var. unifoliolatus","PRAIRIE TREFOIL"
"LUAL2","Ludwigia alternifolia L.","BUSHY SEEDBOX"
"LUBU","Luzula bulbosa (Alph. Wood) Smyth & Smyth","BULBOUS WOOD-RUSH"
"LUDE4","Ludwigia decurrens Walter","WING-LEAF PRIMROSE-WILLOW"
"LUGL","Ludwigia glandulosa Walter","CYLINDRIC-FRUIT PRIMROSE-WILLOW"
"LUPA","Ludwigia palustris (L.) Elliott","MARSH SEEDBOX"
"LUPEG2","Ludwigia peploides (Kunth) P.H. Raven ssp. glabrescens (Kuntze) P.H. Raven","FLOATING WATER PRIMROSE"
"LUPL","Lupinus plattensis S. Watson","Nebraska lupine"
"LUPO","Ludwigia polycarpa Short & Peter","FALSE LOOSESTRIFE"
"LYALA4","Lythrum alatum Pursh var. alatum","WING-ANGLE LOOSESTRIFE"
"LYAM","Lycopus americanus Muhl. ex W.P.C. Barton","WATER HOREHOUND"
"LYAS","Lycopus asper Greene","ROUGH WATER HOREHOUND"
"LYBA4","Lycium barbarum L.","MATRIMONYVINE"
"LYCH","Lycium chinense Mill.","CHINESE MATRIMONY-VINE"
"LYCI","Lysimachia ciliata L.","FRINGED LOOSESTRIFE"
"LYHY","Lysimachia hybrida Michx.","loosestrife"
"LYJU","Lygodesmia juncea (Pursh) D. Don ex Hook.","RUSH SKELETONPLANT"
"LYNU","Lysimachia nummularia L.","moneywort"
"LYPH","Lycurus phleoides Kunth","WOLFTAIL"
"LYPU2","Lysimachia punctata L.","LARGE YELLOW-LOOSESTRIFE"
"LYRU","Lycopus rubellus Moench","TAPER-LEAF WATER HOREHOUND"
"LYSA2","Lythrum salicaria L.","PURPLE LOOSESTRIFE"
"LYTH2","Lysimachia thyrsiflora L.","TUFTED YELLOW-LOOSESTRIFE"
"LYUN","Lycopus uniflorus Michx.","NORTHERN BUGLE WEED"
"LYVI4","Lycopus virginicus L.","BUGLE WEED"
"MAAF","Malcolmia africana (L.) W.T. Aiton","AFRICAN ADDER'S-MOUTH"
"MACA2","Machaeranthera canescens (Pursh) A. Gray","HOARY TANSY-ASTER"
"MACA7","Marshallia caespitosa Nutt. ex DC.","puffballs"
"MADE3","Matelea decipiens (Alexander) Woodson","oldfield milkvine"
"MADI6","Matricaria discoidea DC.","PINEAPPLEWEED"
"MAHI","Malvastrum hispidum (Pursh) Hochr.","hispid false mallow"
"MAIOI","Malus ioensis (Alph. Wood) Britton var. ioensis","PRAIRIE CRABAPPLE"
"MALO3","Matthiola longipetala (Vent.) DC.","night scented stock"
"MANE","Malva neglecta Wallr.","mallow"
"MAPA5","Malva parviflora L.","SMALL-FRUITED MALLOW"
"MAPI","Machaeranthera pinnatifida (Hook.) Shinners","LACY TANSY-ASTER"
"MAPO","Maclura pomifera (Raf.) C.K. Schneid.","OSAGEORANGE"
"MAPU5","Malva pusilla Sm.","low mallow"
"MARA7","Maianthemum racemosum (L.) Link","FEATHERY FALSE SOLOMON'S-SEAL"
"MAST4","Maianthemum stellatum (L.) Link","spikenard"
"MASY","Malva sylvestris L.","HIGH MALLOW"
"MASY2","Malus sylvestris (L.) Mill.","apple"
"MATA2","Machaeranthera tanacetifolia (Kunth) Nees","TANSEYLEAF ASTER"
"MAUN","Malaxis unifolia Michx.","green adder's-mouth orchid"
"MAVE","Malva verticillata L.","cluster mallow"
"MAVE2","Marsilea vestita Hook. & Grev.","HAIRY WATER-CLOVER"
"MAVU","Marrubium vulgare L.","HOARHOUND"
"MEAL5","Mentzelia albescens (Gillies & Arn.) Griseb.","WAVY-LEAF BLAZINGSTAR"
"MEAR4","Mentha arvensis L.","FIELD MINT"
"MECA3","Menispermum canadense L.","moonseed"
"MELE2","Melampodium leucanthum Torr. & A. Gray","PLAINS BLACKFOOT"
"MELU","Medicago lupulina L.","BLACK MEDIC"
"MEMI","Medicago minima (L.) L.","LITTLE BURCLOVER"
"MENI","Melica nitens (Scribn.) Nutt. ex Piper","THREEFLOWER MELIC"
"MENUN","Mentzelia nuda (Pursh) Torr. & A. Gray var. nuda","GOODMOTHER"
"MEOF","Melilotus officinalis (L.) Lam.","YELLOW SWEETCLOVER"
"MEOF","Melilotus officinalis (L.) Lam.","white sweetclover"
"MEOF2","Melissa officinalis L.","balm"
"MEOL","Mentzelia oligosperma Nutt. ex Sims","STICKLEAF MENTZELIA"
"MEPE3","Melothria pendula L.","CREEPING CUCUMBER"
"MEPI","Mentha ×piperita L. (pro sp.) [aquatica × spicata]","MENTHA PIPERITA"
"MEPO","Melica porteri Scribn.","PORTER MELIC"
"MESA","Medicago sativa L.","ALFALFA"
"MESP3","Mentha spicata L.","SPEARMINT"
"MEVI3","Mertensia virginica (L.) Pers. ex Link","Virginia bluebells"
"MIAL2","Mimulus alatus Aiton","monkeyflower"
"MIAL4","Mirabilis albida (Walter) Heimerl","WHITE FOUR-O'CLOCK"
"MIBO2","Mimosa borealis A. Gray","fragrant mimosa"
"MIGL","Mimulus glabratus Kunth","roundleaf monkeyflower"
"MIGL3","Mirabilis glabra (S. Watson) Standl.","TALL FOUR-O'CLOCK"
"MIGL3","Mirabilis glabra (S. Watson) Standl.","SMOOTH FOUR O CLOCK"
"MIGL3","Mirabilis glabra (S. Watson) Standl.","CARLETON FOUR-O'CLOCK"
"MIHI","Mirabilis hirsuta (Pursh) MacMill.","HAIRY FOUR-O'CLOCK"
"MILI3","Mirabilis linearis (Pursh) Heimerl","NARROWLEAF FOUR O CLOCK"
"MINU6","Mimosa nuttallii (DC. ex Britton & Rose) B.L. Turner","CATCLAW SENSITIVE BRIAR"
"MINY","Mirabilis nyctaginea (Michx.) MacMill.","PRAIRIE FOUR O CLOCK"
"MIPA6","Minuartia patula (Michx.) Mattf.","PITCHER'S STITCHWORT"
"MIPE8","Microthlaspi perfoliatum (L.) F.K. Mey.","claspleaf pennycress"
